config_id,family,description,trades,per_week,pf0,pf1,pf2,net0,net1,net2,exp1,expwk1,mdd1,posyr0,posyr1,posyr2,win_rate
G00001,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | (no market state),3146,7.557309540150995,1.2293730065654362,1.1507346358677872,1.0776004717499312,363.905,248.14279033687188,132.3805806737437,0.07887564854954605,0.5960876912690815,-39.76758182317877,7,7,6,0.4901462174189447
G00016,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | VWAP(CASH_0930) inside_1sd,673,1.616678105696637,1.3709913669064748,1.2549296949175495,1.1481977012958584,103.13560000000001,73.96792638666355,44.8002527733271,0.10990776580484926,0.17768547862273332,-18.015627927171263,7,7,7,0.586924219910847
G00017,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | VWAP(CASH_0930) reverting_1sd,351,0.8431708991077557,1.4051768707482992,1.2808827486953727,1.1675476762098396,59.56100000000001,43.28604182562401,27.011083651248036,0.12332205648325929,0.10398156924480717,-10.782653803539574,8,8,5,0.5811965811965812
G00018,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | VWAP(TEN_1000) beyond_1sd,283,0.679821551132464,1.539299099099099,1.4038344010674868,1.280413347691151,59.8622,47.01270008245864,34.16320016491729,0.1661226151323627,0.11293373389746414,-9.764873400645012,6,6,5,0.607773851590106
G00019,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | VWAP(TEN_1000) beyond_2sd,,,,,,,,,,,,,,,
G00020,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | VWAP(TEN_1000) inside_1sd,838,2.013040494166095,1.3094270439332005,1.217596106070118,1.1324915466229484,121.68759999999997,88.9551966716901,56.22279334338023,0.10615178600440346,0.2136878437549179,-27.583228814738092,6,6,5,0.5286396181384249
G00021,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | VWAP(TEN_1000) reverting_1sd,414,0.9945092656142759,1.4128125714285715,1.2962413287985417,1.189276605562561,72.2422,54.170212257063014,36.09822451412603,0.13084592332623918,0.13012748311579997,-9.518976824510862,7,7,6,0.5772946859903382
G00022,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | VWAP(NYPM_1330) beyond_1sd,364,0.8743994509265615,1.3466084415584416,1.2266043490459935,1.1173104787674424,53.37769999999999,36.606934045630915,19.836168091261836,0.10056850012535966,0.08793704129012231,-11.011583152945983,8,7,7,0.5769230769230769
G00023,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | VWAP(NYPM_1330) beyond_2sd,,,,,,,,,,,,,,,
G00024,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | VWAP(NYPM_1330) inside_1sd,891,2.140356897735072,1.3030874768874683,1.208974859982014,1.1216609154433332,121.28399999999999,86.87940292715128,52.47480585430257,0.09750774739298684,0.20870137971518837,-21.95536478280182,7,6,6,0.547699214365881
G00025,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | VWAP(NYPM_1330) reverting_1sd,483,1.1602608098833218,1.4454165803108807,1.3179691532647682,1.2016975147746802,85.96539999999999,64.31733121039267,42.669262420785316,0.13316217641903244,0.15450285465777236,-9.272635365963618,8,7,5,0.6004140786749482
G00026,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | px vs EMA21(1m) aligned,2848,6.841455044612217,1.2167519226208647,1.1420304738011584,1.072418753546661,316.7874,215.1990066811698,113.61061336233968,0.07556144897512984,0.5169502562691107,-39.15669361770867,7,7,6,0.480688202247191
G00027,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | EMA21(1m) slope aligned,2848,6.841455044612217,1.2167519226208647,1.1420304738011584,1.072418753546661,316.7874,215.1990066811698,113.61061336233968,0.07556144897512984,0.5169502562691107,-39.15669361770867,7,7,6,0.480688202247191
G00028,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | px vs EMA21(3m) aligned,2747,6.598833218943033,1.2093322980431644,1.13622191238078,1.068087165840855,299.0355,201.70112918748447,104.36675837496892,0.07342596621313595,0.4845257049802304,-38.58471926317338,7,7,6,0.4736075718966145
G00029,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | EMA21(3m) slope aligned,2586,6.212079615648593,1.2015013907516296,1.129886594286908,1.0631312621822142,275.1543,183.81839664018037,92.48249328036076,0.07108213327153147,0.44156787113289725,-48.83341251646702,7,6,6,0.4651972157772622
G00030,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | px vs EMA21(5m) aligned,2720,6.533973919011668,1.2018797193085407,1.1293381977977213,1.061724340279462,286.7743,190.42256103016365,94.07082206032727,0.0700082944963837,0.45743237035385914,-39.603931653364924,7,7,6,0.4713235294117647
G00031,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | EMA21(5m) slope aligned,2592,6.2264927934111185,1.2033013569713342,1.1312207619125771,1.0640648730217692,279.0636,186.72583936578053,94.38807873156105,0.07203928987877335,0.44855211927263683,-48.934488894906195,7,6,6,0.46412037037037035
G00032,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | px vs EMA21(15m) aligned,2689,6.459505833905285,1.188199380496476,1.1164146649941575,1.0495196716491841,266.4001,170.80996252700578,75.21982505401155,0.06352174136370613,0.41031905891868237,-44.27238075030665,7,6,6,0.46708813685384903
G00033,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | EMA21(15m) slope aligned,2564,6.159231297185999,1.2066231105269263,1.132768316308978,1.0640615472857244,280.5978,187.05647306513822,93.51514613027639,0.07295494269311163,0.44934636631982416,-36.120533756545456,7,6,6,0.46450858034321374
G00034,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | ADX(1m) adx_lt15,288,0.6918325326012355,1.1766056962025317,1.105232411278693,1.0387996128053867,27.9037,17.244970488423924,6.58624097684786,0.059878369751471955,0.041425804193194055,-18.96274814508081,5,5,5,0.4513888888888889
G00035,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | ADX(1m) adx_15_20,662,1.5902539464653398,1.3315559578687084,1.2470922135926596,1.1685701858892743,109.73669999999998,84.87549338148347,60.014286762966904,0.1282107150777696,0.20388759563156633,-12.740145690342487,8,6,6,0.4954682779456193
G00036,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | ADX(1m) adx_20_25,898,2.157172271791352,1.2307320169344758,1.1525123560877961,1.0798091661444653,105.78439999999999,72.5755495183367,39.366699036673396,0.08081909745917228,0.17434071607012935,-25.577827168118382,7,5,4,0.4844097995545657
G00037,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | ADX(1m) adx_25_35,1363,3.274193548387097,1.1631959770630595,1.0921621135988289,1.0260212328592542,117.49969999999999,68.81037500726248,20.12105001452497,0.05048450110584188,0.16529602781428873,-36.252302156148254,5,5,5,0.46515040352164344
G00038,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | ADX(1m) adx_ge35,1120,2.6904598490048044,1.2813504076806672,1.1999192496762408,1.1243735242747437,159.3946,117.67290623523442,75.95121247046886,0.10506509485288788,0.2826734192335762,-36.35130830355416,6,5,5,0.48839285714285713
G00039,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | DI(1m) aligned,2769,6.651681537405628,1.2141116300171875,1.1405147371606077,1.0719205578412154,306.37579999999997,208.39684741831968,110.41789483663933,0.07526068884735272,0.5006101344983658,-38.491012033458816,7,7,6,0.47670639219934996
G00040,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | ADX(5m) adx_lt15,,,,,,,,,,,,,,,
G00041,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | ADX(5m) adx_15_20,569,1.366849691146191,1.4078826781365352,1.320521650978432,1.2391241807608546,110.41999999999999,89.94863937746712,69.47727875493423,0.1580819672714712,0.21607428814079266,-14.047779087222523,7,7,7,0.5202108963093146
G00042,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | ADX(5m) adx_20_25,878,2.1091283459162664,1.2544454247372772,1.1751035392293505,1.1014104209105793,115.44680000000001,82.49279653972141,49.53879307944283,0.09395534913407906,0.19816389010914548,-31.484856230101116,6,5,4,0.479498861047836
G00043,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | ADX(5m) adx_25_35,1213,2.9138641043239533,1.2288694364609523,1.1494638488295867,1.075675850497204,139.66809999999998,94.68265855314891,49.69721710629782,0.07805660226970232,0.2274463314591772,-27.652874059828065,8,6,5,0.4905193734542457
G00044,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | ADX(5m) adx_ge35,992,2.382978723404255,1.2140994727740295,1.1353865509534349,1.0625761231082844,111.3368,73.25793040161102,35.17906080322206,0.07384872016291434,0.1759799288988597,-23.06286486270709,7,7,6,0.46875
G00045,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | DI(5m) aligned,2578,6.1928620452985585,1.224495611712665,1.1500691233680866,1.080789050532826,303.1362,210.16459608523115,117.19299217046228,0.08152234138294459,0.5048566137943096,-35.41669611188726,7,7,6,0.469743987587277
G00046,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | ADX(15m) adx_lt15,215,0.5164722031571722,1.4090269776390452,1.3185261996579392,1.2344878535981612,41.4991,33.55963161530387,25.620163230607737,0.15609130983862265,0.08061682268604224,-10.261521044855055,7,6,6,0.5255813953488372
G00047,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | ADX(15m) adx_15_20,677,1.6262868908716541,1.365145741702288,1.280172295790741,1.201019389197827,120.3872,95.76806601086169,71.14893202172335,0.1414594771209183,0.23005369323130812,-24.92138204962469,7,5,5,0.5066469719350074
G00048,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | ADX(15m) adx_20_25,905,2.173987645847632,1.2248815852741644,1.1472909999337193,1.07521105278541,106.21199999999999,72.22503347236304,38.23806694472607,0.07980666682029065,0.17349870772359,-19.8004862916615,6,6,6,0.4740331491712707
G00049,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | ADX(15m) adx_25_35,1127,2.7072752230610844,1.131952123761051,1.0601533187771468,0.9934335556868831,78.90960000000001,37.34191214069699,-4.225775718606007,0.03313390606982874,0.08970260294608062,-25.506369537477013,6,5,3,0.4631765749778172
G00050,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | ADX(15m) adx_ge35,617,1.4821551132463968,1.3483326380461786,1.259114722109061,1.1765459954889128,106.2936,82.25245050222829,58.21130100445657,0.133310292548182,0.19758653174866095,-13.66177902571306,7,6,5,0.5008103727714749
G00051,G,NY_AM | ENTRY_ON_DELAYED_DISPLACEMENT | DI(15m) aligned,2431,5.839739190116679,1.2029069212133634,1.1293498048736197,1.0609136760708187,262.3622,173.5091709809206,84.65614196184129,0.07137357917767198,0.4168030874627468,-36.41867684851765,7,7,4,0.46194981489099135
G00052,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | (no market state),4168,10.012354152367879,1.2678209139741925,1.1744911207339985,1.088945891678293,579.3716,394.64804784359086,209.92449568718172,0.0946852322081552,0.9480220778672396,-35.110354570169385,7,7,6,0.4793666026871401
G00053,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(GLOBEX_1800) beyond_1sd,900,2.161976664378861,1.358725,1.232057517368015,1.1179089752498284,149.2296,101.82958892216627,54.42957784433253,0.11314398769129586,0.24461466110335067,-18.806170931462617,7,7,5,0.5377777777777778
G00054,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(GLOBEX_1800) beyond_2sd,,,,,,,,,,,,,,,
G00055,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(GLOBEX_1800) inside_1sd,1179,2.8321894303363075,1.3528186311787072,1.2315548317188254,1.1214329906199056,185.5826,127.9595005370591,70.33640107411826,0.10853223115950729,0.3073838379407734,-15.06288448957931,7,5,4,0.5538592027141646
G00056,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(GLOBEX_1800) reverting_1sd,1101,2.644818119423473,1.3720561368209256,1.2436302402070718,1.1278131585135083,184.9119,127.6753496897393,70.43879937947864,0.11596307873727457,0.3067012518284747,-15.001477083308167,7,4,4,0.5485921889191644
G00057,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(MIDNIGHT_0000) beyond_1sd,940,2.2580645161290325,1.3742606896551723,1.2460897054394118,1.1307113472661612,162.80339999999998,112.98357548014928,63.16375096029854,0.1201952930639886,0.27140872627352264,-16.15924246359259,7,6,5,0.5372340425531915
G00058,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(MIDNIGHT_0000) beyond_2sd,,,,,,,,,,,,,,,
G00059,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(MIDNIGHT_0000) inside_1sd,1083,2.6015785861358958,1.3971090909090909,1.2729422834413864,1.1599837837050306,187.83259999999999,135.50675850241004,83.18091700482,0.12512166066704528,0.32551383305314696,-19.168568673515345,8,6,5,0.5632502308402585
G00060,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(MIDNIGHT_0000) reverting_1sd,1118,2.685655456417296,1.4257689516129033,1.291448679987137,1.1703831112666392,211.1814,152.47194538510527,93.76249077021056,0.13637919980778646,0.36626754210560636,-13.574886498005341,7,6,4,0.556350626118068
G00061,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(LONDON_0300) beyond_1sd,954,2.2916952642415924,1.3960907029478455,1.2660579005775556,1.1490261148633283,174.676,123.84869195297534,73.02138390595067,0.129820431816536,0.2975088687957541,-16.57151963723912,7,6,5,0.5377358490566038
G00062,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(LONDON_0300) beyond_2sd,,,,,,,,,,,,,,,
G00063,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(LONDON_0300) inside_1sd,1073,2.577556623198353,1.4055935760171305,1.2812361047923013,1.1680586906614914,189.4122,137.8242357780636,86.23627155612722,0.1284475636328645,0.33108086837558176,-17.013938925951454,7,5,4,0.5647716682199441
G00064,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(LONDON_0300) reverting_1sd,1148,2.7577213452299247,1.426668823529412,1.2918798529423983,1.170443077202869,217.6011,157.04236907735515,96.48363815471032,0.13679648874334072,0.3772465969600158,-17.037153085829672,8,6,4,0.5557491289198606
G00065,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(CASH_0930) beyond_1sd,733,1.7608098833218944,1.3293237569060774,1.2080745566900668,1.099074265044021,119.21520000000001,79.5552002706755,39.89520054135098,0.1085336975043322,0.19110720723909694,-18.94916667696328,6,5,4,0.5061391541609823
G00066,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(CASH_0930) beyond_2sd,,,,,,,,,,,,,,,
G00067,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(CASH_0930) inside_1sd,1323,3.1781056966369254,1.325531282915211,1.2089014337148225,1.1027348290624748,196.2855,132.16828649624222,68.05107299248441,0.09990044330781725,0.3174941679731282,-16.789653138965516,8,7,5,0.5434618291761149
G00068,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(CASH_0930) reverting_1sd,1034,2.4838709677419355,1.427762156448203,1.2956040624694956,1.176561254388906,202.3315,147.5229455091471,92.71439101829418,0.1426720943028502,0.3543790729457892,-19.22232080591293,5,5,5,0.5425531914893617
G00069,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(TEN_1000) beyond_1sd,829,1.9914207275223061,1.4634994652406417,1.3324154026906518,1.2139597471438262,173.34879999999998,130.95033840018806,88.55187680037614,0.1579618074791171,0.3145684175708018,-19.003683450084598,7,7,6,0.548854041013269
G00070,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(TEN_1000) beyond_2sd,,,,,,,,,,,,,,,
G00071,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(TEN_1000) inside_1sd,1382,3.319835277968428,1.3342278843337398,1.2270711284930886,1.1293493971188417,225.35900000000004,160.4979003974237,95.63680079484743,0.11613451548294046,0.3855474614900364,-29.98847619611059,6,6,6,0.5108538350217077
G00072,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(TEN_1000) reverting_1sd,1010,2.4262182566918327,1.4982593333333332,1.3674073728090914,1.2489015197910505,224.2167,173.94564729671586,123.67459459343175,0.1722234131650652,0.41785158925086174,-26.54501622925278,7,6,6,0.5544554455445545
G00073,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(NYPM_1330) beyond_1sd,891,2.140356897735072,1.43046225,1.299236704999638,1.1807967050211003,172.1849,126.155175692271,80.125451384542,0.14158830044025927,0.30304949548589466,-16.149380059563015,7,7,5,0.5510662177328844
G00074,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(NYPM_1330) beyond_2sd,222,0.5332875772134523,1.2913137614678898,1.1741489390440616,1.0686922228177897,31.753200000000003,20.03596532552012,8.318730651040248,0.09025209606090144,0.04813032164675389,-9.375512338971944,5,4,4,0.509009009009009
G00075,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(NYPM_1330) inside_1sd,1419,3.408716540837337,1.2200383408903162,1.119612263012609,1.0280144910028797,153.6904,87.57181544672731,21.453230893454652,0.061713752957524536,0.21036469050346301,-31.12098647613552,5,5,3,0.5066948555320648
G00076,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | VWAP(NYPM_1330) reverting_1sd,985,2.3661633493479752,1.4244080091533182,1.293781008303574,1.175749019990952,185.4663,135.23203987765186,84.99777975530371,0.13729141104330136,0.3248539049909276,-17.096880911551413,7,7,5,0.5563451776649746
G00077,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | px vs EMA21(1m) aligned,3145,7.554907343857241,1.2076295020386374,1.1264846209055968,1.051759433905327,356.7656,226.67172639405342,96.57785278810682,0.07207368088841126,0.5445099810426816,-34.32410677652119,8,7,4,0.45151033386327505
G00078,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | EMA21(1m) slope aligned,3145,7.554907343857241,1.2076295020386374,1.1264846209055968,1.051759433905327,356.7656,226.67172639405342,96.57785278810682,0.07207368088841126,0.5445099810426816,-34.32410677652119,8,7,4,0.45151033386327505
G00079,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | px vs EMA21(3m) aligned,3051,7.3291008922443375,1.2014451666653894,1.1216112772231452,1.048082584381641,339.0886,213.48273531130042,87.87687062260073,0.06997139800435936,0.5128274355453338,-36.30618161615613,7,7,5,0.4460832513929859
G00080,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | EMA21(3m) slope aligned,2939,7.060054907343857,1.205207257533137,1.124609105352526,1.0504190312726713,334.82319999999993,212.0970986118707,89.37099722374137,0.07216641667637656,0.5094988642014739,-31.601906255174775,8,6,5,0.44266757400476353
G00081,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | px vs EMA21(5m) aligned,3042,7.30748112560055,1.2108563285368676,1.1302602099742756,1.0560118626883501,352.6108,227.14315053232536,101.67550106465063,0.074669017269009,0.5456424343604247,-35.39690326173743,7,7,5,0.44806048652202496
G00082,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | EMA21(5m) slope aligned,2991,7.18496911461908,1.2040251238419768,1.1224333019505295,1.0474197879058709,338.94499999999994,212.31574063690695,85.6864812738139,0.07098486815008591,0.5100240852636749,-39.56190749924599,7,6,5,0.4426613172851889
G00083,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | px vs EMA21(15m) aligned,3032,7.283459162663006,1.1823364339253966,1.1030090335657452,1.0299900701590818,307.6526,181.31297313561657,54.973346271233154,0.05979979325053317,0.43554935207594925,-37.310607705628165,7,6,5,0.4412928759894459
G00084,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | EMA21(15m) slope aligned,3049,7.324296499656829,1.220370766938592,1.1363780916595168,1.0592326934366758,372.41819999999996,240.7019833980366,108.9857667960732,0.0789445665457647,0.57821341241807,-47.14250316023441,7,7,5,0.4440800262381109
G00085,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(1m) adx_lt15,323,0.7759094028826355,1.2536224719101126,1.165985429977219,1.0854855113507402,45.144800000000004,30.855154503291637,16.565509006583273,0.09552679412783788,0.07412013779102315,-26.133189097446138,6,6,6,0.44891640866873067
G00086,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(1m) adx_15_20,809,1.9433768016472204,1.3337020824634216,1.2415123130528778,1.1566298287874675,142.8927,107.86805313147863,72.84340626295723,0.13333504713408978,0.25912023744692875,-16.900148737640414,8,6,6,0.46971569839307786
G00087,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(1m) adx_20_25,1139,2.736101578586136,1.2433629686116336,1.1556641652920046,1.075260926228233,149.6105,100.0381557596325,50.465811519264946,0.08782981190485734,0.24031128699980356,-33.67587780982487,6,6,4,0.45829675153643545
G00088,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(1m) adx_25_35,1710,4.1077556623198355,1.2003209688214065,1.1125467850265103,1.0322980284956738,187.7583,110.43529568812113,33.11229137624218,0.06458204426205914,0.26528725800166364,-42.92302418464122,5,5,5,0.44912280701754387
G00089,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(1m) adx_ge35,1479,3.5528483184625945,1.2607502721893369,1.168896425980538,1.0849571283183443,205.2938,139.2445253451619,73.19525069032376,0.09414775209273961,0.33449268270972315,-33.578749942753305,7,6,4,0.4665314401622718
G00090,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | DI(1m) aligned,3062,7.355525051475635,1.198692967760907,1.1184766691650294,1.0446142028314787,333.8598,207.6363835737908,81.41296714758158,0.06781070658843592,0.49878335106950433,-42.77840366328541,8,6,4,0.4490529065969954
G00091,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(5m) adx_lt15,227,0.5452985586822238,1.3266688524590164,1.2317156016612696,1.1445191503717282,39.8536,29.52669011674568,19.199780233491364,0.13007352474337305,0.0709289055652779,-10.333982367277612,6,4,4,0.46255506607929514
G00092,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(5m) adx_15_20,706,1.6959505833905286,1.418032280838147,1.3155614883591646,1.2216065476800384,146.2557,115.40795388767859,84.56020777535718,0.16346735678141444,0.27723255909874744,-25.389681323577193,8,8,7,0.5028328611898017
G00093,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(5m) adx_20_25,1129,2.712079615648593,1.1626036608927066,1.0784930772488017,1.0014101508004585,101.54209999999999,51.25149517538717,0.9608903507743332,0.04539547845472734,0.12311615175968092,-39.56941079144235,6,4,4,0.4446412754650133
G00094,G,NY_AM | ENTRY_ON_FIRST_CLOSE_OUTSIDE | ADX(5m) adx_25_35,1586,3.8098833218943033,1.3310141779057254,1.2348444183325447,1.1466332244027049,271.88730000000004,201.59740122509757,131.3075024501951,0.12711059345844739,0.48427653005342586,-21.69494687567932,8,7,6,0.4798234552332913
