episode_id,origin_family,origin_subtype,start_timestamp,segment_id,n_branches
GEP-002650,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 21:12:00-04:00,0,3
GEP-002651,liquidity,SWING_LOW_BREAK,2025-07-14 21:14:00-04:00,0,5
GEP-002652,liquidity,EQUAL_LOWS_BREAK,2025-07-14 21:14:00-04:00,0,5
GEP-002653,liquidity,SWING_HIGH_BREAK,2025-07-14 21:15:00-04:00,0,5
GEP-002654,liquidity,SWING_HIGH_BREAK,2025-07-14 21:16:00-04:00,0,5
GEP-002655,liquidity,EQUAL_HIGHS_BREAK,2025-07-14 21:16:00-04:00,0,5
GEP-002656,liquidity,SWING_LOW_BREAK,2025-07-14 21:17:00-04:00,0,5
GEP-002657,liquidity,EQUAL_LOWS_BREAK,2025-07-14 21:17:00-04:00,0,5
GEP-002658,liquidity,SWING_HIGH_BREAK,2025-07-14 21:20:00-04:00,0,5
GEP-002659,fvg,BULLISH_FVG_FORMED,2025-07-14 21:21:00-04:00,0,7
GEP-002660,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 21:21:00-04:00,0,3
GEP-002661,fvg,BULLISH_FVG_FORMED,2025-07-14 21:22:00-04:00,0,7
GEP-002662,liquidity,SWING_LOW_BREAK,2025-07-14 21:22:00-04:00,0,5
GEP-002663,liquidity,SWING_HIGH_BREAK,2025-07-14 21:24:00-04:00,0,5
GEP-002664,liquidity,EQUAL_HIGHS_BREAK,2025-07-14 21:24:00-04:00,0,5
GEP-002665,liquidity,SWING_LOW_BREAK,2025-07-14 21:28:00-04:00,0,5
GEP-002666,fvg,BULLISH_FVG_FORMED,2025-07-14 21:31:00-04:00,0,5
GEP-002667,rejection_block,BULLISH_RB_CONFIRMED,2025-07-14 21:31:00-04:00,0,3
GEP-002668,liquidity,SWING_LOW_BREAK,2025-07-14 21:33:00-04:00,0,5
GEP-002669,liquidity,EQUAL_LOWS_BREAK,2025-07-14 21:33:00-04:00,0,5
GEP-002670,fvg,BEARISH_FVG_FORMED,2025-07-14 21:34:00-04:00,0,5
GEP-002671,liquidity,SWING_HIGH_BREAK,2025-07-14 21:35:00-04:00,0,5
GEP-002672,liquidity,EQUAL_HIGHS_BREAK,2025-07-14 21:35:00-04:00,0,5
GEP-002673,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-14 21:36:00-04:00,0,3
GEP-002674,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 21:38:00-04:00,0,3
GEP-002675,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 21:39:00-04:00,0,3
GEP-002676,fvg,BULLISH_FVG_FORMED,2025-07-14 21:40:00-04:00,0,5
GEP-002677,liquidity,SWING_LOW_BREAK,2025-07-14 21:40:00-04:00,0,5
GEP-002678,liquidity,EQUAL_LOWS_BREAK,2025-07-14 21:40:00-04:00,0,5
GEP-002679,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 21:40:00-04:00,0,3
GEP-002680,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 21:41:00-04:00,0,3
GEP-002681,fvg,BULLISH_FVG_FORMED,2025-07-14 21:43:00-04:00,0,7
GEP-002682,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 21:43:00-04:00,0,3
GEP-002683,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 21:43:00-04:00,0,3
GEP-002684,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 21:43:00-04:00,0,3
GEP-002685,fvg,BULLISH_FVG_FORMED,2025-07-14 21:44:00-04:00,0,7
GEP-002686,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 21:44:00-04:00,0,3
GEP-002687,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 21:44:00-04:00,0,3
GEP-002688,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 21:44:00-04:00,0,3
GEP-002689,fvg,BULLISH_FVG_FORMED,2025-07-14 21:45:00-04:00,0,7
GEP-002690,liquidity,SWING_HIGH_BREAK,2025-07-14 21:49:00-04:00,0,5
GEP-002691,fvg,BULLISH_FVG_FORMED,2025-07-14 21:50:00-04:00,0,7
GEP-002692,fvg,BULLISH_FVG_FORMED,2025-07-14 21:51:00-04:00,0,7
GEP-002693,fvg,BULLISH_FVG_FORMED,2025-07-14 21:52:00-04:00,0,7
GEP-002694,fvg,BULLISH_FVG_FORMED,2025-07-14 21:53:00-04:00,0,7
GEP-002695,fvg,BEARISH_FVG_FORMED,2025-07-14 21:56:00-04:00,0,7
GEP-002696,fvg,BEARISH_FVG_FORMED,2025-07-14 21:57:00-04:00,0,7
GEP-002697,liquidity,SWING_HIGH_BREAK,2025-07-14 21:57:00-04:00,0,5
GEP-002698,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-14 21:57:00-04:00,0,3
GEP-002699,rejection_block,BULLISH_RB_CONFIRMED,2025-07-14 22:00:00-04:00,0,3
GEP-002700,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 22:00:00-04:00,0,3
GEP-002701,liquidity,SWING_LOW_BREAK,2025-07-14 22:02:00-04:00,0,5
GEP-002702,fvg,BEARISH_FVG_FORMED,2025-07-14 22:03:00-04:00,0,7
GEP-002703,liquidity,SWING_HIGH_BREAK,2025-07-14 22:04:00-04:00,0,5
GEP-002704,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-14 22:04:00-04:00,0,3
GEP-002705,rejection_block,BULLISH_RB_CONFIRMED,2025-07-14 22:06:00-04:00,0,3
GEP-002706,liquidity,SWING_LOW_BREAK,2025-07-14 22:08:00-04:00,0,5
GEP-002707,rejection_block,BEARISH_RB_CONFIRMED,2025-07-14 22:09:00-04:00,0,3
GEP-002708,fvg,BEARISH_FVG_FORMED,2025-07-14 22:10:00-04:00,0,5
GEP-002709,liquidity,SWING_HIGH_BREAK,2025-07-14 22:11:00-04:00,0,5
GEP-002710,rejection_block,BEARISH_RB_CONFIRMED,2025-07-14 22:12:00-04:00,0,3
GEP-002711,liquidity,SWING_LOW_BREAK,2025-07-14 22:13:00-04:00,0,5
GEP-002712,liquidity,EQUAL_LOWS_BREAK,2025-07-14 22:13:00-04:00,0,5
GEP-002713,liquidity,SWING_HIGH_BREAK,2025-07-14 22:14:00-04:00,0,5
GEP-002714,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-14 22:16:00-04:00,0,3
GEP-002715,fvg,BEARISH_FVG_FORMED,2025-07-14 22:17:00-04:00,0,7
GEP-002716,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-14 22:17:00-04:00,0,3
GEP-002717,fvg,BEARISH_FVG_FORMED,2025-07-14 22:18:00-04:00,0,7
GEP-002718,liquidity,SWING_LOW_SWEEP_BELOW,2025-07-14 22:23:00-04:00,0,5
GEP-002719,rejection_block,BULLISH_RB_CONFIRMED,2025-07-14 22:24:00-04:00,0,3
GEP-002720,liquidity,SWING_HIGH_BREAK,2025-07-14 22:27:00-04:00,0,5
GEP-002721,liquidity,SWING_LOW_BREAK,2025-07-14 22:28:00-04:00,0,5
GEP-002722,fvg,BEARISH_FVG_FORMED,2025-07-14 22:31:00-04:00,0,5
GEP-002723,rejection_block,BULLISH_RB_CONFIRMED,2025-07-14 22:33:00-04:00,0,3
GEP-002724,liquidity,SWING_LOW_BREAK,2025-07-14 22:35:00-04:00,0,5
GEP-002725,liquidity,EQUAL_LOWS_BREAK,2025-07-14 22:35:00-04:00,0,5
GEP-002726,rejection_block,BULLISH_RB_CONFIRMED,2025-07-14 22:36:00-04:00,0,3
GEP-002727,liquidity,SWING_LOW_BREAK,2025-07-14 22:38:00-04:00,0,5
GEP-002728,liquidity,SWING_HIGH_BREAK,2025-07-14 22:39:00-04:00,0,5
GEP-002729,fvg,BEARISH_FVG_FORMED,2025-07-14 22:40:00-04:00,0,5
GEP-002730,rejection_block,BULLISH_RB_CONFIRMED,2025-07-14 22:41:00-04:00,0,3
GEP-002731,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 22:41:00-04:00,0,3
GEP-002732,fvg,BULLISH_FVG_FORMED,2025-07-14 22:42:00-04:00,0,5
GEP-002733,fvg,BULLISH_FVG_FORMED,2025-07-14 22:43:00-04:00,0,5
GEP-002734,liquidity,SWING_LOW_BREAK,2025-07-14 22:43:00-04:00,0,5
GEP-002735,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-14 22:45:00-04:00,0,3
GEP-002736,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-14 22:45:00-04:00,0,3
GEP-002737,fvg,BEARISH_FVG_FORMED,2025-07-14 22:46:00-04:00,0,7
GEP-002738,liquidity,SWING_HIGH_BREAK,2025-07-14 22:47:00-04:00,0,2
GEP-002739,fvg,BEARISH_FVG_FORMED,2025-07-14 22:50:00-04:00,0,7
GEP-002740,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-14 22:50:00-04:00,0,3
GEP-002741,liquidity,SWING_LOW_BREAK,2025-07-14 22:54:00-04:00,0,2
GEP-002742,liquidity,EQUAL_LOWS_BREAK,2025-07-14 22:54:00-04:00,0,2
GEP-002743,rejection_block,BEARISH_RB_CONFIRMED,2025-07-14 22:55:00-04:00,0,3
GEP-002744,liquidity,SWING_HIGH_BREAK,2025-07-14 22:56:00-04:00,0,5
GEP-002745,liquidity,SWING_HIGH_BREAK,2025-07-14 22:57:00-04:00,0,5
GEP-002746,liquidity,EQUAL_HIGHS_BREAK,2025-07-14 22:57:00-04:00,0,5
GEP-002747,liquidity,SWING_LOW_BREAK,2025-07-14 22:59:00-04:00,0,5
GEP-002748,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 22:59:00-04:00,0,3
GEP-002749,fvg,BULLISH_FVG_FORMED,2025-07-14 23:00:00-04:00,0,5
GEP-002750,liquidity,SWING_LOW_BREAK,2025-07-14 23:04:00-04:00,0,2
GEP-002751,liquidity,EQUAL_LOWS_BREAK,2025-07-14 23:04:00-04:00,0,2
GEP-002752,liquidity,SWING_HIGH_BREAK,2025-07-14 23:05:00-04:00,0,5
GEP-002753,liquidity,EQUAL_HIGHS_BREAK,2025-07-14 23:05:00-04:00,0,5
GEP-002754,liquidity,SWING_HIGH_BREAK,2025-07-14 23:06:00-04:00,0,5
GEP-002755,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-14 23:06:00-04:00,0,3
GEP-002756,fvg,BEARISH_FVG_FORMED,2025-07-14 23:10:00-04:00,0,5
GEP-002757,liquidity,SWING_LOW_BREAK,2025-07-14 23:10:00-04:00,0,2
GEP-002758,liquidity,SWING_HIGH_BREAK,2025-07-14 23:11:00-04:00,0,5
GEP-002759,rejection_block,BULLISH_RB_CONFIRMED,2025-07-14 23:13:00-04:00,0,3
GEP-002760,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 23:13:00-04:00,0,3
GEP-002761,liquidity,SWING_LOW_BREAK,2025-07-14 23:15:00-04:00,0,2
GEP-002762,liquidity,EQUAL_LOWS_BREAK,2025-07-14 23:15:00-04:00,0,2
GEP-002763,liquidity,SWING_HIGH_BREAK,2025-07-14 23:16:00-04:00,0,5
GEP-002764,liquidity,EQUAL_HIGHS_BREAK,2025-07-14 23:16:00-04:00,0,5
GEP-002765,fvg,BULLISH_FVG_FORMED,2025-07-14 23:17:00-04:00,0,5
GEP-002766,fvg,BULLISH_FVG_FORMED,2025-07-14 23:18:00-04:00,0,5
GEP-002767,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 23:18:00-04:00,0,3
GEP-002768,fvg,BULLISH_FVG_FORMED,2025-07-14 23:19:00-04:00,0,5
GEP-002769,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 23:22:00-04:00,0,3
GEP-002770,fvg,BULLISH_FVG_FORMED,2025-07-14 23:23:00-04:00,0,7
GEP-002771,fvg,BULLISH_FVG_FORMED,2025-07-14 23:26:00-04:00,0,7
GEP-002772,liquidity,SWING_HIGH_BREAK,2025-07-14 23:28:00-04:00,0,5
GEP-002773,liquidity,EQUAL_HIGHS_BREAK,2025-07-14 23:28:00-04:00,0,5
GEP-002774,fvg,BULLISH_FVG_FORMED,2025-07-14 23:31:00-04:00,0,5
GEP-002775,fvg,BULLISH_FVG_FORMED,2025-07-14 23:32:00-04:00,0,5
GEP-002776,fvg,BULLISH_FVG_FORMED,2025-07-14 23:33:00-04:00,0,5
GEP-002777,rejection_block,BEARISH_RB_CONFIRMED,2025-07-14 23:34:00-04:00,0,3
GEP-002778,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-14 23:34:00-04:00,0,3
GEP-002779,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-14 23:34:00-04:00,0,3
GEP-002780,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-14 23:34:00-04:00,0,3
GEP-002781,liquidity,SWING_HIGH_BREAK,2025-07-14 23:36:00-04:00,0,5
GEP-002782,fvg,BULLISH_FVG_FORMED,2025-07-14 23:37:00-04:00,0,7
GEP-002783,liquidity,SWING_LOW_BREAK,2025-07-14 23:38:00-04:00,0,5
GEP-002784,rejection_block,BULLISH_RB_CONFIRMED,2025-07-14 23:42:00-04:00,0,3
GEP-002785,liquidity,SWING_HIGH_BREAK,2025-07-14 23:43:00-04:00,0,5
GEP-002786,fvg,BULLISH_FVG_FORMED,2025-07-14 23:44:00-04:00,0,7
GEP-002787,liquidity,SWING_LOW_BREAK,2025-07-14 23:45:00-04:00,0,5
GEP-002788,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-14 23:46:00-04:00,0,3
GEP-002789,fvg,BEARISH_FVG_FORMED,2025-07-14 23:47:00-04:00,0,7
GEP-002790,liquidity,SWING_HIGH_BREAK,2025-07-14 23:47:00-04:00,0,5
GEP-002791,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 23:48:00-04:00,0,3
GEP-002792,liquidity,SWING_LOW_BREAK,2025-07-14 23:49:00-04:00,0,5
GEP-002793,rejection_block,BEARISH_RB_CONFIRMED,2025-07-14 23:52:00-04:00,0,3
GEP-002794,fvg,BEARISH_FVG_FORMED,2025-07-14 23:53:00-04:00,0,7
GEP-002795,liquidity,SWING_HIGH_BREAK,2025-07-14 23:53:00-04:00,0,5
GEP-002796,fvg,BEARISH_FVG_FORMED,2025-07-14 23:54:00-04:00,0,7
GEP-002797,liquidity,SWING_HIGH_BREAK,2025-07-14 23:54:00-04:00,0,5
GEP-002798,liquidity,EQUAL_HIGHS_BREAK,2025-07-14 23:54:00-04:00,0,5
GEP-002799,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-14 23:55:00-04:00,0,3
GEP-002800,liquidity,SWING_LOW_BREAK,2025-07-14 23:58:00-04:00,0,5
GEP-002801,vwap,VWAP_VWAP_BOUNCE_DOWN,2025-07-15 00:00:00-04:00,0,3
GEP-002802,rejection_block,BEARISH_RB_CONFIRMED,2025-07-15 00:01:00-04:00,0,3
GEP-002803,time_anchor,ANCHOR_MIDNIGHT_OPEN_BREAK,2025-07-15 00:01:00-04:00,0,6
GEP-002804,liquidity,SWING_LOW_BREAK,2025-07-15 00:01:00-04:00,0,5
GEP-002805,liquidity,EQUAL_LOWS_BREAK,2025-07-15 00:01:00-04:00,0,5
GEP-002806,liquidity,SWING_HIGH_BREAK,2025-07-15 00:03:00-04:00,0,5
GEP-002807,liquidity,SWING_LOW_BREAK,2025-07-15 00:05:00-04:00,0,5
GEP-002808,liquidity,EQUAL_LOWS_BREAK,2025-07-15 00:05:00-04:00,0,5
GEP-002809,liquidity,SWING_HIGH_BREAK,2025-07-15 00:06:00-04:00,0,5
GEP-002810,liquidity,EQUAL_HIGHS_BREAK,2025-07-15 00:06:00-04:00,0,5
GEP-002811,liquidity,SWING_HIGH_BREAK,2025-07-15 00:07:00-04:00,0,5
GEP-002812,rejection_block,BULLISH_RB_CONFIRMED,2025-07-15 00:11:00-04:00,0,3
GEP-002813,liquidity,SWING_LOW_BREAK,2025-07-15 00:12:00-04:00,0,5
GEP-002814,liquidity,SWING_HIGH_BREAK,2025-07-15 00:13:00-04:00,0,5
GEP-002815,liquidity,SWING_LOW_BREAK,2025-07-15 00:15:00-04:00,0,5
GEP-002816,liquidity,SWING_HIGH_BREAK,2025-07-15 00:16:00-04:00,0,5
GEP-002817,liquidity,EQUAL_HIGHS_BREAK,2025-07-15 00:16:00-04:00,0,5
GEP-002818,liquidity,SWING_HIGH_BREAK,2025-07-15 00:17:00-04:00,0,5
GEP-002819,fvg,BULLISH_FVG_FORMED,2025-07-15 00:18:00-04:00,0,7
GEP-002820,liquidity,SWING_LOW_BREAK,2025-07-15 00:19:00-04:00,0,5
GEP-002821,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-15 00:20:00-04:00,0,3
GEP-002822,fvg,BULLISH_FVG_FORMED,2025-07-15 00:21:00-04:00,0,5
GEP-002823,fvg,BULLISH_FVG_FORMED,2025-07-15 00:24:00-04:00,0,5
GEP-002824,liquidity,SWING_HIGH_BREAK,2025-07-15 00:24:00-04:00,0,5
GEP-002825,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-15 00:27:00-04:00,0,3
GEP-002826,liquidity,SWING_HIGH_BREAK,2025-07-15 00:28:00-04:00,0,5
GEP-002827,liquidity,SWING_LOW_BREAK,2025-07-15 00:30:00-04:00,0,5
GEP-002828,fvg,BULLISH_FVG_FORMED,2025-07-15 00:34:00-04:00,0,5
GEP-002829,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-15 00:36:00-04:00,0,3
GEP-002830,fvg,BULLISH_FVG_FORMED,2025-07-15 00:37:00-04:00,0,7
GEP-002831,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-15 00:37:00-04:00,0,3
GEP-002832,fvg,BULLISH_FVG_FORMED,2025-07-15 00:38:00-04:00,0,7
GEP-002833,liquidity,SWING_HIGH_BREAK,2025-07-15 00:41:00-04:00,0,5
GEP-002834,fvg,BEARISH_FVG_FORMED,2025-07-15 00:42:00-04:00,0,5
GEP-002835,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-15 00:42:00-04:00,0,3
GEP-002836,fvg,BEARISH_FVG_FORMED,2025-07-15 00:44:00-04:00,0,5
GEP-002837,fvg,BEARISH_FVG_FORMED,2025-07-15 00:46:00-04:00,0,5
GEP-002838,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-15 00:46:00-04:00,0,3
GEP-002839,fvg,BULLISH_FVG_FORMED,2025-07-15 00:48:00-04:00,0,7
GEP-002840,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-15 00:48:00-04:00,0,3
GEP-002841,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-15 00:48:00-04:00,0,3
GEP-002842,fvg,BULLISH_FVG_FORMED,2025-07-15 00:49:00-04:00,0,7
GEP-002843,rejection_block,BEARISH_RB_CONFIRMED,2025-07-15 00:50:00-04:00,0,3
GEP-002844,liquidity,SWING_LOW_BREAK,2025-07-15 00:50:00-04:00,0,5
GEP-002845,fvg,BEARISH_FVG_FORMED,2025-07-15 00:52:00-04:00,0,5
GEP-002846,liquidity,SWING_HIGH_BREAK,2025-07-15 00:52:00-04:00,0,5
GEP-002847,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-15 00:52:00-04:00,0,3
GEP-002848,fvg,BEARISH_FVG_FORMED,2025-07-15 00:53:00-04:00,0,5
GEP-002849,liquidity,SWING_LOW_BREAK,2025-07-15 00:55:00-04:00,0,5
GEP-002850,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-15 00:55:00-04:00,0,3
GEP-002851,liquidity,SWING_HIGH_BREAK,2025-07-15 00:58:00-04:00,0,5
GEP-002852,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-15 00:58:00-04:00,0,3
GEP-002853,fvg,BULLISH_FVG_FORMED,2025-07-15 00:59:00-04:00,0,5
GEP-002854,liquidity,SWING_LOW_BREAK,2025-07-15 01:00:00-04:00,0,5
GEP-002855,liquidity,EQUAL_LOWS_BREAK,2025-07-15 01:00:00-04:00,0,5
GEP-002856,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-15 01:01:00-04:00,0,3
GEP-002857,fvg,BULLISH_FVG_FORMED,2025-07-15 01:02:00-04:00,0,7
GEP-002858,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-15 01:04:00-04:00,0,3
GEP-002859,fvg,BULLISH_FVG_FORMED,2025-07-15 01:07:00-04:00,0,7
GEP-002860,fvg,BULLISH_FVG_FORMED,2025-07-15 01:10:00-04:00,0,7
GEP-002861,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-15 01:11:00-04:00,0,3
GEP-002862,fvg,BULLISH_FVG_FORMED,2025-07-15 01:12:00-04:00,0,7
GEP-002863,liquidity,SWING_HIGH_BREAK,2025-07-15 01:16:00-04:00,0,5
GEP-002864,liquidity,SWING_LOW_BREAK,2025-07-15 01:17:00-04:00,0,5
GEP-002865,liquidity,EQUAL_LOWS_BREAK,2025-07-15 01:17:00-04:00,0,5
GEP-002866,liquidity,SWING_HIGH_BREAK,2025-07-15 01:19:00-04:00,0,5
GEP-002867,fvg,BULLISH_FVG_FORMED,2025-07-15 01:23:00-04:00,0,7
GEP-002868,fvg,BULLISH_FVG_FORMED,2025-07-15 01:24:00-04:00,0,7
GEP-002869,fvg,BULLISH_FVG_FORMED,2025-07-15 01:27:00-04:00,0,5
GEP-002870,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-15 01:27:00-04:00,0,3
GEP-002871,fvg,BULLISH_FVG_FORMED,2025-07-15 01:28:00-04:00,0,5
GEP-002872,fvg,BULLISH_FVG_FORMED,2025-07-15 01:29:00-04:00,0,5
GEP-002873,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-15 01:32:00-04:00,0,3
GEP-002874,fvg,BEARISH_FVG_FORMED,2025-07-15 01:33:00-04:00,0,7
GEP-002875,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-15 01:33:00-04:00,0,3
GEP-002876,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-15 01:33:00-04:00,0,3
GEP-002877,liquidity,SWING_HIGH_BREAK,2025-07-15 01:34:00-04:00,0,5
GEP-002878,liquidity,SWING_LOW_BREAK,2025-07-15 01:36:00-04:00,0,5
GEP-002879,fvg,BEARISH_FVG_FORMED,2025-07-15 01:39:00-04:00,0,7
GEP-002880,liquidity,SWING_LOW_BREAK,2025-07-15 01:42:00-04:00,0,5
GEP-002881,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-15 01:43:00-04:00,0,3
GEP-002882,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-15 01:43:00-04:00,0,3
GEP-002883,fvg,BEARISH_FVG_FORMED,2025-07-15 01:44:00-04:00,0,5
GEP-002884,rejection_block,BEARISH_RB_CONFIRMED,2025-07-15 01:47:00-04:00,0,3
GEP-002885,liquidity,SWING_LOW_BREAK,2025-07-15 01:47:00-04:00,0,5
GEP-002886,liquidity,SWING_HIGH_BREAK,2025-07-15 01:48:00-04:00,0,5
GEP-002887,rejection_block,BULLISH_RB_CONFIRMED,2025-07-15 01:49:00-04:00,0,3
GEP-002888,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-15 01:50:00-04:00,0,3
GEP-002889,fvg,BULLISH_FVG_FORMED,2025-07-15 01:51:00-04:00,0,5
GEP-002890,liquidity,SWING_LOW_BREAK,2025-07-15 01:51:00-04:00,0,5
GEP-002891,liquidity,SWING_HIGH_BREAK,2025-07-15 01:53:00-04:00,0,5
GEP-002892,liquidity,SWING_LOW_BREAK,2025-07-15 01:57:00-04:00,0,5
GEP-002893,liquidity,EQUAL_LOWS_BREAK,2025-07-15 01:57:00-04:00,0,5
GEP-002894,rejection_block,BEARISH_RB_CONFIRMED,2025-07-15 01:58:00-04:00,0,3
GEP-002895,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-15 01:58:00-04:00,0,3
GEP-002896,fvg,BEARISH_FVG_FORMED,2025-07-15 01:59:00-04:00,0,5
GEP-002897,liquidity,SWING_HIGH_BREAK,2025-07-15 02:00:00-04:00,0,5
GEP-002898,liquidity,EQUAL_HIGHS_BREAK,2025-07-15 02:00:00-04:00,0,5
GEP-002899,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-15 02:01:00-04:00,0,3
GEP-002900,fvg,BULLISH_FVG_FORMED,2025-07-15 02:02:00-04:00,0,5
GEP-002901,rejection_block,BEARISH_RB_CONFIRMED,2025-07-15 02:03:00-04:00,0,3
GEP-002902,liquidity,SWING_LOW_BREAK,2025-07-15 02:03:00-04:00,0,5
GEP-002903,rejection_block,BEARISH_RB_CONFIRMED,2025-07-15 02:04:00-04:00,0,3
GEP-002904,liquidity,SWING_HIGH_BREAK,2025-07-15 02:05:00-04:00,0,5
GEP-002905,liquidity,EQUAL_HIGHS_BREAK,2025-07-15 02:05:00-04:00,0,5
GEP-002906,liquidity,SWING_HIGH_BREAK,2025-07-15 02:06:00-04:00,0,5
GEP-002907,fvg,BEARISH_FVG_FORMED,2025-07-15 02:09:00-04:00,0,5
GEP-002908,rejection_block,BEARISH_RB_CONFIRMED,2025-07-15 02:09:00-04:00,0,3
GEP-002909,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-15 02:09:00-04:00,0,3
GEP-002910,fvg,BEARISH_FVG_FORMED,2025-07-15 02:10:00-04:00,0,7
GEP-002911,fvg,BEARISH_FVG_FORMED,2025-07-15 02:11:00-04:00,0,7
GEP-002912,liquidity,SWING_HIGH_BREAK,2025-07-15 02:11:00-04:00,0,5
GEP-002913,liquidity,SWING_LOW_BREAK,2025-07-15 02:13:00-04:00,0,5
GEP-002914,liquidity,SWING_HIGH_BREAK,2025-07-15 02:18:00-04:00,0,5
GEP-002915,fvg,BULLISH_FVG_FORMED,2025-07-15 02:19:00-04:00,0,5
GEP-002916,liquidity,SWING_LOW_BREAK,2025-07-15 02:20:00-04:00,0,5
GEP-002917,structure,COMPRESSION,2025-07-15 02:24:00-04:00,0,2
GEP-002918,rejection_block,BEARISH_RB_CONFIRMED,2025-07-15 02:26:00-04:00,0,3
GEP-002919,liquidity,SWING_HIGH_BREAK,2025-07-15 02:28:00-04:00,0,5
GEP-002920,rejection_block,BEARISH_RB_CONFIRMED,2025-07-15 02:29:00-04:00,0,3
GEP-002921,liquidity,SWING_LOW_SWEEP_BELOW,2025-07-15 02:29:00-04:00,0,5
GEP-002922,liquidity,EQUAL_LOWS_SWEEP_BELOW,2025-07-15 02:29:00-04:00,0,5
GEP-002923,rejection_block,BULLISH_RB_CONFIRMED,2025-07-15 02:30:00-04:00,0,3
GEP-002924,ifvg,BULLISH_IFVG_ACTIVATION,2025-07-15 02:31:00-04:00,0,3
GEP-002925,liquidity,SWING_LOW_BREAK,2025-07-15 02:32:00-04:00,0,5
GEP-002926,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-15 02:33:00-04:00,0,3
GEP-002927,fvg,BEARISH_FVG_FORMED,2025-07-15 02:34:00-04:00,0,7
GEP-002928,liquidity,SWING_HIGH_BREAK,2025-07-15 02:34:00-04:00,0,5
GEP-002929,liquidity,EQUAL_HIGHS_BREAK,2025-07-15 02:34:00-04:00,0,5
GEP-002930,liquidity,EQUAL_LOWS_SWEEP_BELOW,2025-07-15 02:37:00-04:00,0,5
GEP-002931,fvg,BEARISH_FVG_FORMED,2025-07-15 02:38:00-04:00,0,7
GEP-002932,liquidity,SWING_LOW_BREAK,2025-07-15 02:38:00-04:00,0,5
GEP-002933,ifvg,BEARISH_IFVG_ACTIVATION,2025-07-15 02:38:00-04:00,0,3
GEP-002934,liquidity,SWING_LOW_BREAK,2025-07-15 02:43:00-04:00,0,5
GEP-002935,liquidity,SWING_HIGH_BREAK,2025-07-15 02:44:00-04:00,0,5
GEP-002936,rejection_block,BEARISH_RB_CONFIRMED,2025-07-15 02:45:00-04:00,0,3
