ifvg_id,source_fvg_id,instrument,tf,param_version,original_direction,ifvg_direction,source_lower,source_upper,conversion_close,conversion_et,source_availability_et
FVG-5m-bear-20260707T2345-iFVG,FVG-5m-bear-20260707T2345,NQ,5m,phase1-v1.0.0,bear,bull,29493.25,29497.75,29527.0,2026-07-08 20:05:00-04:00,2026-07-07 23:50:00-04:00
FVG-5m-bear-20260707T2355-iFVG,FVG-5m-bear-20260707T2355,NQ,5m,phase1-v1.0.0,bear,bull,29473.75,29474.5,29479.75,2026-07-08 19:45:00-04:00,2026-07-08 00:00:00-04:00
FVG-5m-bear-20260708T0015-iFVG,FVG-5m-bear-20260708T0015,NQ,5m,phase1-v1.0.0,bear,bull,29448.0,29450.0,29459.5,2026-07-08 00:25:00-04:00,2026-07-08 00:20:00-04:00
FVG-5m-bear-20260708T0035-iFVG,FVG-5m-bear-20260708T0035,NQ,5m,phase1-v1.0.0,bear,bull,29419.75,29438.75,29440.25,2026-07-08 13:30:00-04:00,2026-07-08 00:40:00-04:00
FVG-5m-bear-20260708T0130-iFVG,FVG-5m-bear-20260708T0130,NQ,5m,phase1-v1.0.0,bear,bull,29385.75,29388.0,29399.25,2026-07-08 03:35:00-04:00,2026-07-08 01:35:00-04:00
FVG-5m-bear-20260708T0145-iFVG,FVG-5m-bear-20260708T0145,NQ,5m,phase1-v1.0.0,bear,bull,29353.0,29354.0,29354.25,2026-07-08 02:10:00-04:00,2026-07-08 01:50:00-04:00
FVG-5m-bear-20260708T0150-iFVG,FVG-5m-bear-20260708T0150,NQ,5m,phase1-v1.0.0,bear,bull,29339.0,29345.75,29347.5,2026-07-08 02:00:00-04:00,2026-07-08 01:55:00-04:00
FVG-5m-bear-20260708T0235-iFVG,FVG-5m-bear-20260708T0235,NQ,5m,phase1-v1.0.0,bear,bull,29309.5,29320.25,29338.75,2026-07-08 02:55:00-04:00,2026-07-08 02:40:00-04:00
FVG-5m-bear-20260708T0305-iFVG,FVG-5m-bear-20260708T0305,NQ,5m,phase1-v1.0.0,bear,bull,29310.25,29320.25,29340.5,2026-07-08 03:25:00-04:00,2026-07-08 03:10:00-04:00
FVG-5m-bull-20260708T0325-iFVG,FVG-5m-bull-20260708T0325,NQ,5m,phase1-v1.0.0,bull,bear,29315.0,29334.5,29262.25,2026-07-08 04:20:00-04:00,2026-07-08 03:30:00-04:00
FVG-5m-bull-20260708T0330-iFVG,FVG-5m-bull-20260708T0330,NQ,5m,phase1-v1.0.0,bull,bear,29342.5,29346.25,29262.25,2026-07-08 04:20:00-04:00,2026-07-08 03:35:00-04:00
FVG-5m-bull-20260708T0335-iFVG,FVG-5m-bull-20260708T0335,NQ,5m,phase1-v1.0.0,bull,bear,29355.0,29358.75,29350.0,2026-07-08 04:05:00-04:00,2026-07-08 03:40:00-04:00
FVG-5m-bear-20260708T0420-iFVG,FVG-5m-bear-20260708T0420,NQ,5m,phase1-v1.0.0,bear,bull,29290.0,29368.0,29373.25,2026-07-08 13:00:00-04:00,2026-07-08 04:25:00-04:00
FVG-5m-bear-20260708T0425-iFVG,FVG-5m-bear-20260708T0425,NQ,5m,phase1-v1.0.0,bear,bull,29136.0,29252.5,29303.5,2026-07-08 09:35:00-04:00,2026-07-08 04:30:00-04:00
FVG-5m-bear-20260708T0430-iFVG,FVG-5m-bear-20260708T0430,NQ,5m,phase1-v1.0.0,bear,bull,29103.5,29119.75,29174.25,2026-07-08 08:10:00-04:00,2026-07-08 04:35:00-04:00
FVG-5m-bear-20260708T0440-iFVG,FVG-5m-bear-20260708T0440,NQ,5m,phase1-v1.0.0,bear,bull,29029.5,29035.0,29035.75,2026-07-08 04:50:00-04:00,2026-07-08 04:45:00-04:00
FVG-5m-bear-20260708T0505-iFVG,FVG-5m-bear-20260708T0505,NQ,5m,phase1-v1.0.0,bear,bull,28997.5,29002.0,29020.25,2026-07-08 06:30:00-04:00,2026-07-08 05:10:00-04:00
FVG-5m-bear-20260708T0510-iFVG,FVG-5m-bear-20260708T0510,NQ,5m,phase1-v1.0.0,bear,bull,28975.5,28981.0,28986.25,2026-07-08 05:35:00-04:00,2026-07-08 05:15:00-04:00
FVG-5m-bull-20260708T0635-iFVG,FVG-5m-bull-20260708T0635,NQ,5m,phase1-v1.0.0,bull,bear,29021.75,29028.0,29018.75,2026-07-08 07:00:00-04:00,2026-07-08 06:40:00-04:00
FVG-5m-bear-20260708T0700-iFVG,FVG-5m-bear-20260708T0700,NQ,5m,phase1-v1.0.0,bear,bull,29028.5,29036.5,29085.25,2026-07-08 07:45:00-04:00,2026-07-08 07:05:00-04:00
FVG-5m-bull-20260708T0810-iFVG,FVG-5m-bull-20260708T0810,NQ,5m,phase1-v1.0.0,bull,bear,29111.25,29146.0,29062.0,2026-07-08 11:25:00-04:00,2026-07-08 08:15:00-04:00
FVG-5m-bull-20260708T0915-iFVG,FVG-5m-bull-20260708T0915,NQ,5m,phase1-v1.0.0,bull,bear,29193.25,29196.5,29180.75,2026-07-08 09:25:00-04:00,2026-07-08 09:20:00-04:00
FVG-5m-bull-20260708T0935-iFVG,FVG-5m-bull-20260708T0935,NQ,5m,phase1-v1.0.0,bull,bear,29230.0,29254.5,29173.25,2026-07-08 10:50:00-04:00,2026-07-08 09:40:00-04:00
FVG-5m-bear-20260708T1115-iFVG,FVG-5m-bear-20260708T1115,NQ,5m,phase1-v1.0.0,bear,bull,29161.75,29178.75,29214.5,2026-07-08 12:15:00-04:00,2026-07-08 11:20:00-04:00
FVG-5m-bear-20260708T1125-iFVG,FVG-5m-bear-20260708T1125,NQ,5m,phase1-v1.0.0,bear,bull,29074.5,29093.0,29105.5,2026-07-08 11:35:00-04:00,2026-07-08 11:30:00-04:00
FVG-5m-bear-20260708T1150-iFVG,FVG-5m-bear-20260708T1150,NQ,5m,phase1-v1.0.0,bear,bull,29100.5,29102.25,29138.25,2026-07-08 12:05:00-04:00,2026-07-08 11:55:00-04:00
FVG-5m-bull-20260708T1320-iFVG,FVG-5m-bull-20260708T1320,NQ,5m,phase1-v1.0.0,bull,bear,29365.0,29368.25,29354.25,2026-07-08 13:50:00-04:00,2026-07-08 13:25:00-04:00
FVG-5m-bull-20260708T1325-iFVG,FVG-5m-bull-20260708T1325,NQ,5m,phase1-v1.0.0,bull,bear,29382.75,29413.5,29354.25,2026-07-08 13:50:00-04:00,2026-07-08 13:30:00-04:00
FVG-5m-bull-20260708T1330-iFVG,FVG-5m-bull-20260708T1330,NQ,5m,phase1-v1.0.0,bull,bear,29421.25,29433.5,29388.5,2026-07-08 13:45:00-04:00,2026-07-08 13:35:00-04:00
FVG-5m-bear-20260708T1340-iFVG,FVG-5m-bear-20260708T1340,NQ,5m,phase1-v1.0.0,bear,bull,29427.25,29433.5,29460.5,2026-07-08 15:55:00-04:00,2026-07-08 13:45:00-04:00
FVG-5m-bear-20260708T1345-iFVG,FVG-5m-bear-20260708T1345,NQ,5m,phase1-v1.0.0,bear,bull,29388.75,29421.25,29425.25,2026-07-08 15:30:00-04:00,2026-07-08 13:50:00-04:00
FVG-5m-bear-20260708T1430-iFVG,FVG-5m-bear-20260708T1430,NQ,5m,phase1-v1.0.0,bear,bull,29380.5,29381.25,29409.0,2026-07-08 14:40:00-04:00,2026-07-08 14:35:00-04:00
FVG-5m-bull-20260708T1525-iFVG,FVG-5m-bull-20260708T1525,NQ,5m,phase1-v1.0.0,bull,bear,29402.25,29404.5,29399.0,2026-07-08 15:35:00-04:00,2026-07-08 15:30:00-04:00
FVG-5m-bull-20260708T1555-iFVG,FVG-5m-bull-20260708T1555,NQ,5m,phase1-v1.0.0,bull,bear,29424.0,29450.5,29395.5,2026-07-08 16:20:00-04:00,2026-07-08 16:00:00-04:00
FVG-5m-bear-20260708T1605-iFVG,FVG-5m-bear-20260708T1605,NQ,5m,phase1-v1.0.0,bear,bull,29449.25,29450.5,29479.75,2026-07-08 19:45:00-04:00,2026-07-08 16:10:00-04:00
FVG-5m-bear-20260708T1615-iFVG,FVG-5m-bear-20260708T1615,NQ,5m,phase1-v1.0.0,bear,bull,29425.0,29427.5,29433.75,2026-07-08 18:05:00-04:00,2026-07-08 16:20:00-04:00
FVG-5m-bear-20260708T1620-iFVG,FVG-5m-bear-20260708T1620,NQ,5m,phase1-v1.0.0,bear,bull,29401.75,29403.75,29433.75,2026-07-08 18:05:00-04:00,2026-07-08 16:25:00-04:00
FVG-5m-bear-20260708T1635-iFVG,FVG-5m-bear-20260708T1635,NQ,5m,phase1-v1.0.0,bear,bull,29379.75,29389.75,29392.0,2026-07-08 16:55:00-04:00,2026-07-08 16:40:00-04:00
FVG-5m-bull-20260708T1910-iFVG,FVG-5m-bull-20260708T1910,NQ,5m,phase1-v1.0.0,bull,bear,29436.0,29440.75,29408.75,2026-07-08 19:20:00-04:00,2026-07-08 19:15:00-04:00
FVG-5m-bear-20260708T1920-iFVG,FVG-5m-bear-20260708T1920,NQ,5m,phase1-v1.0.0,bear,bull,29419.5,29440.75,29449.25,2026-07-08 19:40:00-04:00,2026-07-08 19:25:00-04:00
FVG-5m-bull-20260708T1935-iFVG,FVG-5m-bull-20260708T1935,NQ,5m,phase1-v1.0.0,bull,bear,29426.0,29430.25,29420.0,2026-07-08 23:05:00-04:00,2026-07-08 19:40:00-04:00
FVG-5m-bull-20260708T2005-iFVG,FVG-5m-bull-20260708T2005,NQ,5m,phase1-v1.0.0,bull,bear,29503.25,29516.25,29500.0,2026-07-08 20:55:00-04:00,2026-07-08 20:10:00-04:00
FVG-5m-bear-20260708T2200-iFVG,FVG-5m-bear-20260708T2200,NQ,5m,phase1-v1.0.0,bear,bull,29466.0,29475.5,29505.25,2026-07-08 22:10:00-04:00,2026-07-08 22:05:00-04:00
FVG-5m-bull-20260708T2210-iFVG,FVG-5m-bull-20260708T2210,NQ,5m,phase1-v1.0.0,bull,bear,29466.0,29501.75,29462.5,2026-07-08 22:45:00-04:00,2026-07-08 22:15:00-04:00
FVG-5m-bull-20260708T2215-iFVG,FVG-5m-bull-20260708T2215,NQ,5m,phase1-v1.0.0,bull,bear,29512.25,29517.25,29510.75,2026-07-08 22:35:00-04:00,2026-07-08 22:20:00-04:00
FVG-5m-bull-20260708T2220-iFVG,FVG-5m-bull-20260708T2220,NQ,5m,phase1-v1.0.0,bull,bear,29529.5,29530.0,29510.75,2026-07-08 22:35:00-04:00,2026-07-08 22:25:00-04:00
FVG-5m-bear-20260708T2235-iFVG,FVG-5m-bear-20260708T2235,NQ,5m,phase1-v1.0.0,bear,bull,29515.5,29520.5,29528.0,2026-07-09 00:40:00-04:00,2026-07-08 22:40:00-04:00
FVG-5m-bear-20260708T2240-iFVG,FVG-5m-bear-20260708T2240,NQ,5m,phase1-v1.0.0,bear,bull,29504.75,29510.0,29512.25,2026-07-08 23:45:00-04:00,2026-07-08 22:45:00-04:00
FVG-5m-bear-20260708T2245-iFVG,FVG-5m-bear-20260708T2245,NQ,5m,phase1-v1.0.0,bear,bull,29467.75,29480.0,29489.0,2026-07-08 23:35:00-04:00,2026-07-08 22:50:00-04:00
FVG-5m-bear-20260708T2250-iFVG,FVG-5m-bear-20260708T2250,NQ,5m,phase1-v1.0.0,bear,bull,29455.75,29460.0,29480.0,2026-07-08 23:30:00-04:00,2026-07-08 22:55:00-04:00
FVG-5m-bull-20260708T2335-iFVG,FVG-5m-bull-20260708T2335,NQ,5m,phase1-v1.0.0,bull,bear,29481.5,29485.25,29475.0,2026-07-09 00:25:00-04:00,2026-07-08 23:40:00-04:00
FVG-5m-bear-20260709T0025-iFVG,FVG-5m-bear-20260709T0025,NQ,5m,phase1-v1.0.0,bear,bull,29482.25,29491.5,29520.25,2026-07-09 00:35:00-04:00,2026-07-09 00:30:00-04:00
FVG-5m-bull-20260709T0055-iFVG,FVG-5m-bull-20260709T0055,NQ,5m,phase1-v1.0.0,bull,bear,29537.5,29543.5,29532.5,2026-07-09 01:05:00-04:00,2026-07-09 01:00:00-04:00
FVG-5m-bear-20260709T0105-iFVG,FVG-5m-bear-20260709T0105,NQ,5m,phase1-v1.0.0,bear,bull,29536.0,29543.5,29566.75,2026-07-09 01:15:00-04:00,2026-07-09 01:10:00-04:00
FVG-5m-bear-20260709T0125-iFVG,FVG-5m-bear-20260709T0125,NQ,5m,phase1-v1.0.0,bear,bull,29528.75,29529.5,29530.25,2026-07-09 01:35:00-04:00,2026-07-09 01:30:00-04:00
FVG-5m-bull-20260709T0200-iFVG,FVG-5m-bull-20260709T0200,NQ,5m,phase1-v1.0.0,bull,bear,29584.75,29588.75,29581.75,2026-07-09 06:55:00-04:00,2026-07-09 02:05:00-04:00
FVG-5m-bull-20260709T0220-iFVG,FVG-5m-bull-20260709T0220,NQ,5m,phase1-v1.0.0,bull,bear,29613.5,29614.5,29606.0,2026-07-09 02:35:00-04:00,2026-07-09 02:25:00-04:00
FVG-5m-bull-20260709T0315-iFVG,FVG-5m-bull-20260709T0315,NQ,5m,phase1-v1.0.0,bull,bear,29637.0,29644.75,29621.25,2026-07-09 05:45:00-04:00,2026-07-09 03:20:00-04:00
FVG-5m-bull-20260709T0345-iFVG,FVG-5m-bull-20260709T0345,NQ,5m,phase1-v1.0.0,bull,bear,29670.25,29675.25,29647.75,2026-07-09 04:50:00-04:00,2026-07-09 03:50:00-04:00
FVG-5m-bull-20260709T0350-iFVG,FVG-5m-bull-20260709T0350,NQ,5m,phase1-v1.0.0,bull,bear,29683.25,29690.0,29671.25,2026-07-09 04:35:00-04:00,2026-07-09 03:55:00-04:00
FVG-5m-bull-20260709T0405-iFVG,FVG-5m-bull-20260709T0405,NQ,5m,phase1-v1.0.0,bull,bear,29691.5,29710.0,29671.25,2026-07-09 04:35:00-04:00,2026-07-09 04:10:00-04:00
FVG-5m-bear-20260709T0435-iFVG,FVG-5m-bear-20260709T0435,NQ,5m,phase1-v1.0.0,bear,bull,29682.0,29695.75,29701.25,2026-07-09 07:50:00-04:00,2026-07-09 04:40:00-04:00
FVG-5m-bull-20260709T0555-iFVG,FVG-5m-bull-20260709T0555,NQ,5m,phase1-v1.0.0,bull,bear,29634.25,29638.75,29605.5,2026-07-09 06:50:00-04:00,2026-07-09 06:00:00-04:00
FVG-5m-bear-20260709T0650-iFVG,FVG-5m-bear-20260709T0650,NQ,5m,phase1-v1.0.0,bear,bull,29610.0,29633.0,29641.0,2026-07-09 07:30:00-04:00,2026-07-09 06:55:00-04:00
FVG-5m-bull-20260709T0810-iFVG,FVG-5m-bull-20260709T0810,NQ,5m,phase1-v1.0.0,bull,bear,29709.0,29712.5,29692.0,2026-07-09 10:20:00-04:00,2026-07-09 08:15:00-04:00
FVG-5m-bull-20260709T0825-iFVG,FVG-5m-bull-20260709T0825,NQ,5m,phase1-v1.0.0,bull,bear,29724.0,29730.0,29692.0,2026-07-09 10:20:00-04:00,2026-07-09 08:30:00-04:00
FVG-5m-bull-20260709T0830-iFVG,FVG-5m-bull-20260709T0830,NQ,5m,phase1-v1.0.0,bull,bear,29739.0,29740.0,29734.0,2026-07-09 08:50:00-04:00,2026-07-09 08:35:00-04:00
FVG-5m-bull-20260709T0835-iFVG,FVG-5m-bull-20260709T0835,NQ,5m,phase1-v1.0.0,bull,bear,29755.0,29762.75,29748.5,2026-07-09 08:45:00-04:00,2026-07-09 08:40:00-04:00
FVG-5m-bear-20260709T0845-iFVG,FVG-5m-bear-20260709T0845,NQ,5m,phase1-v1.0.0,bear,bull,29748.5,29762.75,29778.75,2026-07-09 09:35:00-04:00,2026-07-09 08:50:00-04:00
FVG-5m-bull-20260709T0935-iFVG,FVG-5m-bull-20260709T0935,NQ,5m,phase1-v1.0.0,bull,bear,29758.0,29767.25,29692.0,2026-07-09 10:20:00-04:00,2026-07-09 09:40:00-04:00
FVG-5m-bull-20260709T0940-iFVG,FVG-5m-bull-20260709T0940,NQ,5m,phase1-v1.0.0,bull,bear,29781.5,29811.75,29692.0,2026-07-09 10:20:00-04:00,2026-07-09 09:45:00-04:00
FVG-5m-bull-20260709T0955-iFVG,FVG-5m-bull-20260709T0955,NQ,5m,phase1-v1.0.0,bull,bear,29891.75,29897.5,29850.25,2026-07-09 10:10:00-04:00,2026-07-09 10:00:00-04:00
FVG-5m-bear-20260709T1010-iFVG,FVG-5m-bear-20260709T1010,NQ,5m,phase1-v1.0.0,bear,bull,29854.5,29886.0,29899.0,2026-07-09 11:50:00-04:00,2026-07-09 10:15:00-04:00
FVG-5m-bear-20260709T1020-iFVG,FVG-5m-bear-20260709T1020,NQ,5m,phase1-v1.0.0,bear,bull,29714.25,29785.25,29799.25,2026-07-09 10:50:00-04:00,2026-07-09 10:25:00-04:00
FVG-5m-bull-20260709T1110-iFVG,FVG-5m-bull-20260709T1110,NQ,5m,phase1-v1.0.0,bull,bear,29823.75,29833.25,29812.25,2026-07-09 20:35:00-04:00,2026-07-09 11:15:00-04:00
FVG-5m-bull-20260709T1145-iFVG,FVG-5m-bull-20260709T1145,NQ,5m,phase1-v1.0.0,bull,bear,29876.0,29880.25,29836.25,2026-07-09 20:25:00-04:00,2026-07-09 11:50:00-04:00
FVG-5m-bull-20260709T1205-iFVG,FVG-5m-bull-20260709T1205,NQ,5m,phase1-v1.0.0,bull,bear,29898.75,29904.0,29890.75,2026-07-09 12:30:00-04:00,2026-07-09 12:10:00-04:00
FVG-5m-bull-20260709T1245-iFVG,FVG-5m-bull-20260709T1245,NQ,5m,phase1-v1.0.0,bull,bear,29889.0,29891.25,29878.75,2026-07-09 20:20:00-04:00,2026-07-09 12:50:00-04:00
FVG-5m-bull-20260709T1305-iFVG,FVG-5m-bull-20260709T1305,NQ,5m,phase1-v1.0.0,bull,bear,29907.5,29911.5,29897.75,2026-07-09 15:55:00-04:00,2026-07-09 13:10:00-04:00
FVG-5m-bull-20260709T1310-iFVG,FVG-5m-bull-20260709T1310,NQ,5m,phase1-v1.0.0,bull,bear,29923.5,29941.5,29913.5,2026-07-09 15:05:00-04:00,2026-07-09 13:15:00-04:00
FVG-5m-bull-20260709T1315-iFVG,FVG-5m-bull-20260709T1315,NQ,5m,phase1-v1.0.0,bull,bear,29949.0,29954.0,29948.75,2026-07-09 14:25:00-04:00,2026-07-09 13:20:00-04:00
FVG-5m-bull-20260709T1320-iFVG,FVG-5m-bull-20260709T1320,NQ,5m,phase1-v1.0.0,bull,bear,29969.5,29970.25,29966.0,2026-07-09 13:35:00-04:00,2026-07-09 13:25:00-04:00
FVG-5m-bear-20260709T1420-iFVG,FVG-5m-bear-20260709T1420,NQ,5m,phase1-v1.0.0,bear,bull,29970.75,29971.75,29979.0,2026-07-10 11:30:00-04:00,2026-07-09 14:25:00-04:00
FVG-5m-bear-20260709T1425-iFVG,FVG-5m-bear-20260709T1425,NQ,5m,phase1-v1.0.0,bear,bull,29960.5,29962.5,29970.25,2026-07-09 16:10:00-04:00,2026-07-09 14:30:00-04:00
FVG-5m-bear-20260709T1455-iFVG,FVG-5m-bear-20260709T1455,NQ,5m,phase1-v1.0.0,bear,bull,29948.5,29952.25,29970.25,2026-07-09 16:10:00-04:00,2026-07-09 15:00:00-04:00
FVG-5m-bear-20260709T1500-iFVG,FVG-5m-bear-20260709T1500,NQ,5m,phase1-v1.0.0,bear,bull,29941.5,29945.5,29947.75,2026-07-09 15:20:00-04:00,2026-07-09 15:05:00-04:00
FVG-5m-bull-20260709T1520-iFVG,FVG-5m-bull-20260709T1520,NQ,5m,phase1-v1.0.0,bull,bear,29929.5,29940.25,29918.25,2026-07-09 15:35:00-04:00,2026-07-09 15:25:00-04:00
FVG-5m-bull-20260709T1600-iFVG,FVG-5m-bull-20260709T1600,NQ,5m,phase1-v1.0.0,bull,bear,29939.0,29942.75,29934.75,2026-07-09 16:45:00-04:00,2026-07-09 16:05:00-04:00
FVG-5m-bear-20260709T1625-iFVG,FVG-5m-bear-20260709T1625,NQ,5m,phase1-v1.0.0,bear,bull,29954.25,29957.5,29961.25,2026-07-10 10:10:00-04:00,2026-07-09 16:30:00-04:00
FVG-5m-bear-20260709T1630-iFVG,FVG-5m-bear-20260709T1630,NQ,5m,phase1-v1.0.0,bear,bull,29949.25,29950.75,29954.25,2026-07-09 19:25:00-04:00,2026-07-09 16:35:00-04:00
FVG-5m-bear-20260709T1645-iFVG,FVG-5m-bear-20260709T1645,NQ,5m,phase1-v1.0.0,bear,bull,29939.0,29940.5,29941.25,2026-07-09 18:05:00-04:00,2026-07-09 16:50:00-04:00
FVG-5m-bear-20260709T1820-iFVG,FVG-5m-bear-20260709T1820,NQ,5m,phase1-v1.0.0,bear,bull,29923.5,29929.75,29932.5,2026-07-09 19:05:00-04:00,2026-07-09 18:25:00-04:00
FVG-5m-bull-20260709T1905-iFVG,FVG-5m-bull-20260709T1905,NQ,5m,phase1-v1.0.0,bull,bear,29923.75,29929.25,29907.25,2026-07-09 20:05:00-04:00,2026-07-09 19:10:00-04:00
FVG-5m-bull-20260709T1925-iFVG,FVG-5m-bull-20260709T1925,NQ,5m,phase1-v1.0.0,bull,bear,29949.0,29954.25,29948.5,2026-07-09 19:35:00-04:00,2026-07-09 19:30:00-04:00
FVG-5m-bear-20260709T1945-iFVG,FVG-5m-bear-20260709T1945,NQ,5m,phase1-v1.0.0,bear,bull,29945.0,29948.25,29949.75,2026-07-09 19:55:00-04:00,2026-07-09 19:50:00-04:00
FVG-5m-bear-20260709T2005-iFVG,FVG-5m-bear-20260709T2005,NQ,5m,phase1-v1.0.0,bear,bull,29916.75,29930.75,29936.5,2026-07-09 22:55:00-04:00,2026-07-09 20:10:00-04:00
FVG-5m-bear-20260709T2025-iFVG,FVG-5m-bear-20260709T2025,NQ,5m,phase1-v1.0.0,bear,bull,29845.25,29862.5,29866.5,2026-07-09 21:00:00-04:00,2026-07-09 20:30:00-04:00
FVG-5m-bear-20260709T2200-iFVG,FVG-5m-bear-20260709T2200,NQ,5m,phase1-v1.0.0,bear,bull,29895.25,29899.25,29908.25,2026-07-09 22:40:00-04:00,2026-07-09 22:05:00-04:00
FVG-5m-bull-20260709T2235-iFVG,FVG-5m-bull-20260709T2235,NQ,5m,phase1-v1.0.0,bull,bear,29884.75,29890.75,29881.75,2026-07-10 01:00:00-04:00,2026-07-09 22:40:00-04:00
FVG-5m-bull-20260709T2240-iFVG,FVG-5m-bull-20260709T2240,NQ,5m,phase1-v1.0.0,bull,bear,29898.0,29905.25,29892.5,2026-07-10 00:55:00-04:00,2026-07-09 22:45:00-04:00
FVG-5m-bull-20260709T2250-iFVG,FVG-5m-bull-20260709T2250,NQ,5m,phase1-v1.0.0,bull,bear,29916.25,29928.0,29909.0,2026-07-10 00:35:00-04:00,2026-07-09 22:55:00-04:00
FVG-5m-bull-20260709T2255-iFVG,FVG-5m-bull-20260709T2255,NQ,5m,phase1-v1.0.0,bull,bear,29932.0,29936.0,29929.75,2026-07-09 23:25:00-04:00,2026-07-09 23:00:00-04:00
FVG-5m-bear-20260709T2325-iFVG,FVG-5m-bear-20260709T2325,NQ,5m,phase1-v1.0.0,bear,bull,29932.25,29940.5,29940.75,2026-07-10 00:05:00-04:00,2026-07-09 23:30:00-04:00
FVG-5m-bear-20260710T0025-iFVG,FVG-5m-bear-20260710T0025,NQ,5m,phase1-v1.0.0,bear,bull,29930.75,29935.5,29940.75,2026-07-10 09:50:00-04:00,2026-07-10 00:30:00-04:00
FVG-5m-bear-20260710T0050-iFVG,FVG-5m-bear-20260710T0050,NQ,5m,phase1-v1.0.0,bear,bull,29904.0,29913.75,29940.75,2026-07-10 09:50:00-04:00,2026-07-10 00:55:00-04:00
FVG-5m-bear-20260710T0155-iFVG,FVG-5m-bear-20260710T0155,NQ,5m,phase1-v1.0.0,bear,bull,29856.0,29858.25,29862.0,2026-07-10 06:45:00-04:00,2026-07-10 02:00:00-04:00
FVG-5m-bear-20260710T0210-iFVG,FVG-5m-bear-20260710T0210,NQ,5m,phase1-v1.0.0,bear,bull,29834.25,29839.25,29839.5,2026-07-10 06:30:00-04:00,2026-07-10 02:15:00-04:00
FVG-5m-bear-20260710T0220-iFVG,FVG-5m-bear-20260710T0220,NQ,5m,phase1-v1.0.0,bear,bull,29816.25,29820.0,29821.5,2026-07-10 02:50:00-04:00,2026-07-10 02:25:00-04:00
FVG-5m-bear-20260710T0225-iFVG,FVG-5m-bear-20260710T0225,NQ,5m,phase1-v1.0.0,bear,bull,29793.25,29811.0,29811.5,2026-07-10 02:35:00-04:00,2026-07-10 02:30:00-04:00
FVG-5m-bull-20260710T0250-iFVG,FVG-5m-bull-20260710T0250,NQ,5m,phase1-v1.0.0,bull,bear,29820.0,29820.75,29819.5,2026-07-10 03:00:00-04:00,2026-07-10 02:55:00-04:00
FVG-5m-bear-20260710T0345-iFVG,FVG-5m-bear-20260710T0345,NQ,5m,phase1-v1.0.0,bear,bull,29799.0,29800.0,29815.5,2026-07-10 05:20:00-04:00,2026-07-10 03:50:00-04:00
FVG-5m-bear-20260710T0355-iFVG,FVG-5m-bear-20260710T0355,NQ,5m,phase1-v1.0.0,bear,bull,29777.25,29781.25,29796.75,2026-07-10 04:15:00-04:00,2026-07-10 04:00:00-04:00
FVG-5m-bear-20260710T0425-iFVG,FVG-5m-bear-20260710T0425,NQ,5m,phase1-v1.0.0,bear,bull,29780.25,29786.0,29792.75,2026-07-10 04:50:00-04:00,2026-07-10 04:30:00-04:00
FVG-5m-bull-20260710T0605-iFVG,FVG-5m-bull-20260710T0605,NQ,5m,phase1-v1.0.0,bull,bear,29820.75,29828.0,29818.5,2026-07-10 07:40:00-04:00,2026-07-10 06:10:00-04:00
FVG-5m-bull-20260710T0635-iFVG,FVG-5m-bull-20260710T0635,NQ,5m,phase1-v1.0.0,bull,bear,29839.5,29844.75,29837.75,2026-07-10 06:55:00-04:00,2026-07-10 06:40:00-04:00
FVG-5m-bull-20260710T0700-iFVG,FVG-5m-bull-20260710T0700,NQ,5m,phase1-v1.0.0,bull,bear,29845.25,29849.0,29836.75,2026-07-10 07:35:00-04:00,2026-07-10 07:05:00-04:00
FVG-5m-bull-20260710T0705-iFVG,FVG-5m-bull-20260710T0705,NQ,5m,phase1-v1.0.0,bull,bear,29853.0,29862.0,29851.75,2026-07-10 07:30:00-04:00,2026-07-10 07:10:00-04:00
FVG-5m-bear-20260710T0730-iFVG,FVG-5m-bear-20260710T0730,NQ,5m,phase1-v1.0.0,bear,bull,29852.0,29876.75,29902.75,2026-07-10 09:35:00-04:00,2026-07-10 07:35:00-04:00
FVG-5m-bear-20260710T0735-iFVG,FVG-5m-bear-20260710T0735,NQ,5m,phase1-v1.0.0,bear,bull,29840.25,29850.5,29851.75,2026-07-10 08:30:00-04:00,2026-07-10 07:40:00-04:00
FVG-5m-bear-20260710T0805-iFVG,FVG-5m-bear-20260710T0805,NQ,5m,phase1-v1.0.0,bear,bull,29793.75,29806.75,29845.75,2026-07-10 08:15:00-04:00,2026-07-10 08:10:00-04:00
FVG-5m-bear-20260710T0900-iFVG,FVG-5m-bear-20260710T0900,NQ,5m,phase1-v1.0.0,bear,bull,29819.0,29819.25,29828.25,2026-07-10 09:25:00-04:00,2026-07-10 09:05:00-04:00
FVG-5m-bull-20260710T0920-iFVG,FVG-5m-bull-20260710T0920,NQ,5m,phase1-v1.0.0,bull,bear,29813.25,29818.75,29804.0,2026-07-10 11:05:00-04:00,2026-07-10 09:25:00-04:00
FVG-5m-bull-20260710T0935-iFVG,FVG-5m-bull-20260710T0935,NQ,5m,phase1-v1.0.0,bull,bear,29851.0,29856.75,29850.0,2026-07-10 10:35:00-04:00,2026-07-10 09:40:00-04:00
FVG-5m-bull-20260710T0950-iFVG,FVG-5m-bull-20260710T0950,NQ,5m,phase1-v1.0.0,bull,bear,29874.5,29913.5,29850.0,2026-07-10 10:35:00-04:00,2026-07-10 09:55:00-04:00
