instrument,tf,direction,param_version,source_open_et,availability_et,zone_lower,zone_upper,far_boundary,near_boundary,directional_wick_len,opposite_wick_len,body_len,total_range,dwick_body_ratio,dwick_range_ratio,atr_value,atr_availability_et,body_atr,range_atr,dwick_atr,dwick_pctile_prev10,dwick_pctile_prev20,dwick_pctile_prev40,first_partial_wick_entry_et,first_body_overlap_et,first_complete_traversal_et,exact_boundary_body_touch_et,invalidation_reason,invalidation_et,still_valid_end_of_data,untested_through_jul10,segment_id,source_complete,source_index
NQ,5m,bear,phase1-v1.0.0,2026-07-06 00:30:00-04:00,2026-07-06 00:35:00-04:00,29795.5,29814.5,29814.5,29795.5,19.0,3.5,3.5,26.0,5.428571428571429,0.7307692307692307,32.67857142857143,2026-07-06 00:30:00-04:00,0.10710382513661201,0.7956284153005464,0.5814207650273223,90.0,95.0,97.5,2026-07-06 00:40:00-04:00,2026-07-06 00:40:00-04:00,2026-07-06 00:40:00-04:00,,body_overlap,2026-07-06 00:40:00-04:00,False,False,6,True,106419
NQ,5m,bull,phase1-v1.0.0,2026-07-06 00:30:00-04:00,2026-07-06 00:35:00-04:00,29788.5,29792.0,29788.5,29792.0,3.5,19.0,3.5,26.0,1.0,0.1346153846153846,32.67857142857143,2026-07-06 00:30:00-04:00,0.10710382513661201,0.7956284153005464,0.10710382513661201,45.0,30.0,25.0,2026-07-06 00:40:00-04:00,2026-07-06 00:40:00-04:00,,,body_overlap,2026-07-06 00:40:00-04:00,False,False,6,True,106419
NQ,5m,bear,phase1-v1.0.0,2026-07-06 00:35:00-04:00,2026-07-06 00:40:00-04:00,29818.25,29822.25,29822.25,29818.25,4.0,0.25,27.0,31.25,0.14814814814814814,0.128,32.785714285714285,2026-07-06 00:35:00-04:00,0.823529411764706,0.9531590413943355,0.12200435729847495,20.0,35.0,42.5,2026-07-06 00:45:00-04:00,2026-07-06 00:45:00-04:00,2026-07-06 00:45:00-04:00,,body_overlap,2026-07-06 00:45:00-04:00,False,False,6,True,106420
NQ,5m,bull,phase1-v1.0.0,2026-07-06 00:35:00-04:00,2026-07-06 00:40:00-04:00,29791.0,29791.25,29791.0,29791.25,0.25,4.0,27.0,31.25,0.009259259259259259,0.008,32.785714285714285,2026-07-06 00:35:00-04:00,0.823529411764706,0.9531590413943355,0.007625272331154684,5.0,2.5,1.25,2026-07-06 01:25:00-04:00,2026-07-06 01:25:00-04:00,2026-07-06 01:25:00-04:00,,body_overlap,2026-07-06 01:25:00-04:00,False,False,6,True,106420
NQ,5m,bear,phase1-v1.0.0,2026-07-06 00:40:00-04:00,2026-07-06 00:45:00-04:00,29828.5,29836.0,29836.0,29828.5,7.5,9.5,12.0,29.0,0.625,0.25862068965517243,33.589285714285715,2026-07-06 00:40:00-04:00,0.3572567783094099,0.8633705475810739,0.22328548644338117,70.0,70.0,68.75,2026-07-06 00:50:00-04:00,2026-07-06 00:55:00-04:00,,,body_overlap,2026-07-06 00:55:00-04:00,False,False,6,True,106421
NQ,5m,bull,phase1-v1.0.0,2026-07-06 00:40:00-04:00,2026-07-06 00:45:00-04:00,29807.0,29816.5,29807.0,29816.5,9.5,7.5,12.0,29.0,0.7916666666666666,0.3275862068965517,33.589285714285715,2026-07-06 00:40:00-04:00,0.3572567783094099,0.8633705475810739,0.2828282828282828,70.0,65.0,65.0,2026-07-06 00:50:00-04:00,2026-07-06 01:05:00-04:00,2026-07-06 01:05:00-04:00,,body_overlap,2026-07-06 01:05:00-04:00,False,False,6,True,106421
NQ,5m,bear,phase1-v1.0.0,2026-07-06 00:45:00-04:00,2026-07-06 00:50:00-04:00,29826.75,29831.75,29831.75,29826.75,5.0,3.75,7.25,16.0,0.6896551724137931,0.3125,33.625,2026-07-06 00:45:00-04:00,0.21561338289962825,0.4758364312267658,0.14869888475836432,30.0,40.0,45.0,2026-07-06 00:55:00-04:00,2026-07-06 00:55:00-04:00,,,body_overlap,2026-07-06 00:55:00-04:00,False,False,6,True,106422
NQ,5m,bull,phase1-v1.0.0,2026-07-06 00:45:00-04:00,2026-07-06 00:50:00-04:00,29815.75,29819.5,29815.75,29819.5,3.75,5.0,7.25,16.0,0.5172413793103449,0.234375,33.625,2026-07-06 00:45:00-04:00,0.21561338289962825,0.4758364312267658,0.11152416356877323,50.0,45.0,33.75,2026-07-06 00:55:00-04:00,2026-07-06 00:55:00-04:00,2026-07-06 00:55:00-04:00,,body_overlap,2026-07-06 00:55:00-04:00,False,False,6,True,106422
NQ,5m,bear,phase1-v1.0.0,2026-07-06 00:50:00-04:00,2026-07-06 00:55:00-04:00,29829.75,29831.75,29831.75,29829.75,2.0,4.75,12.0,18.75,0.16666666666666666,0.10666666666666667,33.267857142857146,2026-07-06 00:50:00-04:00,0.3607085346215781,0.5636070853462157,0.060118089103596346,10.0,20.0,30.0,2026-07-06 01:00:00-04:00,2026-07-06 01:00:00-04:00,2026-07-06 01:00:00-04:00,,body_overlap,2026-07-06 01:00:00-04:00,False,False,6,True,106423
NQ,5m,bull,phase1-v1.0.0,2026-07-06 00:50:00-04:00,2026-07-06 00:55:00-04:00,29813.0,29817.75,29813.0,29817.75,4.75,2.0,12.0,18.75,0.3958333333333333,0.25333333333333335,33.267857142857146,2026-07-06 00:50:00-04:00,0.3607085346215781,0.5636070853462157,0.14278046162104133,60.0,55.0,43.75,2026-07-06 01:05:00-04:00,2026-07-06 01:05:00-04:00,2026-07-06 01:05:00-04:00,,body_overlap,2026-07-06 01:05:00-04:00,False,False,6,True,106423
NQ,5m,bear,phase1-v1.0.0,2026-07-06 00:55:00-04:00,2026-07-06 01:00:00-04:00,29830.25,29840.5,29840.5,29830.25,10.25,8.0,2.0,20.25,5.125,0.5061728395061729,30.875,2026-07-06 00:55:00-04:00,0.06477732793522267,0.6558704453441295,0.3319838056680162,80.0,80.0,78.75,2026-07-06 01:05:00-04:00,2026-07-06 02:40:00-04:00,2026-07-06 02:40:00-04:00,,body_overlap,2026-07-06 02:40:00-04:00,False,False,6,True,106424
NQ,5m,bull,phase1-v1.0.0,2026-07-06 00:55:00-04:00,2026-07-06 01:00:00-04:00,29820.25,29828.25,29820.25,29828.25,8.0,10.25,2.0,20.25,4.0,0.3950617283950617,30.875,2026-07-06 00:55:00-04:00,0.06477732793522267,0.6558704453441295,0.2591093117408907,70.0,65.0,57.5,2026-07-06 01:05:00-04:00,2026-07-06 01:05:00-04:00,2026-07-06 01:05:00-04:00,,body_overlap,2026-07-06 01:05:00-04:00,False,False,6,True,106424
NQ,5m,bear,phase1-v1.0.0,2026-07-06 01:00:00-04:00,2026-07-06 01:05:00-04:00,29829.5,29830.5,29830.5,29829.5,1.0,2.5,34.25,37.75,0.029197080291970802,0.026490066225165563,29.928571428571427,2026-07-06 01:00:00-04:00,1.1443914081145585,1.2613365155131266,0.03341288782816229,0.0,10.0,11.25,2026-07-06 02:40:00-04:00,2026-07-06 02:40:00-04:00,2026-07-06 02:40:00-04:00,,body_overlap,2026-07-06 02:40:00-04:00,False,False,6,True,106425
NQ,5m,bull,phase1-v1.0.0,2026-07-06 01:00:00-04:00,2026-07-06 01:05:00-04:00,29792.75,29795.25,29792.75,29795.25,2.5,1.0,34.25,37.75,0.072992700729927,0.06622516556291391,29.928571428571427,2026-07-06 01:00:00-04:00,1.1443914081145585,1.2613365155131266,0.08353221957040573,25.0,22.5,17.5,2026-07-06 01:25:00-04:00,2026-07-06 01:25:00-04:00,2026-07-06 01:25:00-04:00,,body_overlap,2026-07-06 01:25:00-04:00,False,False,6,True,106425
NQ,5m,bear,phase1-v1.0.0,2026-07-06 01:05:00-04:00,2026-07-06 01:10:00-04:00,29801.5,29821.75,29821.75,29801.5,20.25,3.25,1.5,25.0,13.5,0.81,29.125,2026-07-06 01:05:00-04:00,0.05150214592274678,0.8583690987124464,0.6952789699570815,100.0,95.0,97.5,2026-07-06 01:15:00-04:00,2026-07-06 01:15:00-04:00,2026-07-06 01:15:00-04:00,,body_overlap,2026-07-06 01:15:00-04:00,False,False,6,True,106426
NQ,5m,bull,phase1-v1.0.0,2026-07-06 01:05:00-04:00,2026-07-06 01:10:00-04:00,29796.75,29800.0,29796.75,29800.0,3.25,20.25,1.5,25.0,2.1666666666666665,0.13,29.125,2026-07-06 01:05:00-04:00,0.05150214592274678,0.8583690987124464,0.11158798283261803,30.0,35.0,25.0,2026-07-06 01:15:00-04:00,2026-07-06 01:25:00-04:00,2026-07-06 01:25:00-04:00,,body_overlap,2026-07-06 01:25:00-04:00,False,False,6,True,106426
NQ,5m,bear,phase1-v1.0.0,2026-07-06 01:10:00-04:00,2026-07-06 01:15:00-04:00,29807.25,29823.25,29823.25,29807.25,16.0,3.25,5.0,24.25,3.2,0.6597938144329897,28.160714285714285,2026-07-06 01:10:00-04:00,0.17755231452124287,0.861128725428028,0.5681674064679771,80.0,85.0,87.5,2026-07-06 01:20:00-04:00,2026-07-06 01:20:00-04:00,,,body_overlap,2026-07-06 01:20:00-04:00,False,False,6,True,106427
NQ,5m,bull,phase1-v1.0.0,2026-07-06 01:10:00-04:00,2026-07-06 01:15:00-04:00,29799.0,29802.25,29799.0,29802.25,3.25,16.0,5.0,24.25,0.65,0.13402061855670103,28.160714285714285,2026-07-06 01:10:00-04:00,0.17755231452124287,0.861128725428028,0.11540900443880786,25.0,37.5,23.75,2026-07-06 01:25:00-04:00,2026-07-06 01:25:00-04:00,2026-07-06 01:25:00-04:00,,body_overlap,2026-07-06 01:25:00-04:00,False,False,6,True,106427
NQ,5m,bear,phase1-v1.0.0,2026-07-06 01:15:00-04:00,2026-07-06 01:20:00-04:00,29812.75,29818.5,29818.5,29812.75,5.75,6.75,3.5,16.0,1.6428571428571428,0.359375,27.357142857142858,2026-07-06 01:15:00-04:00,0.1279373368146214,0.5848563968668408,0.21018276762402088,40.0,40.0,52.5,2026-07-06 02:35:00-04:00,2026-07-06 02:35:00-04:00,,,body_overlap,2026-07-06 02:35:00-04:00,False,False,6,True,106428
NQ,5m,bull,phase1-v1.0.0,2026-07-06 01:15:00-04:00,2026-07-06 01:20:00-04:00,29802.5,29809.25,29802.5,29809.25,6.75,5.75,3.5,16.0,1.9285714285714286,0.421875,27.357142857142858,2026-07-06 01:15:00-04:00,0.1279373368146214,0.5848563968668408,0.24673629242819842,70.0,65.0,52.5,2026-07-06 01:25:00-04:00,2026-07-06 01:25:00-04:00,2026-07-06 01:25:00-04:00,,body_overlap,2026-07-06 01:25:00-04:00,False,False,6,True,106428
NQ,5m,bear,phase1-v1.0.0,2026-07-06 01:20:00-04:00,2026-07-06 01:25:00-04:00,29812.5,29812.5,29812.5,29812.5,0.0,3.0,27.75,30.75,0.0,0.0,26.464285714285715,2026-07-06 01:20:00-04:00,1.048582995951417,1.1619433198380567,0.0,0.0,0.0,0.0,2026-07-06 02:35:00-04:00,2026-07-06 02:35:00-04:00,2026-07-06 02:35:00-04:00,,body_overlap,2026-07-06 02:35:00-04:00,False,False,6,True,106429
NQ,5m,bull,phase1-v1.0.0,2026-07-06 01:20:00-04:00,2026-07-06 01:25:00-04:00,29781.75,29784.75,29781.75,29784.75,3.0,0.0,27.75,30.75,0.10810810810810811,0.0975609756097561,26.464285714285715,2026-07-06 01:20:00-04:00,1.048582995951417,1.1619433198380567,0.11336032388663968,20.0,30.0,22.5,2026-07-06 01:30:00-04:00,2026-07-06 01:30:00-04:00,2026-07-06 01:30:00-04:00,,body_overlap,2026-07-06 01:30:00-04:00,False,False,6,True,106429
NQ,5m,bear,phase1-v1.0.0,2026-07-06 01:25:00-04:00,2026-07-06 01:30:00-04:00,29782.75,29794.75,29794.75,29782.75,12.0,1.75,13.25,27.0,0.9056603773584906,0.4444444444444444,24.535714285714285,2026-07-06 01:25:00-04:00,0.5400291120815138,1.1004366812227075,0.48908296943231444,80.0,77.5,78.75,2026-07-06 01:45:00-04:00,2026-07-06 01:45:00-04:00,2026-07-06 01:45:00-04:00,,body_overlap,2026-07-06 01:45:00-04:00,False,False,6,True,106430
NQ,5m,bull,phase1-v1.0.0,2026-07-06 01:25:00-04:00,2026-07-06 01:30:00-04:00,29767.75,29769.5,29767.75,29769.5,1.75,12.0,13.25,27.0,0.1320754716981132,0.06481481481481481,24.535714285714285,2026-07-06 01:25:00-04:00,0.5400291120815138,1.1004366812227075,0.0713245997088792,10.0,10.0,7.5,2026-07-06 01:35:00-04:00,2026-07-06 01:35:00-04:00,2026-07-06 01:35:00-04:00,,body_overlap,2026-07-06 01:35:00-04:00,False,False,6,True,106430
NQ,5m,bear,phase1-v1.0.0,2026-07-06 01:30:00-04:00,2026-07-06 01:35:00-04:00,29770.0,29770.0,29770.0,29770.0,0.0,3.5,14.0,17.5,0.0,0.0,24.678571428571427,2026-07-06 01:30:00-04:00,0.5672937771345876,0.7091172214182345,0.0,5.0,2.5,1.25,2026-07-06 01:40:00-04:00,2026-07-06 01:40:00-04:00,2026-07-06 01:40:00-04:00,,body_overlap,2026-07-06 01:40:00-04:00,False,False,6,True,106431
NQ,5m,bull,phase1-v1.0.0,2026-07-06 01:30:00-04:00,2026-07-06 01:35:00-04:00,29752.5,29756.0,29752.5,29756.0,3.5,0.0,14.0,17.5,0.25,0.2,24.678571428571427,2026-07-06 01:30:00-04:00,0.5672937771345876,0.7091172214182345,0.1418234442836469,50.0,45.0,36.25,2026-07-06 01:40:00-04:00,2026-07-06 01:40:00-04:00,,,body_overlap,2026-07-06 01:40:00-04:00,False,False,6,True,106431
NQ,5m,bear,phase1-v1.0.0,2026-07-06 01:35:00-04:00,2026-07-06 01:40:00-04:00,29774.25,29782.5,29782.5,29774.25,8.25,0.25,19.0,27.5,0.4342105263157895,0.3,24.446428571428573,2026-07-06 01:35:00-04:00,0.7772096420745069,1.12490869247626,0.337472607742878,60.0,70.0,66.25,2026-07-06 01:45:00-04:00,2026-07-06 01:45:00-04:00,2026-07-06 01:45:00-04:00,,body_overlap,2026-07-06 01:45:00-04:00,False,False,6,True,106432
NQ,5m,bull,phase1-v1.0.0,2026-07-06 01:35:00-04:00,2026-07-06 01:40:00-04:00,29755.0,29755.25,29755.0,29755.25,0.25,8.25,19.0,27.5,0.013157894736842105,0.00909090909090909,24.446428571428573,2026-07-06 01:35:00-04:00,0.7772096420745069,1.12490869247626,0.01022644265887509,0.0,5.0,2.5,2026-07-06 02:15:00-04:00,,2026-07-06 02:15:00-04:00,,wick_traversal_beyond_far,2026-07-06 02:15:00-04:00,False,False,6,True,106432
NQ,5m,bear,phase1-v1.0.0,2026-07-06 01:40:00-04:00,2026-07-06 01:45:00-04:00,29788.25,29799.0,29799.0,29788.25,10.75,2.5,12.75,26.0,0.8431372549019608,0.41346153846153844,24.910714285714285,2026-07-06 01:40:00-04:00,0.5118279569892473,1.0437275985663084,0.43154121863799283,70.0,75.0,77.5,2026-07-06 01:50:00-04:00,2026-07-06 01:50:00-04:00,,,body_overlap,2026-07-06 01:50:00-04:00,False,False,6,True,106433
NQ,5m,bull,phase1-v1.0.0,2026-07-06 01:40:00-04:00,2026-07-06 01:45:00-04:00,29773.0,29775.5,29773.0,29775.5,2.5,10.75,12.75,26.0,0.19607843137254902,0.09615384615384616,24.910714285714285,2026-07-06 01:40:00-04:00,0.5118279569892473,1.0437275985663084,0.1003584229390681,25.0,25.0,21.25,2026-07-06 01:50:00-04:00,2026-07-06 01:50:00-04:00,2026-07-06 01:50:00-04:00,,body_overlap,2026-07-06 01:50:00-04:00,False,False,6,True,106433
NQ,5m,bear,phase1-v1.0.0,2026-07-06 01:45:00-04:00,2026-07-06 01:50:00-04:00,29789.5,29791.0,29791.0,29789.5,1.5,5.75,17.5,24.75,0.08571428571428572,0.06060606060606061,24.910714285714285,2026-07-06 01:45:00-04:00,0.7025089605734768,0.9935483870967743,0.060215053763440864,30.0,15.0,21.25,2026-07-06 01:55:00-04:00,2026-07-06 01:55:00-04:00,2026-07-06 01:55:00-04:00,,body_overlap,2026-07-06 01:55:00-04:00,False,False,6,True,106434
NQ,5m,bull,phase1-v1.0.0,2026-07-06 01:45:00-04:00,2026-07-06 01:50:00-04:00,29766.25,29772.0,29766.25,29772.0,5.75,1.5,17.5,24.75,0.32857142857142857,0.23232323232323232,24.910714285714285,2026-07-06 01:45:00-04:00,0.7025089605734768,0.9935483870967743,0.23082437275985665,80.0,75.0,58.75,2026-07-06 01:55:00-04:00,2026-07-06 01:55:00-04:00,,,body_overlap,2026-07-06 01:55:00-04:00,False,False,6,True,106434
NQ,5m,bear,phase1-v1.0.0,2026-07-06 01:50:00-04:00,2026-07-06 01:55:00-04:00,29796.5,29801.0,29801.0,29796.5,4.5,1.25,25.25,31.0,0.1782178217821782,0.14516129032258066,24.446428571428573,2026-07-06 01:50:00-04:00,1.0328707085463842,1.2680788897005113,0.18407596785975164,40.0,40.0,37.5,2026-07-06 02:00:00-04:00,,2026-07-06 02:00:00-04:00,,wick_traversal_beyond_far,2026-07-06 02:00:00-04:00,False,False,6,True,106435
NQ,5m,bull,phase1-v1.0.0,2026-07-06 01:50:00-04:00,2026-07-06 01:55:00-04:00,29770.0,29771.25,29770.0,29771.25,1.25,4.5,25.25,31.0,0.04950495049504951,0.04032258064516129,24.446428571428573,2026-07-06 01:50:00-04:00,1.0328707085463842,1.2680788897005113,0.05113221329437545,10.0,15.0,7.5,2026-07-06 02:10:00-04:00,2026-07-06 02:10:00-04:00,2026-07-06 02:10:00-04:00,,body_overlap,2026-07-06 02:10:00-04:00,False,False,6,True,106435
NQ,5m,bear,phase1-v1.0.0,2026-07-06 01:55:00-04:00,2026-07-06 02:00:00-04:00,29793.75,29801.5,29801.5,29793.75,7.75,1.5,3.25,12.5,2.3846153846153846,0.62,24.589285714285715,2026-07-06 01:55:00-04:00,0.13217138707334786,0.5083514887436456,0.31517792302106024,50.0,65.0,67.5,2026-07-06 02:05:00-04:00,,2026-07-06 02:05:00-04:00,,wick_traversal_beyond_far,2026-07-06 02:05:00-04:00,False,False,6,True,106436
NQ,5m,bull,phase1-v1.0.0,2026-07-06 01:55:00-04:00,2026-07-06 02:00:00-04:00,29789.0,29790.5,29789.0,29790.5,1.5,7.75,3.25,12.5,0.46153846153846156,0.12,24.589285714285715,2026-07-06 01:55:00-04:00,0.13217138707334786,0.5083514887436456,0.06100217864923747,20.0,15.0,10.0,2026-07-06 02:05:00-04:00,,2026-07-06 02:05:00-04:00,,wick_traversal_beyond_far,2026-07-06 02:05:00-04:00,False,False,6,True,106436
NQ,5m,bear,phase1-v1.0.0,2026-07-06 02:00:00-04:00,2026-07-06 02:05:00-04:00,29791.5,29807.5,29807.5,29791.5,16.0,4.25,0.75,21.0,21.333333333333332,0.7619047619047619,24.339285714285715,2026-07-06 02:00:00-04:00,0.030814380044020543,0.8628026412325752,0.6573734409391049,95.0,87.5,88.75,2026-07-06 02:10:00-04:00,2026-07-06 02:10:00-04:00,,,body_overlap,2026-07-06 02:10:00-04:00,False,False,6,True,106437
NQ,5m,bull,phase1-v1.0.0,2026-07-06 02:00:00-04:00,2026-07-06 02:05:00-04:00,29786.5,29790.75,29786.5,29790.75,4.25,16.0,0.75,21.0,5.666666666666667,0.20238095238095238,24.339285714285715,2026-07-06 02:00:00-04:00,0.030814380044020543,0.8628026412325752,0.17461482024944974,80.0,65.0,52.5,2026-07-06 02:10:00-04:00,2026-07-06 02:10:00-04:00,2026-07-06 02:10:00-04:00,,body_overlap,2026-07-06 02:10:00-04:00,False,False,6,True,106437
NQ,5m,bear,phase1-v1.0.0,2026-07-06 02:05:00-04:00,2026-07-06 02:10:00-04:00,29793.25,29797.25,29797.25,29793.25,4.0,0.25,24.25,28.5,0.16494845360824742,0.14035087719298245,24.5,2026-07-06 02:05:00-04:00,0.9897959183673469,1.163265306122449,0.16326530612244897,30.0,27.5,33.75,2026-07-06 02:30:00-04:00,2026-07-06 02:35:00-04:00,2026-07-06 02:35:00-04:00,,body_overlap,2026-07-06 02:35:00-04:00,False,False,6,True,106438
