instrument,tf,direction,leg_len,param_version,start_open_et,end_open_et,availability_et,net_directional_move,n_bodies_aligned,prop_bodies_aligned,median_aligned_body,median_body_pctile_prev10,median_body_pctile_prev20,median_body_pctile_prev40,adjacent_overlap,terminal_close_location,path_efficiency,total_distance,created_fvg,segment_id,end_index
NQ,4h,bull,2,phase1-v1.0.0,2026-07-06 16:00:00-04:00,2026-07-06 20:00:00-04:00,2026-07-07 00:00:00-04:00,-283.0,0,0.0,0.0,50.0,55.0,56.25,75.0,0.13986013986013987,0.6730083234244947,420.5,False,6,2419
NQ,4h,bear,2,phase1-v1.0.0,2026-07-06 16:00:00-04:00,2026-07-06 20:00:00-04:00,2026-07-07 00:00:00-04:00,283.0,2,1.0,140.875,50.0,55.0,56.25,75.0,0.8601398601398601,0.6730083234244947,420.5,False,6,2419
NQ,4h,bull,3,phase1-v1.0.0,2026-07-06 12:00:00-04:00,2026-07-06 20:00:00-04:00,2026-07-07 00:00:00-04:00,-405.75,0,0.0,0.0,35.0,47.5,48.75,83.25,0.13986013986013987,0.641755634638197,632.25,False,6,2419
NQ,4h,bear,3,phase1-v1.0.0,2026-07-06 12:00:00-04:00,2026-07-06 20:00:00-04:00,2026-07-07 00:00:00-04:00,405.75,3,1.0,122.25,35.0,47.5,48.75,83.25,0.8601398601398601,0.641755634638197,632.25,False,6,2419
NQ,4h,bull,1,phase1-v1.0.0,2026-07-07 00:00:00-04:00,2026-07-07 00:00:00-04:00,2026-07-07 04:00:00-04:00,-24.5,0,0.0,0.0,10.0,10.0,7.5,,0.46900269541778977,0.1320754716981132,185.5,False,6,2420
NQ,4h,bear,1,phase1-v1.0.0,2026-07-07 00:00:00-04:00,2026-07-07 00:00:00-04:00,2026-07-07 04:00:00-04:00,24.5,1,1.0,24.5,10.0,10.0,7.5,,0.5309973045822103,0.1320754716981132,185.5,False,6,2420
NQ,4h,bull,2,phase1-v1.0.0,2026-07-06 20:00:00-04:00,2026-07-07 00:00:00-04:00,2026-07-07 04:00:00-04:00,-205.5,0,0.0,0.0,40.0,42.5,40.0,115.75,0.46900269541778977,0.43584305408271473,471.5,False,6,2420
NQ,4h,bear,2,phase1-v1.0.0,2026-07-06 20:00:00-04:00,2026-07-07 00:00:00-04:00,2026-07-07 04:00:00-04:00,205.5,2,1.0,103.625,40.0,42.5,40.0,115.75,0.5309973045822103,0.43584305408271473,471.5,False,6,2420
NQ,4h,bull,3,phase1-v1.0.0,2026-07-06 16:00:00-04:00,2026-07-07 00:00:00-04:00,2026-07-07 04:00:00-04:00,-305.75,0,0.0,0.0,30.0,35.0,40.0,95.375,0.46900269541778977,0.5045379537953796,606.0,False,6,2420
NQ,4h,bear,3,phase1-v1.0.0,2026-07-06 16:00:00-04:00,2026-07-07 00:00:00-04:00,2026-07-07 04:00:00-04:00,305.75,3,1.0,99.0,30.0,35.0,40.0,95.375,0.5309973045822103,0.5045379537953796,606.0,True,6,2420
NQ,4h,bull,1,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 08:00:00-04:00,-4.25,0,0.0,0.0,10.0,5.0,2.5,,0.4343220338983051,0.036016949152542374,118.0,False,6,2421
NQ,4h,bear,1,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 08:00:00-04:00,4.25,1,1.0,4.25,10.0,5.0,2.5,,0.565677966101695,0.036016949152542374,118.0,False,6,2421
NQ,4h,bull,2,phase1-v1.0.0,2026-07-07 00:00:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 08:00:00-04:00,-27.5,0,0.0,0.0,10.0,7.5,5.0,118.0,0.4343220338983051,0.09060955518945635,303.5,False,6,2421
NQ,4h,bear,2,phase1-v1.0.0,2026-07-07 00:00:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 08:00:00-04:00,27.5,2,1.0,14.375,10.0,7.5,5.0,118.0,0.565677966101695,0.09060955518945635,303.5,False,6,2421
NQ,4h,bull,3,phase1-v1.0.0,2026-07-06 20:00:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 08:00:00-04:00,-208.5,0,0.0,0.0,10.0,10.0,7.5,116.875,0.4343220338983051,0.35368956743002544,589.5,False,6,2421
NQ,4h,bear,3,phase1-v1.0.0,2026-07-06 20:00:00-04:00,2026-07-07 04:00:00-04:00,2026-07-07 08:00:00-04:00,208.5,3,1.0,24.5,10.0,10.0,7.5,116.875,0.565677966101695,0.35368956743002544,589.5,False,6,2421
NQ,4h,bull,1,phase1-v1.0.0,2026-07-07 08:00:00-04:00,2026-07-07 08:00:00-04:00,2026-07-07 12:00:00-04:00,-254.0,0,0.0,0.0,90.0,85.0,80.0,,0.3493083003952569,0.5019762845849802,506.0,False,6,2422
NQ,4h,bear,1,phase1-v1.0.0,2026-07-07 08:00:00-04:00,2026-07-07 08:00:00-04:00,2026-07-07 12:00:00-04:00,254.0,1,1.0,254.0,90.0,85.0,80.0,,0.650691699604743,0.5019762845849802,506.0,False,6,2422
NQ,4h,bull,2,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 08:00:00-04:00,2026-07-07 12:00:00-04:00,-260.0,0,0.0,0.0,50.0,45.0,41.25,118.0,0.3493083003952569,0.4166666666666667,624.0,False,6,2422
NQ,4h,bear,2,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 08:00:00-04:00,2026-07-07 12:00:00-04:00,260.0,2,1.0,129.125,50.0,45.0,41.25,118.0,0.650691699604743,0.4166666666666667,624.0,False,6,2422
NQ,4h,bull,3,phase1-v1.0.0,2026-07-07 00:00:00-04:00,2026-07-07 08:00:00-04:00,2026-07-07 12:00:00-04:00,-283.25,0,0.0,0.0,10.0,10.0,7.5,118.0,0.3493083003952569,0.34990735021618286,809.5,False,6,2422
NQ,4h,bear,3,phase1-v1.0.0,2026-07-07 00:00:00-04:00,2026-07-07 08:00:00-04:00,2026-07-07 12:00:00-04:00,283.25,3,1.0,24.5,10.0,10.0,7.5,118.0,0.650691699604743,0.34990735021618286,809.5,False,6,2422
NQ,4h,bull,1,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 12:00:00-04:00,2026-07-07 16:00:00-04:00,6.5,1,1.0,6.5,20.0,10.0,5.0,,0.3987086359967716,0.020984665052461663,309.75,False,6,2423
NQ,4h,bear,1,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 12:00:00-04:00,2026-07-07 16:00:00-04:00,-6.5,0,0.0,0.0,20.0,10.0,5.0,,0.6012913640032284,0.020984665052461663,309.75,False,6,2423
NQ,4h,bull,2,phase1-v1.0.0,2026-07-07 08:00:00-04:00,2026-07-07 12:00:00-04:00,2026-07-07 16:00:00-04:00,-246.25,1,0.5,6.5,55.0,47.5,42.5,309.75,0.3987086359967716,0.3018694452957401,815.75,False,6,2423
NQ,4h,bear,2,phase1-v1.0.0,2026-07-07 08:00:00-04:00,2026-07-07 12:00:00-04:00,2026-07-07 16:00:00-04:00,246.25,1,0.5,254.0,55.0,47.5,42.5,309.75,0.6012913640032284,0.3018694452957401,815.75,False,6,2423
NQ,4h,bull,3,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 12:00:00-04:00,2026-07-07 16:00:00-04:00,-252.25,1,0.3333333333333333,6.5,20.0,10.0,5.0,213.875,0.3987086359967716,0.2701472556894244,933.75,False,6,2423
NQ,4h,bear,3,phase1-v1.0.0,2026-07-07 04:00:00-04:00,2026-07-07 12:00:00-04:00,2026-07-07 16:00:00-04:00,252.25,2,0.6666666666666666,129.125,20.0,10.0,5.0,213.875,0.6012913640032284,0.2701472556894244,933.75,True,6,2423
NQ,4h,bull,1,phase1-v1.0.0,2026-07-07 16:00:00-04:00,2026-07-07 16:00:00-04:00,2026-07-07 20:00:00-04:00,-94.5,0,0.0,0.0,40.0,30.0,42.5,,0.055267702936096716,0.6528497409326425,144.75,False,6,2424
NQ,4h,bear,1,phase1-v1.0.0,2026-07-07 16:00:00-04:00,2026-07-07 16:00:00-04:00,2026-07-07 20:00:00-04:00,94.5,1,1.0,94.5,40.0,30.0,42.5,,0.9447322970639033,0.6528497409326425,144.75,False,6,2424
NQ,4h,bull,2,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 16:00:00-04:00,2026-07-07 20:00:00-04:00,-87.5,1,0.5,6.5,30.0,20.0,23.75,144.75,0.055267702936096716,0.1925192519251925,454.5,False,6,2424
NQ,4h,bear,2,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 16:00:00-04:00,2026-07-07 20:00:00-04:00,87.5,1,0.5,94.5,30.0,20.0,23.75,144.75,0.9447322970639033,0.1925192519251925,454.5,False,6,2424
NQ,4h,bull,3,phase1-v1.0.0,2026-07-07 08:00:00-04:00,2026-07-07 16:00:00-04:00,2026-07-07 20:00:00-04:00,-340.25,1,0.3333333333333333,6.5,40.0,30.0,42.5,227.25,0.055267702936096716,0.35424258198854763,960.5,False,6,2424
NQ,4h,bear,3,phase1-v1.0.0,2026-07-07 08:00:00-04:00,2026-07-07 16:00:00-04:00,2026-07-07 20:00:00-04:00,340.25,2,0.6666666666666666,174.25,40.0,30.0,42.5,227.25,0.9447322970639033,0.35424258198854763,960.5,False,6,2424
NQ,4h,bull,1,phase1-v1.0.0,2026-07-07 20:00:00-04:00,2026-07-07 20:00:00-04:00,2026-07-08 00:00:00-04:00,167.0,1,1.0,167.0,60.0,60.0,62.5,,0.6865926558497011,0.5704526046114432,292.75,False,6,2425
NQ,4h,bear,1,phase1-v1.0.0,2026-07-07 20:00:00-04:00,2026-07-07 20:00:00-04:00,2026-07-08 00:00:00-04:00,-167.0,0,0.0,0.0,60.0,60.0,62.5,,0.3134073441502989,0.5704526046114432,292.75,False,6,2425
NQ,4h,bull,2,phase1-v1.0.0,2026-07-07 16:00:00-04:00,2026-07-07 20:00:00-04:00,2026-07-08 00:00:00-04:00,72.0,1,0.5,167.0,50.0,45.0,52.5,144.75,0.6865926558497011,0.16457142857142856,437.5,False,6,2425
NQ,4h,bear,2,phase1-v1.0.0,2026-07-07 16:00:00-04:00,2026-07-07 20:00:00-04:00,2026-07-08 00:00:00-04:00,-72.0,1,0.5,94.5,50.0,45.0,52.5,144.75,0.3134073441502989,0.16457142857142856,437.5,False,6,2425
NQ,4h,bull,3,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 20:00:00-04:00,2026-07-08 00:00:00-04:00,79.0,2,0.6666666666666666,86.75,40.0,30.0,42.5,144.75,0.6865926558497011,0.10572097691535631,747.25,False,6,2425
NQ,4h,bear,3,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 20:00:00-04:00,2026-07-08 00:00:00-04:00,-79.0,1,0.3333333333333333,94.5,40.0,30.0,42.5,144.75,0.3134073441502989,0.10572097691535631,747.25,False,6,2425
NQ,4h,bull,1,phase1-v1.0.0,2026-07-08 00:00:00-04:00,2026-07-08 00:00:00-04:00,2026-07-08 04:00:00-04:00,-89.0,0,0.0,0.0,40.0,30.0,40.0,,0.5194805194805194,0.4623376623376623,192.5,False,6,2426
NQ,4h,bear,1,phase1-v1.0.0,2026-07-08 00:00:00-04:00,2026-07-08 00:00:00-04:00,2026-07-08 04:00:00-04:00,89.0,1,1.0,89.0,40.0,30.0,40.0,,0.4805194805194805,0.4623376623376623,192.5,False,6,2426
NQ,4h,bull,2,phase1-v1.0.0,2026-07-07 20:00:00-04:00,2026-07-08 00:00:00-04:00,2026-07-08 04:00:00-04:00,81.0,1,0.5,167.0,50.0,45.0,51.25,192.5,0.5194805194805194,0.16692426584234932,485.25,False,6,2426
NQ,4h,bear,2,phase1-v1.0.0,2026-07-07 20:00:00-04:00,2026-07-08 00:00:00-04:00,2026-07-08 04:00:00-04:00,-81.0,1,0.5,89.0,50.0,45.0,51.25,192.5,0.4805194805194805,0.16692426584234932,485.25,False,6,2426
NQ,4h,bull,3,phase1-v1.0.0,2026-07-07 16:00:00-04:00,2026-07-08 00:00:00-04:00,2026-07-08 04:00:00-04:00,-14.0,1,0.3333333333333333,167.0,40.0,30.0,42.5,168.625,0.5194805194805194,0.022222222222222223,630.0,False,6,2426
NQ,4h,bear,3,phase1-v1.0.0,2026-07-07 16:00:00-04:00,2026-07-08 00:00:00-04:00,2026-07-08 04:00:00-04:00,14.0,2,0.6666666666666666,91.75,40.0,30.0,42.5,168.625,0.4805194805194805,0.022222222222222223,630.0,False,6,2426
NQ,4h,bull,1,phase1-v1.0.0,2026-07-08 04:00:00-04:00,2026-07-08 04:00:00-04:00,2026-07-08 08:00:00-04:00,-293.75,0,0.0,0.0,100.0,95.0,90.0,,0.35544554455445543,0.5816831683168316,505.0,False,6,2427
NQ,4h,bear,1,phase1-v1.0.0,2026-07-08 04:00:00-04:00,2026-07-08 04:00:00-04:00,2026-07-08 08:00:00-04:00,293.75,1,1.0,293.75,100.0,95.0,90.0,,0.6445544554455446,0.5816831683168316,505.0,False,6,2427
NQ,4h,bull,2,phase1-v1.0.0,2026-07-08 00:00:00-04:00,2026-07-08 04:00:00-04:00,2026-07-08 08:00:00-04:00,-380.75,0,0.0,0.0,70.0,62.5,65.0,133.75,0.35544554455445543,0.5458781362007169,697.5,False,6,2427
NQ,4h,bear,2,phase1-v1.0.0,2026-07-08 00:00:00-04:00,2026-07-08 04:00:00-04:00,2026-07-08 08:00:00-04:00,380.75,2,1.0,191.375,70.0,62.5,65.0,133.75,0.6445544554455446,0.5458781362007169,697.5,False,6,2427
NQ,4h,bull,3,phase1-v1.0.0,2026-07-07 20:00:00-04:00,2026-07-08 04:00:00-04:00,2026-07-08 08:00:00-04:00,-210.75,1,0.3333333333333333,167.0,60.0,60.0,62.5,163.125,0.35544554455445543,0.21282504418076242,990.25,False,6,2427
NQ,4h,bear,3,phase1-v1.0.0,2026-07-07 20:00:00-04:00,2026-07-08 04:00:00-04:00,2026-07-08 08:00:00-04:00,210.75,2,0.6666666666666666,191.375,60.0,60.0,62.5,163.125,0.6445544554455446,0.21282504418076242,990.25,False,6,2427
NQ,4h,bull,1,phase1-v1.0.0,2026-07-08 08:00:00-04:00,2026-07-08 08:00:00-04:00,2026-07-08 12:00:00-04:00,8.25,1,1.0,8.25,20.0,15.0,7.5,,0.17054794520547945,0.022602739726027398,365.0,False,6,2428
NQ,4h,bear,1,phase1-v1.0.0,2026-07-08 08:00:00-04:00,2026-07-08 08:00:00-04:00,2026-07-08 12:00:00-04:00,-8.25,0,0.0,0.0,20.0,15.0,7.5,,0.8294520547945206,0.022602739726027398,365.0,False,6,2428
NQ,4h,bull,2,phase1-v1.0.0,2026-07-08 04:00:00-04:00,2026-07-08 08:00:00-04:00,2026-07-08 12:00:00-04:00,-286.75,1,0.5,8.25,60.0,55.0,48.75,365.0,0.17054794520547945,0.32959770114942527,870.0,False,6,2428
NQ,4h,bear,2,phase1-v1.0.0,2026-07-08 04:00:00-04:00,2026-07-08 08:00:00-04:00,2026-07-08 12:00:00-04:00,286.75,1,0.5,293.75,60.0,55.0,48.75,365.0,0.8294520547945206,0.32959770114942527,870.0,False,6,2428
NQ,4h,bull,3,phase1-v1.0.0,2026-07-08 00:00:00-04:00,2026-07-08 08:00:00-04:00,2026-07-08 12:00:00-04:00,-373.75,1,0.3333333333333333,8.25,40.0,30.0,40.0,249.375,0.17054794520547945,0.3517647058823529,1062.5,False,6,2428
NQ,4h,bear,3,phase1-v1.0.0,2026-07-08 00:00:00-04:00,2026-07-08 08:00:00-04:00,2026-07-08 12:00:00-04:00,373.75,2,0.6666666666666666,191.375,40.0,30.0,40.0,249.375,0.8294520547945206,0.3517647058823529,1062.5,False,6,2428
NQ,4h,bull,1,phase1-v1.0.0,2026-07-08 12:00:00-04:00,2026-07-08 12:00:00-04:00,2026-07-08 16:00:00-04:00,360.25,1,1.0,360.25,100.0,100.0,100.0,,0.8956414978514426,0.8845917740945365,407.25,False,6,2429
NQ,4h,bear,1,phase1-v1.0.0,2026-07-08 12:00:00-04:00,2026-07-08 12:00:00-04:00,2026-07-08 16:00:00-04:00,-360.25,0,0.0,0.0,100.0,100.0,100.0,,0.1043585021485574,0.8845917740945365,407.25,False,6,2429
NQ,4h,bull,2,phase1-v1.0.0,2026-07-08 08:00:00-04:00,2026-07-08 12:00:00-04:00,2026-07-08 16:00:00-04:00,369.5,2,1.0,184.25,60.0,57.5,53.75,306.25,0.8956414978514426,0.4784719974101651,772.25,False,6,2429
NQ,4h,bear,2,phase1-v1.0.0,2026-07-08 08:00:00-04:00,2026-07-08 12:00:00-04:00,2026-07-08 16:00:00-04:00,-369.5,0,0.0,0.0,60.0,57.5,53.75,306.25,0.1043585021485574,0.4784719974101651,772.25,False,6,2429
NQ,4h,bull,3,phase1-v1.0.0,2026-07-08 04:00:00-04:00,2026-07-08 12:00:00-04:00,2026-07-08 16:00:00-04:00,74.5,2,0.6666666666666666,184.25,100.0,95.0,90.0,335.625,0.8956414978514426,0.05832844000782932,1277.25,False,6,2429
NQ,4h,bear,3,phase1-v1.0.0,2026-07-08 04:00:00-04:00,2026-07-08 12:00:00-04:00,2026-07-08 16:00:00-04:00,-74.5,1,0.3333333333333333,293.75,100.0,95.0,90.0,335.625,0.1043585021485574,0.05832844000782932,1277.25,False,6,2429
