instrument,tf,direction,param_version,source_open_et,availability_et,zone_lower,zone_upper,far_boundary,near_boundary,directional_wick_len,opposite_wick_len,body_len,total_range,dwick_body_ratio,dwick_range_ratio,atr_value,atr_availability_et,body_atr,range_atr,dwick_atr,dwick_pctile_prev10,dwick_pctile_prev20,dwick_pctile_prev40,first_partial_wick_entry_et,first_body_overlap_et,first_complete_traversal_et,exact_boundary_body_touch_et,invalidation_reason,invalidation_et,still_valid_end_of_data,untested_through_jul10,segment_id,source_complete,source_index
NQ,15m,bull,phase1-v1.0.0,2026-07-07 06:45:00-04:00,2026-07-07 07:00:00-04:00,29625.25,29648.25,29625.25,29648.25,23.0,0.0,11.0,34.0,2.090909090909091,0.6764705882352942,39.660714285714285,2026-07-07 06:45:00-04:00,0.27735254389914454,0.8572714993246285,0.579918955425484,90.0,95.0,88.75,2026-07-07 07:15:00-04:00,2026-07-07 07:15:00-04:00,2026-07-07 07:15:00-04:00,,body_overlap,2026-07-07 07:15:00-04:00,False,False,6,True,35590
NQ,15m,bear,phase1-v1.0.0,2026-07-07 07:00:00-04:00,2026-07-07 07:15:00-04:00,29660.5,29661.75,29661.75,29660.5,1.25,11.75,46.25,59.25,0.02702702702702703,0.02109704641350211,39.785714285714285,2026-07-07 07:00:00-04:00,1.1624775583482945,1.4892280071813286,0.03141831238779174,20.0,15.0,16.25,2026-07-07 08:15:00-04:00,2026-07-07 08:15:00-04:00,2026-07-07 08:15:00-04:00,,body_overlap,2026-07-07 08:15:00-04:00,False,False,6,True,35591
NQ,15m,bull,phase1-v1.0.0,2026-07-07 07:00:00-04:00,2026-07-07 07:15:00-04:00,29602.5,29614.25,29602.5,29614.25,11.75,1.25,46.25,59.25,0.25405405405405407,0.19831223628691982,39.785714285714285,2026-07-07 07:00:00-04:00,1.1624775583482945,1.4892280071813286,0.29533213644524237,60.0,65.0,60.0,2026-07-07 07:30:00-04:00,2026-07-07 07:30:00-04:00,,,body_overlap,2026-07-07 07:30:00-04:00,False,False,6,True,35591
NQ,15m,bear,phase1-v1.0.0,2026-07-07 07:15:00-04:00,2026-07-07 07:30:00-04:00,29632.0,29651.25,29651.25,29632.0,19.25,1.0,19.0,39.25,1.013157894736842,0.49044585987261147,41.875,2026-07-07 07:15:00-04:00,0.4537313432835821,0.9373134328358209,0.4597014925373134,90.0,90.0,87.5,2026-07-07 07:45:00-04:00,2026-07-07 07:45:00-04:00,,,body_overlap,2026-07-07 07:45:00-04:00,False,False,6,True,35592
NQ,15m,bull,phase1-v1.0.0,2026-07-07 07:15:00-04:00,2026-07-07 07:30:00-04:00,29612.0,29613.0,29612.0,29613.0,1.0,19.25,19.0,39.25,0.05263157894736842,0.025477707006369428,41.875,2026-07-07 07:15:00-04:00,0.4537313432835821,0.9373134328358209,0.023880597014925373,10.0,10.0,10.0,2026-07-07 07:45:00-04:00,,2026-07-07 07:45:00-04:00,,wick_traversal_beyond_far,2026-07-07 07:45:00-04:00,False,False,6,True,35592
NQ,15m,bear,phase1-v1.0.0,2026-07-07 07:30:00-04:00,2026-07-07 07:45:00-04:00,29632.5,29632.5,29632.5,29632.5,0.0,31.75,9.5,41.25,0.0,0.0,40.67857142857143,2026-07-07 07:30:00-04:00,0.23353819139596135,1.0140474100087795,0.0,5.0,5.0,3.75,2026-07-07 08:00:00-04:00,2026-07-07 08:00:00-04:00,2026-07-07 08:00:00-04:00,,body_overlap,2026-07-07 08:00:00-04:00,False,False,6,True,35593
NQ,15m,bull,phase1-v1.0.0,2026-07-07 07:30:00-04:00,2026-07-07 07:45:00-04:00,29591.25,29623.0,29591.25,29623.0,31.75,0.0,9.5,41.25,3.3421052631578947,0.7696969696969697,40.67857142857143,2026-07-07 07:30:00-04:00,0.23353819139596135,1.0140474100087795,0.7805092186128182,100.0,100.0,95.0,2026-07-07 08:00:00-04:00,2026-07-07 08:00:00-04:00,,,body_overlap,2026-07-07 08:00:00-04:00,False,False,6,True,35593
NQ,15m,bear,phase1-v1.0.0,2026-07-07 07:45:00-04:00,2026-07-07 08:00:00-04:00,29642.5,29645.75,29645.75,29642.5,3.25,20.25,21.25,44.75,0.15294117647058825,0.07262569832402235,39.732142857142854,2026-07-07 07:45:00-04:00,0.5348314606741573,1.1262921348314607,0.08179775280898877,55.0,27.5,23.75,2026-07-07 08:15:00-04:00,2026-07-07 08:15:00-04:00,2026-07-07 08:15:00-04:00,,body_overlap,2026-07-07 08:15:00-04:00,False,False,6,True,35594
NQ,15m,bull,phase1-v1.0.0,2026-07-07 07:45:00-04:00,2026-07-07 08:00:00-04:00,29601.0,29621.25,29601.0,29621.25,20.25,3.25,21.25,44.75,0.9529411764705882,0.45251396648044695,39.732142857142854,2026-07-07 07:45:00-04:00,0.5348314606741573,1.1262921348314607,0.5096629213483146,60.0,72.5,76.25,2026-07-07 09:15:00-04:00,2026-07-07 09:30:00-04:00,2026-07-07 09:30:00-04:00,,body_overlap,2026-07-07 09:30:00-04:00,False,False,6,True,35594
NQ,15m,bear,phase1-v1.0.0,2026-07-07 08:00:00-04:00,2026-07-07 08:15:00-04:00,29704.0,29716.0,29716.0,29704.0,12.0,1.5,63.25,76.75,0.18972332015810275,0.1563517915309446,40.982142857142854,2026-07-07 08:00:00-04:00,1.5433551198257083,1.8727668845315906,0.2928104575163399,70.0,65.0,65.0,2026-07-07 08:30:00-04:00,2026-07-09 04:15:00-04:00,2026-07-09 04:15:00-04:00,,body_overlap,2026-07-09 04:15:00-04:00,False,False,6,True,35595
NQ,15m,bull,phase1-v1.0.0,2026-07-07 08:00:00-04:00,2026-07-07 08:15:00-04:00,29639.25,29640.75,29639.25,29640.75,1.5,12.0,63.25,76.75,0.023715415019762844,0.019543973941368076,40.982142857142854,2026-07-07 08:00:00-04:00,1.5433551198257083,1.8727668845315906,0.036601307189542485,10.0,17.5,15.0,2026-07-07 09:00:00-04:00,,2026-07-07 09:00:00-04:00,,wick_traversal_beyond_far,2026-07-07 09:00:00-04:00,False,False,6,True,35595
NQ,15m,bear,phase1-v1.0.0,2026-07-07 08:15:00-04:00,2026-07-07 08:30:00-04:00,29702.75,29705.75,29705.75,29702.75,3.0,29.5,14.75,47.25,0.2033898305084746,0.06349206349206349,44.089285714285715,2026-07-07 08:15:00-04:00,0.33454840016200893,1.071688942891859,0.06804374240583232,40.0,25.0,22.5,2026-07-07 08:45:00-04:00,,2026-07-07 08:45:00-04:00,,wick_traversal_beyond_far,2026-07-07 08:45:00-04:00,False,False,6,True,35596
NQ,15m,bull,phase1-v1.0.0,2026-07-07 08:15:00-04:00,2026-07-07 08:30:00-04:00,29658.5,29688.0,29658.5,29688.0,29.5,3.0,14.75,47.25,2.0,0.6243386243386243,44.089285714285715,2026-07-07 08:15:00-04:00,0.33454840016200893,1.071688942891859,0.6690968003240179,90.0,95.0,92.5,2026-07-07 08:45:00-04:00,2026-07-07 08:45:00-04:00,,,body_overlap,2026-07-07 08:45:00-04:00,False,False,6,True,35596
NQ,15m,bear,phase1-v1.0.0,2026-07-07 08:30:00-04:00,2026-07-07 08:45:00-04:00,29686.5,29708.0,29708.0,29686.5,21.5,22.5,0.0,44.0,,0.48863636363636365,44.767857142857146,2026-07-07 08:30:00-04:00,0.0,0.9828480255285201,0.48025528520143596,90.0,95.0,90.0,2026-07-07 09:00:00-04:00,2026-07-09 04:15:00-04:00,2026-07-09 04:15:00-04:00,,body_overlap,2026-07-09 04:15:00-04:00,False,False,6,True,35597
NQ,15m,bull,phase1-v1.0.0,2026-07-07 08:30:00-04:00,2026-07-07 08:45:00-04:00,29664.0,29686.5,29664.0,29686.5,22.5,21.5,0.0,44.0,,0.5113636363636364,44.767857142857146,2026-07-07 08:30:00-04:00,0.0,0.9828480255285201,0.5025927403270841,70.0,80.0,80.0,2026-07-07 09:00:00-04:00,2026-07-07 09:00:00-04:00,2026-07-07 09:00:00-04:00,,body_overlap,2026-07-07 09:00:00-04:00,False,False,6,True,35597
NQ,15m,bear,phase1-v1.0.0,2026-07-07 08:45:00-04:00,2026-07-07 09:00:00-04:00,29685.25,29687.5,29687.5,29685.25,2.25,20.25,43.0,65.5,0.05232558139534884,0.03435114503816794,44.482142857142854,2026-07-07 08:45:00-04:00,0.9666800481734243,1.4725010036130068,0.050582095543958254,40.0,20.0,17.5,2026-07-07 09:45:00-04:00,2026-07-09 04:00:00-04:00,2026-07-09 04:00:00-04:00,,body_overlap,2026-07-09 04:00:00-04:00,False,False,6,True,35598
NQ,15m,bull,phase1-v1.0.0,2026-07-07 08:45:00-04:00,2026-07-07 09:00:00-04:00,29622.0,29642.25,29622.0,29642.25,20.25,2.25,43.0,65.5,0.47093023255813954,0.30916030534351147,44.482142857142854,2026-07-07 08:45:00-04:00,0.9666800481734243,1.4725010036130068,0.4552388598956243,55.0,67.5,72.5,2026-07-07 09:15:00-04:00,2026-07-07 09:15:00-04:00,2026-07-07 09:15:00-04:00,,body_overlap,2026-07-07 09:15:00-04:00,False,False,6,True,35598
NQ,15m,bear,phase1-v1.0.0,2026-07-07 09:00:00-04:00,2026-07-07 09:15:00-04:00,29642.25,29655.75,29655.75,29642.25,13.5,31.0,0.75,45.25,18.0,0.2983425414364641,46.42857142857143,2026-07-07 09:00:00-04:00,0.016153846153846154,0.9746153846153846,0.2907692307692308,80.0,75.0,72.5,2026-07-07 09:30:00-04:00,,2026-07-07 09:45:00-04:00,,wick_traversal_beyond_far,2026-07-07 09:45:00-04:00,False,False,6,True,35599
NQ,15m,bull,phase1-v1.0.0,2026-07-07 09:00:00-04:00,2026-07-07 09:15:00-04:00,29610.5,29641.5,29610.5,29641.5,31.0,13.5,0.75,45.25,41.333333333333336,0.6850828729281768,46.42857142857143,2026-07-07 09:00:00-04:00,0.016153846153846154,0.9746153846153846,0.6676923076923077,90.0,95.0,95.0,2026-07-07 09:30:00-04:00,2026-07-07 09:30:00-04:00,2026-07-07 09:30:00-04:00,,body_overlap,2026-07-07 09:30:00-04:00,False,False,6,True,35599
NQ,15m,bear,phase1-v1.0.0,2026-07-07 09:15:00-04:00,2026-07-07 09:30:00-04:00,29641.25,29652.75,29652.75,29641.25,11.5,12.25,49.0,72.75,0.23469387755102042,0.15807560137457044,47.339285714285715,2026-07-07 09:15:00-04:00,1.035081101471143,1.5367785741229725,0.24292719728404374,60.0,55.0,62.5,2026-07-07 09:45:00-04:00,,2026-07-07 09:45:00-04:00,,wick_traversal_beyond_far,2026-07-07 09:45:00-04:00,False,False,6,True,35600
NQ,15m,bull,phase1-v1.0.0,2026-07-07 09:15:00-04:00,2026-07-07 09:30:00-04:00,29580.0,29592.25,29580.0,29592.25,12.25,11.5,49.0,72.75,0.25,0.16838487972508592,47.339285714285715,2026-07-07 09:15:00-04:00,1.035081101471143,1.5367785741229725,0.25877027536778574,30.0,50.0,53.75,2026-07-07 09:45:00-04:00,,2026-07-07 09:45:00-04:00,,wick_traversal_beyond_far,2026-07-07 09:45:00-04:00,False,False,6,True,35600
NQ,15m,bear,phase1-v1.0.0,2026-07-07 09:30:00-04:00,2026-07-07 09:45:00-04:00,29595.0,29685.75,29685.75,29595.0,90.75,101.75,2.0,194.5,45.375,0.4665809768637532,49.464285714285715,2026-07-07 09:30:00-04:00,0.04043321299638989,3.932129963898917,1.8346570397111912,100.0,100.0,100.0,2026-07-07 10:00:00-04:00,2026-07-09 02:00:00-04:00,,,body_overlap,2026-07-09 02:00:00-04:00,False,False,6,True,35601
NQ,15m,bull,phase1-v1.0.0,2026-07-07 09:30:00-04:00,2026-07-07 09:45:00-04:00,29491.25,29593.0,29491.25,29593.0,101.75,90.75,2.0,194.5,50.875,0.5231362467866324,49.464285714285715,2026-07-07 09:30:00-04:00,0.04043321299638989,3.932129963898917,2.0570397111913357,100.0,100.0,100.0,2026-07-07 10:00:00-04:00,2026-07-07 10:00:00-04:00,2026-07-07 10:00:00-04:00,,body_overlap,2026-07-07 10:00:00-04:00,False,False,6,True,35601
NQ,15m,bear,phase1-v1.0.0,2026-07-07 09:45:00-04:00,2026-07-07 10:00:00-04:00,29594.0,29596.75,29596.75,29594.0,2.75,48.75,125.0,176.5,0.022,0.015580736543909348,59.785714285714285,2026-07-07 09:45:00-04:00,2.090800477897252,2.95221027479092,0.045997610513739545,20.0,30.0,20.0,2026-07-09 01:15:00-04:00,,2026-07-09 01:15:00-04:00,,wick_traversal_beyond_far,2026-07-09 01:15:00-04:00,False,False,6,True,35602
NQ,15m,bull,phase1-v1.0.0,2026-07-07 09:45:00-04:00,2026-07-07 10:00:00-04:00,29420.25,29469.0,29420.25,29469.0,48.75,2.75,125.0,176.5,0.39,0.2762039660056657,59.785714285714285,2026-07-07 09:45:00-04:00,2.090800477897252,2.95221027479092,0.8154121863799283,90.0,95.0,97.5,2026-07-07 10:15:00-04:00,2026-07-07 10:15:00-04:00,2026-07-07 10:15:00-04:00,,body_overlap,2026-07-07 10:15:00-04:00,False,False,6,True,35602
NQ,15m,bear,phase1-v1.0.0,2026-07-07 10:00:00-04:00,2026-07-07 10:15:00-04:00,29468.75,29505.75,29505.75,29468.75,37.0,11.0,125.75,173.75,0.294234592445328,0.21294964028776978,69.33928571428571,2026-07-07 10:00:00-04:00,1.813546227143961,2.505794488797322,0.5336080350244656,90.0,95.0,97.5,2026-07-07 12:15:00-04:00,2026-07-07 12:30:00-04:00,2026-07-07 12:30:00-04:00,,body_overlap,2026-07-07 12:30:00-04:00,False,False,6,True,35603
NQ,15m,bull,phase1-v1.0.0,2026-07-07 10:00:00-04:00,2026-07-07 10:15:00-04:00,29332.0,29343.0,29332.0,29343.0,11.0,37.0,125.75,173.75,0.0874751491053678,0.06330935251798561,69.33928571428571,2026-07-07 10:00:00-04:00,1.813546227143961,2.505794488797322,0.1586402266288952,10.0,30.0,45.0,2026-07-07 10:30:00-04:00,2026-07-07 10:30:00-04:00,2026-07-07 10:30:00-04:00,,body_overlap,2026-07-07 10:30:00-04:00,False,False,6,True,35603
NQ,15m,bear,phase1-v1.0.0,2026-07-07 10:15:00-04:00,2026-07-07 10:30:00-04:00,29342.0,29378.25,29378.25,29342.0,36.25,43.5,38.75,118.5,0.9354838709677419,0.3059071729957806,79.625,2026-07-07 10:15:00-04:00,0.48665620094191525,1.488226059654631,0.4552590266875981,80.0,90.0,95.0,2026-07-07 11:15:00-04:00,2026-07-07 12:00:00-04:00,2026-07-07 12:00:00-04:00,,body_overlap,2026-07-07 12:00:00-04:00,False,False,6,True,35604
NQ,15m,bull,phase1-v1.0.0,2026-07-07 10:15:00-04:00,2026-07-07 10:30:00-04:00,29259.75,29303.25,29259.75,29303.25,43.5,36.25,38.75,118.5,1.1225806451612903,0.3670886075949367,79.625,2026-07-07 10:15:00-04:00,0.48665620094191525,1.488226059654631,0.5463108320251178,80.0,90.0,95.0,2026-07-07 10:45:00-04:00,2026-07-07 10:45:00-04:00,2026-07-07 10:45:00-04:00,,body_overlap,2026-07-07 10:45:00-04:00,False,False,6,True,35604
NQ,15m,bear,phase1-v1.0.0,2026-07-07 10:30:00-04:00,2026-07-07 10:45:00-04:00,29303.5,29327.75,29327.75,29303.5,24.25,29.5,64.0,117.75,0.37890625,0.2059447983014862,85.66071428571429,2026-07-07 10:30:00-04:00,0.7471336251824057,1.3746091307066917,0.2830936001667709,70.0,80.0,87.5,2026-07-07 11:00:00-04:00,2026-07-07 11:15:00-04:00,2026-07-07 11:15:00-04:00,,body_overlap,2026-07-07 11:15:00-04:00,False,False,6,True,35605
NQ,15m,bull,phase1-v1.0.0,2026-07-07 10:30:00-04:00,2026-07-07 10:45:00-04:00,29210.0,29239.5,29210.0,29239.5,29.5,24.25,64.0,117.75,0.4609375,0.2505307855626327,85.66071428571429,2026-07-07 10:30:00-04:00,0.7471336251824057,1.3746091307066917,0.3443819053575151,55.0,72.5,86.25,2026-07-07 11:00:00-04:00,2026-07-07 11:00:00-04:00,,,body_overlap,2026-07-07 11:00:00-04:00,False,False,6,True,35605
NQ,15m,bear,phase1-v1.0.0,2026-07-07 10:45:00-04:00,2026-07-07 11:00:00-04:00,29302.5,29325.75,29325.75,29302.5,23.25,6.5,63.5,93.25,0.3661417322834646,0.24932975871313673,89.83928571428571,2026-07-07 10:45:00-04:00,0.7068177300735441,1.0379646193599683,0.2587954680977937,60.0,75.0,85.0,2026-07-07 11:15:00-04:00,2026-07-07 11:15:00-04:00,2026-07-07 11:15:00-04:00,,body_overlap,2026-07-07 11:15:00-04:00,False,False,6,True,35606
NQ,15m,bull,phase1-v1.0.0,2026-07-07 10:45:00-04:00,2026-07-07 11:00:00-04:00,29232.5,29239.0,29232.5,29239.0,6.5,23.25,63.5,93.25,0.10236220472440945,0.06970509383378017,89.83928571428571,2026-07-07 10:45:00-04:00,0.7068177300735441,1.0379646193599683,0.0723514211886305,0.0,20.0,35.0,2026-07-08 04:30:00-04:00,2026-07-08 04:30:00-04:00,2026-07-08 04:30:00-04:00,,body_overlap,2026-07-08 04:30:00-04:00,False,False,6,True,35606
NQ,15m,bear,phase1-v1.0.0,2026-07-07 11:00:00-04:00,2026-07-07 11:15:00-04:00,29318.25,29358.0,29358.0,29318.25,39.75,31.0,16.0,86.75,2.484375,0.45821325648414984,93.69642857142857,2026-07-07 11:00:00-04:00,0.17076424623594436,0.9258623975605108,0.42424242424242425,90.0,95.0,97.5,2026-07-07 11:30:00-04:00,2026-07-07 11:45:00-04:00,,,body_overlap,2026-07-07 11:45:00-04:00,False,False,6,True,35607
NQ,15m,bull,phase1-v1.0.0,2026-07-07 11:00:00-04:00,2026-07-07 11:15:00-04:00,29271.25,29302.25,29271.25,29302.25,31.0,39.75,16.0,86.75,1.9375,0.3573487031700288,93.69642857142857,2026-07-07 11:00:00-04:00,0.17076424623594436,0.9258623975605108,0.33085572708214217,65.0,77.5,88.75,2026-07-07 11:30:00-04:00,,2026-07-07 11:45:00-04:00,,wick_traversal_beyond_far,2026-07-07 11:45:00-04:00,False,False,6,True,35607
NQ,15m,bear,phase1-v1.0.0,2026-07-07 11:15:00-04:00,2026-07-07 11:30:00-04:00,29317.0,29322.5,29322.5,29317.0,5.5,42.25,3.0,50.75,1.8333333333333333,0.10837438423645321,96.94642857142857,2026-07-07 11:15:00-04:00,0.030944925400626266,0.5234849880272611,0.05673236323448149,20.0,40.0,37.5,2026-07-07 11:45:00-04:00,2026-07-07 11:45:00-04:00,2026-07-07 11:45:00-04:00,,body_overlap,2026-07-07 11:45:00-04:00,False,False,6,True,35608
NQ,15m,bull,phase1-v1.0.0,2026-07-07 11:15:00-04:00,2026-07-07 11:30:00-04:00,29271.75,29314.0,29271.75,29314.0,42.25,5.5,3.0,50.75,14.083333333333334,0.8325123152709359,96.94642857142857,2026-07-07 11:15:00-04:00,0.030944925400626266,0.5234849880272611,0.43580769939215325,70.0,85.0,92.5,2026-07-07 11:45:00-04:00,,2026-07-07 11:45:00-04:00,,wick_traversal_beyond_far,2026-07-07 11:45:00-04:00,False,False,6,True,35608
NQ,15m,bear,phase1-v1.0.0,2026-07-07 11:30:00-04:00,2026-07-07 11:45:00-04:00,29329.0,29330.0,29330.0,29329.0,1.0,66.75,14.0,81.75,0.07142857142857142,0.012232415902140673,97.375,2026-07-07 11:30:00-04:00,0.14377406931964057,0.8395378690629012,0.010269576379974325,0.0,15.0,10.0,2026-07-07 12:00:00-04:00,2026-07-07 12:00:00-04:00,2026-07-07 12:00:00-04:00,,body_overlap,2026-07-07 12:00:00-04:00,False,False,6,True,35609
NQ,15m,bull,phase1-v1.0.0,2026-07-07 11:30:00-04:00,2026-07-07 11:45:00-04:00,29248.25,29315.0,29248.25,29315.0,66.75,1.0,14.0,81.75,4.767857142857143,0.8165137614678899,97.375,2026-07-07 11:30:00-04:00,0.14377406931964057,0.8395378690629012,0.6854942233632862,90.0,95.0,97.5,2026-07-07 15:30:00-04:00,2026-07-07 15:45:00-04:00,,,body_overlap,2026-07-07 15:45:00-04:00,False,False,6,True,35609
NQ,15m,bear,phase1-v1.0.0,2026-07-07 11:45:00-04:00,2026-07-07 12:00:00-04:00,29386.75,29389.25,29389.25,29386.75,2.5,4.0,57.5,64.0,0.043478260869565216,0.0390625,97.73214285714286,2026-07-07 11:45:00-04:00,0.5883427736159328,0.6548510871551251,0.025580120591997074,10.0,25.0,18.75,2026-07-07 12:15:00-04:00,2026-07-07 12:15:00-04:00,2026-07-07 12:15:00-04:00,,body_overlap,2026-07-07 12:15:00-04:00,False,False,6,True,35610
NQ,15m,bull,phase1-v1.0.0,2026-07-07 11:45:00-04:00,2026-07-07 12:00:00-04:00,29325.25,29329.25,29325.25,29329.25,4.0,2.5,57.5,64.0,0.06956521739130435,0.0625,97.73214285714286,2026-07-07 11:45:00-04:00,0.5883427736159328,0.6548510871551251,0.04092819294719532,0.0,10.0,22.5,2026-07-07 15:15:00-04:00,,2026-07-07 15:15:00-04:00,,wick_traversal_beyond_far,2026-07-07 15:15:00-04:00,False,False,6,True,35610
NQ,15m,bear,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 12:15:00-04:00,29466.25,29473.75,29473.75,29466.25,7.5,11.0,78.25,96.75,0.09584664536741214,0.07751937984496124,98.92857142857143,2026-07-07 12:00:00-04:00,0.7909747292418773,0.9779783393501805,0.07581227436823104,40.0,45.0,48.75,2026-07-07 12:30:00-04:00,2026-07-07 12:30:00-04:00,2026-07-07 12:30:00-04:00,,body_overlap,2026-07-07 12:30:00-04:00,False,False,6,True,35611
NQ,15m,bull,phase1-v1.0.0,2026-07-07 12:00:00-04:00,2026-07-07 12:15:00-04:00,29377.0,29388.0,29377.0,29388.0,11.0,7.5,78.25,96.75,0.14057507987220447,0.11369509043927649,98.92857142857143,2026-07-07 12:00:00-04:00,0.7909747292418773,0.9779783393501805,0.1111913357400722,25.0,22.5,43.75,2026-07-07 15:00:00-04:00,2026-07-07 15:15:00-04:00,2026-07-07 15:15:00-04:00,,body_overlap,2026-07-07 15:15:00-04:00,False,False,6,True,35611
NQ,15m,bear,phase1-v1.0.0,2026-07-07 12:15:00-04:00,2026-07-07 12:30:00-04:00,29532.0,29548.0,29548.0,29532.0,16.0,16.75,64.75,97.5,0.2471042471042471,0.1641025641025641,102.69642857142857,2026-07-07 12:15:00-04:00,0.6304990436445835,0.9494001043296818,0.15579899147974266,50.0,60.0,72.5,2026-07-07 12:45:00-04:00,2026-07-07 12:45:00-04:00,2026-07-07 12:45:00-04:00,,body_overlap,2026-07-07 12:45:00-04:00,False,False,6,True,35612
