instrument,tf,direction,leg_len,param_version,start_open_et,end_open_et,availability_et,net_directional_move,n_bodies_aligned,prop_bodies_aligned,median_aligned_body,median_body_pctile_prev10,median_body_pctile_prev20,median_body_pctile_prev40,adjacent_overlap,terminal_close_location,path_efficiency,total_distance,atr_value,atr_availability_et,net_move_atr,total_distance_atr,created_fvg,segment_id,end_index
NQ,1h,bull,1,phase1-v1.0.0,2026-07-06 02:00:00-04:00,2026-07-06 02:00:00-04:00,2026-07-06 03:00:00-04:00,55.75,1,1.0,55.75,60.0,80.0,60.0,,0.893719806763285,0.538647342995169,103.5,92.91071428571429,2026-07-06 02:00:00-04:00,0.6000384393619066,1.1139727080530462,False,6,8874
NQ,1h,bear,1,phase1-v1.0.0,2026-07-06 02:00:00-04:00,2026-07-06 02:00:00-04:00,2026-07-06 03:00:00-04:00,-55.75,0,0.0,0.0,60.0,80.0,60.0,,0.10628019323671498,0.538647342995169,103.5,92.91071428571429,2026-07-06 02:00:00-04:00,0.6000384393619066,1.1139727080530462,False,6,8874
NQ,1h,bull,2,phase1-v1.0.0,2026-07-06 01:00:00-04:00,2026-07-06 02:00:00-04:00,2026-07-06 03:00:00-04:00,17.75,1,0.5,55.75,60.0,80.0,55.0,75.75,0.893719806763285,0.09779614325068871,181.5,92.91071428571429,2026-07-06 02:00:00-04:00,0.19104362867576397,1.9534883720930232,False,6,8874
NQ,1h,bear,2,phase1-v1.0.0,2026-07-06 01:00:00-04:00,2026-07-06 02:00:00-04:00,2026-07-06 03:00:00-04:00,-17.75,1,0.5,39.0,60.0,80.0,55.0,75.75,0.10628019323671498,0.09779614325068871,181.5,92.91071428571429,2026-07-06 02:00:00-04:00,0.19104362867576397,1.9534883720930232,False,6,8874
NQ,1h,bull,3,phase1-v1.0.0,2026-07-06 00:00:00-04:00,2026-07-06 02:00:00-04:00,2026-07-06 03:00:00-04:00,117.0,2,0.6666666666666666,76.875,60.0,80.0,60.0,76.875,0.893719806763285,0.3667711598746082,319.0,92.91071428571429,2026-07-06 02:00:00-04:00,1.2592734960599654,3.4334038054968286,False,6,8874
NQ,1h,bear,3,phase1-v1.0.0,2026-07-06 00:00:00-04:00,2026-07-06 02:00:00-04:00,2026-07-06 03:00:00-04:00,-117.0,1,0.3333333333333333,39.0,60.0,80.0,60.0,76.875,0.10628019323671498,0.3667711598746082,319.0,92.91071428571429,2026-07-06 02:00:00-04:00,1.2592734960599654,3.4334038054968286,False,6,8874
NQ,1h,bull,1,phase1-v1.0.0,2026-07-06 03:00:00-04:00,2026-07-06 03:00:00-04:00,2026-07-06 04:00:00-04:00,6.25,1,1.0,6.25,20.0,25.0,12.5,,0.6041666666666666,0.10416666666666667,60.0,97.35714285714286,2026-07-06 03:00:00-04:00,0.06419662509170947,0.6162876008804108,False,6,8875
NQ,1h,bear,1,phase1-v1.0.0,2026-07-06 03:00:00-04:00,2026-07-06 03:00:00-04:00,2026-07-06 04:00:00-04:00,-6.25,0,0.0,0.0,20.0,25.0,12.5,,0.3958333333333333,0.10416666666666667,60.0,97.35714285714286,2026-07-06 03:00:00-04:00,0.06419662509170947,0.6162876008804108,False,6,8875
NQ,1h,bull,2,phase1-v1.0.0,2026-07-06 02:00:00-04:00,2026-07-06 03:00:00-04:00,2026-07-06 04:00:00-04:00,61.0,2,1.0,31.0,40.0,52.5,36.25,42.0,0.6041666666666666,0.3730886850152905,163.5,97.35714285714286,2026-07-06 03:00:00-04:00,0.6265590608950844,1.6793837123991195,False,6,8875
NQ,1h,bear,2,phase1-v1.0.0,2026-07-06 02:00:00-04:00,2026-07-06 03:00:00-04:00,2026-07-06 04:00:00-04:00,-61.0,0,0.0,0.0,40.0,52.5,36.25,42.0,0.3958333333333333,0.3730886850152905,163.5,97.35714285714286,2026-07-06 03:00:00-04:00,0.6265590608950844,1.6793837123991195,False,6,8875
NQ,1h,bull,3,phase1-v1.0.0,2026-07-06 01:00:00-04:00,2026-07-06 03:00:00-04:00,2026-07-06 04:00:00-04:00,23.0,2,0.6666666666666666,31.0,60.0,80.0,50.0,58.875,0.6041666666666666,0.09523809523809523,241.5,97.35714285714286,2026-07-06 03:00:00-04:00,0.23624358033749082,2.4805575935436535,False,6,8875
NQ,1h,bear,3,phase1-v1.0.0,2026-07-06 01:00:00-04:00,2026-07-06 03:00:00-04:00,2026-07-06 04:00:00-04:00,-23.0,1,0.3333333333333333,39.0,60.0,80.0,50.0,58.875,0.3958333333333333,0.09523809523809523,241.5,97.35714285714286,2026-07-06 03:00:00-04:00,0.23624358033749082,2.4805575935436535,False,6,8875
NQ,1h,bull,1,phase1-v1.0.0,2026-07-06 04:00:00-04:00,2026-07-06 04:00:00-04:00,2026-07-06 05:00:00-04:00,14.25,1,1.0,14.25,20.0,35.0,20.0,,0.8365384615384616,0.13701923076923078,104.0,98.16071428571429,2026-07-06 04:00:00-04:00,0.14517009277787885,1.0594869929052209,False,6,8876
NQ,1h,bear,1,phase1-v1.0.0,2026-07-06 04:00:00-04:00,2026-07-06 04:00:00-04:00,2026-07-06 05:00:00-04:00,-14.25,0,0.0,0.0,20.0,35.0,20.0,,0.16346153846153846,0.13701923076923078,104.0,98.16071428571429,2026-07-06 04:00:00-04:00,0.14517009277787885,1.0594869929052209,False,6,8876
NQ,1h,bull,2,phase1-v1.0.0,2026-07-06 03:00:00-04:00,2026-07-06 04:00:00-04:00,2026-07-06 05:00:00-04:00,20.75,2,1.0,10.25,20.0,30.0,16.25,60.0,0.8365384615384616,0.12652439024390244,164.0,98.16071428571429,2026-07-06 04:00:00-04:00,0.21138802983445515,1.6707294888120792,False,6,8876
NQ,1h,bear,2,phase1-v1.0.0,2026-07-06 03:00:00-04:00,2026-07-06 04:00:00-04:00,2026-07-06 05:00:00-04:00,-20.75,0,0.0,0.0,20.0,30.0,16.25,60.0,0.16346153846153846,0.12652439024390244,164.0,98.16071428571429,2026-07-06 04:00:00-04:00,0.21138802983445515,1.6707294888120792,False,6,8876
NQ,1h,bull,3,phase1-v1.0.0,2026-07-06 02:00:00-04:00,2026-07-06 04:00:00-04:00,2026-07-06 05:00:00-04:00,75.5,3,1.0,14.25,20.0,35.0,20.0,51.0,0.8365384615384616,0.2822429906542056,267.5,98.16071428571429,2026-07-06 04:00:00-04:00,0.7691468073494633,2.72512279425141,False,6,8876
NQ,1h,bear,3,phase1-v1.0.0,2026-07-06 02:00:00-04:00,2026-07-06 04:00:00-04:00,2026-07-06 05:00:00-04:00,-75.5,0,0.0,0.0,20.0,35.0,20.0,51.0,0.16346153846153846,0.2822429906542056,267.5,98.16071428571429,2026-07-06 04:00:00-04:00,0.7691468073494633,2.72512279425141,False,6,8876
NQ,1h,bull,1,phase1-v1.0.0,2026-07-06 05:00:00-04:00,2026-07-06 05:00:00-04:00,2026-07-06 06:00:00-04:00,7.25,1,1.0,7.25,20.0,30.0,15.0,,0.8114754098360656,0.11885245901639344,61.0,100.69642857142857,2026-07-06 05:00:00-04:00,0.07199858130874269,0.6057811668735592,False,6,8877
NQ,1h,bear,1,phase1-v1.0.0,2026-07-06 05:00:00-04:00,2026-07-06 05:00:00-04:00,2026-07-06 06:00:00-04:00,-7.25,0,0.0,0.0,20.0,30.0,15.0,,0.1885245901639344,0.11885245901639344,61.0,100.69642857142857,2026-07-06 05:00:00-04:00,0.07199858130874269,0.6057811668735592,False,6,8877
NQ,1h,bull,2,phase1-v1.0.0,2026-07-06 04:00:00-04:00,2026-07-06 05:00:00-04:00,2026-07-06 06:00:00-04:00,24.25,2,1.0,10.75,20.0,32.5,17.5,56.5,0.8114754098360656,0.14696969696969697,165.0,100.69642857142857,2026-07-06 05:00:00-04:00,0.24082284092924278,1.6385884021989714,False,6,8877
NQ,1h,bear,2,phase1-v1.0.0,2026-07-06 04:00:00-04:00,2026-07-06 05:00:00-04:00,2026-07-06 06:00:00-04:00,-24.25,0,0.0,0.0,20.0,32.5,17.5,56.5,0.1885245901639344,0.14696969696969697,165.0,100.69642857142857,2026-07-06 05:00:00-04:00,0.24082284092924278,1.6385884021989714,False,6,8877
NQ,1h,bull,3,phase1-v1.0.0,2026-07-06 03:00:00-04:00,2026-07-06 05:00:00-04:00,2026-07-06 06:00:00-04:00,30.75,3,1.0,7.25,20.0,30.0,15.0,58.25,0.8114754098360656,0.13666666666666666,225.0,100.69642857142857,2026-07-06 05:00:00-04:00,0.30537329313708106,2.2344387302713247,False,6,8877
NQ,1h,bear,3,phase1-v1.0.0,2026-07-06 03:00:00-04:00,2026-07-06 05:00:00-04:00,2026-07-06 06:00:00-04:00,-30.75,0,0.0,0.0,20.0,30.0,15.0,58.25,0.1885245901639344,0.13666666666666666,225.0,100.69642857142857,2026-07-06 05:00:00-04:00,0.30537329313708106,2.2344387302713247,False,6,8877
NQ,1h,bull,1,phase1-v1.0.0,2026-07-06 06:00:00-04:00,2026-07-06 06:00:00-04:00,2026-07-06 07:00:00-04:00,6.5,1,1.0,6.5,20.0,25.0,15.0,,0.8418079096045198,0.14689265536723164,44.25,100.92857142857143,2026-07-06 06:00:00-04:00,0.06440198159943383,0.43842887473460723,False,6,8878
NQ,1h,bear,1,phase1-v1.0.0,2026-07-06 06:00:00-04:00,2026-07-06 06:00:00-04:00,2026-07-06 07:00:00-04:00,-6.5,0,0.0,0.0,20.0,25.0,15.0,,0.15819209039548024,0.14689265536723164,44.25,100.92857142857143,2026-07-06 06:00:00-04:00,0.06440198159943383,0.43842887473460723,False,6,8878
NQ,1h,bull,2,phase1-v1.0.0,2026-07-06 05:00:00-04:00,2026-07-06 06:00:00-04:00,2026-07-06 07:00:00-04:00,14.75,2,1.0,6.875,20.0,27.5,15.0,41.25,0.8418079096045198,0.14014251781472684,105.25,100.92857142857143,2026-07-06 06:00:00-04:00,0.14614295824486906,1.0428167020523709,False,6,8878
NQ,1h,bear,2,phase1-v1.0.0,2026-07-06 05:00:00-04:00,2026-07-06 06:00:00-04:00,2026-07-06 07:00:00-04:00,-14.75,0,0.0,0.0,20.0,27.5,15.0,41.25,0.15819209039548024,0.14014251781472684,105.25,100.92857142857143,2026-07-06 06:00:00-04:00,0.14614295824486906,1.0428167020523709,False,6,8878
NQ,1h,bull,3,phase1-v1.0.0,2026-07-06 04:00:00-04:00,2026-07-06 06:00:00-04:00,2026-07-06 07:00:00-04:00,31.75,3,1.0,7.25,20.0,30.0,15.0,48.875,0.8418079096045198,0.15173237753882915,209.25,100.92857142857143,2026-07-06 06:00:00-04:00,0.31457891012031136,2.073248407643312,False,6,8878
NQ,1h,bear,3,phase1-v1.0.0,2026-07-06 04:00:00-04:00,2026-07-06 06:00:00-04:00,2026-07-06 07:00:00-04:00,-31.75,0,0.0,0.0,20.0,30.0,15.0,48.875,0.15819209039548024,0.15173237753882915,209.25,100.92857142857143,2026-07-06 06:00:00-04:00,0.31457891012031136,2.073248407643312,False,6,8878
NQ,1h,bull,1,phase1-v1.0.0,2026-07-06 07:00:00-04:00,2026-07-06 07:00:00-04:00,2026-07-06 08:00:00-04:00,-6.5,0,0.0,0.0,25.0,22.5,16.25,,0.49146757679180886,0.08873720136518772,73.25,101.19642857142857,2026-07-06 07:00:00-04:00,0.06423151579318864,0.7238397741309335,False,6,8879
NQ,1h,bear,1,phase1-v1.0.0,2026-07-06 07:00:00-04:00,2026-07-06 07:00:00-04:00,2026-07-06 08:00:00-04:00,6.5,1,1.0,6.5,25.0,22.5,16.25,,0.5085324232081911,0.08873720136518772,73.25,101.19642857142857,2026-07-06 07:00:00-04:00,0.06423151579318864,0.7238397741309335,False,6,8879
NQ,1h,bull,2,phase1-v1.0.0,2026-07-06 06:00:00-04:00,2026-07-06 07:00:00-04:00,2026-07-06 08:00:00-04:00,-0.25,1,0.5,6.5,22.5,23.75,15.625,44.25,0.49146757679180886,0.002127659574468085,117.5,101.19642857142857,2026-07-06 07:00:00-04:00,0.0024704429151226398,1.1611081701076407,False,6,8879
NQ,1h,bear,2,phase1-v1.0.0,2026-07-06 06:00:00-04:00,2026-07-06 07:00:00-04:00,2026-07-06 08:00:00-04:00,0.25,1,0.5,6.5,22.5,23.75,15.625,44.25,0.5085324232081911,0.002127659574468085,117.5,101.19642857142857,2026-07-06 07:00:00-04:00,0.0024704429151226398,1.1611081701076407,False,6,8879
NQ,1h,bull,3,phase1-v1.0.0,2026-07-06 05:00:00-04:00,2026-07-06 07:00:00-04:00,2026-07-06 08:00:00-04:00,8.0,2,0.6666666666666666,6.875,20.0,25.0,15.0,42.75,0.49146757679180886,0.04481792717086835,178.5,101.19642857142857,2026-07-06 07:00:00-04:00,0.07905417328392447,1.763896241397565,False,6,8879
NQ,1h,bear,3,phase1-v1.0.0,2026-07-06 05:00:00-04:00,2026-07-06 07:00:00-04:00,2026-07-06 08:00:00-04:00,-8.0,1,0.3333333333333333,6.5,20.0,25.0,15.0,42.75,0.5085324232081911,0.04481792717086835,178.5,101.19642857142857,2026-07-06 07:00:00-04:00,0.07905417328392447,1.763896241397565,False,6,8879
NQ,1h,bull,1,phase1-v1.0.0,2026-07-06 08:00:00-04:00,2026-07-06 08:00:00-04:00,2026-07-06 09:00:00-04:00,55.0,1,1.0,55.0,70.0,75.0,65.0,,0.9716312056737588,0.7801418439716312,70.5,103.98214285714286,2026-07-06 08:00:00-04:00,0.5289369740683496,0.6780010303967027,False,6,8880
NQ,1h,bear,1,phase1-v1.0.0,2026-07-06 08:00:00-04:00,2026-07-06 08:00:00-04:00,2026-07-06 09:00:00-04:00,-55.0,0,0.0,0.0,70.0,75.0,65.0,,0.028368794326241134,0.7801418439716312,70.5,103.98214285714286,2026-07-06 08:00:00-04:00,0.5289369740683496,0.6780010303967027,False,6,8880
NQ,1h,bull,2,phase1-v1.0.0,2026-07-06 07:00:00-04:00,2026-07-06 08:00:00-04:00,2026-07-06 09:00:00-04:00,49.75,1,0.5,55.0,47.5,48.75,40.625,49.5,0.9716312056737588,0.34608695652173915,143.75,103.98214285714286,2026-07-06 08:00:00-04:00,0.4784475356345526,1.3824489094968229,False,6,8880
NQ,1h,bear,2,phase1-v1.0.0,2026-07-06 07:00:00-04:00,2026-07-06 08:00:00-04:00,2026-07-06 09:00:00-04:00,-49.75,1,0.5,6.5,47.5,48.75,40.625,49.5,0.028368794326241134,0.34608695652173915,143.75,103.98214285714286,2026-07-06 08:00:00-04:00,0.4784475356345526,1.3824489094968229,False,6,8880
NQ,1h,bull,3,phase1-v1.0.0,2026-07-06 06:00:00-04:00,2026-07-06 08:00:00-04:00,2026-07-06 09:00:00-04:00,56.0,2,0.6666666666666666,30.75,25.0,25.0,16.25,46.875,0.9716312056737588,0.2978723404255319,188.0,103.98214285714286,2026-07-06 08:00:00-04:00,0.5385540099605014,1.8080027477245406,False,6,8880
NQ,1h,bear,3,phase1-v1.0.0,2026-07-06 06:00:00-04:00,2026-07-06 08:00:00-04:00,2026-07-06 09:00:00-04:00,-56.0,1,0.3333333333333333,6.5,25.0,25.0,16.25,46.875,0.028368794326241134,0.2978723404255319,188.0,103.98214285714286,2026-07-06 08:00:00-04:00,0.5385540099605014,1.8080027477245406,False,6,8880
NQ,1h,bull,1,phase1-v1.0.0,2026-07-06 09:00:00-04:00,2026-07-06 09:00:00-04:00,2026-07-06 10:00:00-04:00,-2.25,0,0.0,0.0,0.0,5.0,2.5,,0.6713211600429646,0.00966702470461869,232.75,100.53571428571429,2026-07-06 09:00:00-04:00,0.022380106571936054,2.315097690941385,False,6,8881
NQ,1h,bear,1,phase1-v1.0.0,2026-07-06 09:00:00-04:00,2026-07-06 09:00:00-04:00,2026-07-06 10:00:00-04:00,2.25,1,1.0,2.25,0.0,5.0,2.5,,0.32867883995703545,0.00966702470461869,232.75,100.53571428571429,2026-07-06 09:00:00-04:00,0.022380106571936054,2.315097690941385,False,6,8881
NQ,1h,bull,2,phase1-v1.0.0,2026-07-06 08:00:00-04:00,2026-07-06 09:00:00-04:00,2026-07-06 10:00:00-04:00,53.5,1,0.5,55.0,35.0,40.0,33.75,70.5,0.6713211600429646,0.17642209398186315,303.25,100.53571428571429,2026-07-06 09:00:00-04:00,0.5321492007104796,3.016341030195382,False,6,8881
NQ,1h,bear,2,phase1-v1.0.0,2026-07-06 08:00:00-04:00,2026-07-06 09:00:00-04:00,2026-07-06 10:00:00-04:00,-53.5,1,0.5,2.25,35.0,40.0,33.75,70.5,0.32867883995703545,0.17642209398186315,303.25,100.53571428571429,2026-07-06 09:00:00-04:00,0.5321492007104796,3.016341030195382,False,6,8881
NQ,1h,bull,3,phase1-v1.0.0,2026-07-06 07:00:00-04:00,2026-07-06 09:00:00-04:00,2026-07-06 10:00:00-04:00,48.25,1,0.3333333333333333,55.0,25.0,22.5,16.25,60.0,0.6713211600429646,0.12815405046480743,376.5,100.53571428571429,2026-07-06 09:00:00-04:00,0.47992895204262875,3.7449378330372998,False,6,8881
NQ,1h,bear,3,phase1-v1.0.0,2026-07-06 07:00:00-04:00,2026-07-06 09:00:00-04:00,2026-07-06 10:00:00-04:00,-48.25,2,0.6666666666666666,4.375,25.0,22.5,16.25,60.0,0.32867883995703545,0.12815405046480743,376.5,100.53571428571429,2026-07-06 09:00:00-04:00,0.47992895204262875,3.7449378330372998,False,6,8881
NQ,1h,bull,1,phase1-v1.0.0,2026-07-06 10:00:00-04:00,2026-07-06 10:00:00-04:00,2026-07-06 11:00:00-04:00,89.75,1,1.0,89.75,90.0,90.0,82.5,,0.7427701674277016,0.5464231354642314,164.25,111.10714285714286,2026-07-06 10:00:00-04:00,0.8077788492446158,1.4783027965284474,False,6,8882
NQ,1h,bear,1,phase1-v1.0.0,2026-07-06 10:00:00-04:00,2026-07-06 10:00:00-04:00,2026-07-06 11:00:00-04:00,-89.75,0,0.0,0.0,90.0,90.0,82.5,,0.2572298325722983,0.5464231354642314,164.25,111.10714285714286,2026-07-06 10:00:00-04:00,0.8077788492446158,1.4783027965284474,False,6,8882
NQ,1h,bull,2,phase1-v1.0.0,2026-07-06 09:00:00-04:00,2026-07-06 10:00:00-04:00,2026-07-06 11:00:00-04:00,90.5,1,0.5,89.75,45.0,47.5,42.5,105.75,0.7427701674277016,0.22795969773299748,397.0,111.10714285714286,2026-07-06 10:00:00-04:00,0.8145290903246544,3.573127611700418,False,6,8882
NQ,1h,bear,2,phase1-v1.0.0,2026-07-06 09:00:00-04:00,2026-07-06 10:00:00-04:00,2026-07-06 11:00:00-04:00,-90.5,1,0.5,2.25,45.0,47.5,42.5,105.75,0.2572298325722983,0.22795969773299748,397.0,111.10714285714286,2026-07-06 10:00:00-04:00,0.8145290903246544,3.573127611700418,False,6,8882
NQ,1h,bull,3,phase1-v1.0.0,2026-07-06 08:00:00-04:00,2026-07-06 10:00:00-04:00,2026-07-06 11:00:00-04:00,146.25,2,0.6666666666666666,72.375,70.0,75.0,65.0,88.125,0.7427701674277016,0.31283422459893045,467.5,111.10714285714286,2026-07-06 10:00:00-04:00,1.3162970106075216,4.2076502732240435,False,6,8882
NQ,1h,bear,3,phase1-v1.0.0,2026-07-06 08:00:00-04:00,2026-07-06 10:00:00-04:00,2026-07-06 11:00:00-04:00,-146.25,1,0.3333333333333333,2.25,70.0,75.0,65.0,88.125,0.2572298325722983,0.31283422459893045,467.5,111.10714285714286,2026-07-06 10:00:00-04:00,1.3162970106075216,4.2076502732240435,False,6,8882
NQ,1h,bull,1,phase1-v1.0.0,2026-07-06 11:00:00-04:00,2026-07-06 11:00:00-04:00,2026-07-06 12:00:00-04:00,48.5,1,1.0,48.5,70.0,65.0,62.5,,0.9333333333333333,0.34035087719298246,142.5,111.42857142857143,2026-07-06 11:00:00-04:00,0.43525641025641026,1.2788461538461537,False,6,8883
NQ,1h,bear,1,phase1-v1.0.0,2026-07-06 11:00:00-04:00,2026-07-06 11:00:00-04:00,2026-07-06 12:00:00-04:00,-48.5,0,0.0,0.0,70.0,65.0,62.5,,0.06666666666666667,0.34035087719298246,142.5,111.42857142857143,2026-07-06 11:00:00-04:00,0.43525641025641026,1.2788461538461537,False,6,8883
NQ,1h,bull,2,phase1-v1.0.0,2026-07-06 10:00:00-04:00,2026-07-06 11:00:00-04:00,2026-07-06 12:00:00-04:00,138.75,2,1.0,69.125,80.0,77.5,72.5,126.25,0.9333333333333333,0.45232273838630804,306.75,111.42857142857143,2026-07-06 11:00:00-04:00,1.2451923076923077,2.752884615384615,False,6,8883
NQ,1h,bear,2,phase1-v1.0.0,2026-07-06 10:00:00-04:00,2026-07-06 11:00:00-04:00,2026-07-06 12:00:00-04:00,-138.75,0,0.0,0.0,80.0,77.5,72.5,126.25,0.06666666666666667,0.45232273838630804,306.75,111.42857142857143,2026-07-06 11:00:00-04:00,1.2451923076923077,2.752884615384615,False,6,8883
NQ,1h,bull,3,phase1-v1.0.0,2026-07-06 09:00:00-04:00,2026-07-06 11:00:00-04:00,2026-07-06 12:00:00-04:00,139.5,2,0.6666666666666666,69.125,70.0,65.0,62.5,116.0,0.9333333333333333,0.25857275254865614,539.5,111.42857142857143,2026-07-06 11:00:00-04:00,1.251923076923077,4.841666666666667,False,6,8883
