branch_id,episode_id,hypothesis_id,terminal_status,terminal_reason,n_events
GBR-355570,GEP-079185,H_fvg_no_fill_continuation,INVALIDATED,opposing_move,1
GBR-355571,GEP-079185,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355572,GEP-079185,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355573,GEP-079185,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355574,GEP-079185,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355575,GEP-079133,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355576,GEP-079133,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-355577,GEP-079133,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-355578,GEP-079137,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355579,GEP-079137,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355580,GEP-079137,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355581,GEP-079186,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355582,GEP-079186,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355583,GEP-079134,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355584,GEP-079134,H_liquidity_sweep_reclaim_fade,EXPIRED,inactive,1
GBR-355585,GEP-079134,H_liquidity_sweep_accept_continuation,EXPIRED,inactive,1
GBR-355586,GEP-079187,H_vwap_bounce_continuation,EMITTED,vwap_bounce,1
GBR-355587,GEP-079187,H_vwap_band_fade,EMITTED,vwap_band_fade,1
GBR-355591,GEP-079189,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-355592,GEP-079189,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355593,GEP-079189,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355594,GEP-079189,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355595,GEP-079189,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355596,GEP-079140,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355597,GEP-079140,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355598,GEP-079140,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355599,GEP-079144,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355600,GEP-079144,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355601,GEP-079144,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355602,GEP-079190,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355603,GEP-079190,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355604,GEP-079145,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355605,GEP-079145,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355606,GEP-079145,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355607,GEP-079191,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355608,GEP-079191,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355609,GEP-079187,H_vwap_break_accept_continuation,EXPIRED,inactive,1
GBR-355610,GEP-079192,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355611,GEP-079192,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-355612,GEP-079193,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355613,GEP-079193,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-355614,GEP-079194,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-355615,GEP-079194,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355616,GEP-079194,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355617,GEP-079194,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355618,GEP-079194,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355619,GEP-079186,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355620,GEP-079186,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355621,GEP-079186,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355622,GEP-079195,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-355623,GEP-079195,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-355624,GEP-079195,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-355625,GEP-079196,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-355626,GEP-079196,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-355627,GEP-079196,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-355628,GEP-079196,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355629,GEP-079196,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355630,GEP-079196,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355631,GEP-079196,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355632,GEP-079197,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355633,GEP-079197,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355634,GEP-079198,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355635,GEP-079198,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355636,GEP-079199,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355637,GEP-079199,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-355638,GEP-079200,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-355639,GEP-079200,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355640,GEP-079200,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355641,GEP-079200,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355642,GEP-079200,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355643,GEP-079201,H_rb_reaction_continuation,INVALIDATED,opposing_move,2
GBR-355644,GEP-079201,H_rb_fvg_fill_continuation,INVALIDATED,opposing_move,2
GBR-355645,GEP-079201,H_rb_unresolved_fade,UNRESOLVED,inactive,2
GBR-355646,GEP-079202,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-355647,GEP-079202,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-355648,GEP-079202,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-355649,GEP-079203,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355650,GEP-079203,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-355651,GEP-079204,H_rb_reaction_continuation,EMITTED,rb_reaction,3
GBR-355652,GEP-079204,H_rb_fvg_fill_continuation,INVALIDATED,opposing_move,4
GBR-355653,GEP-079204,H_rb_unresolved_fade,UNRESOLVED,inactive,2
GBR-355654,GEP-079205,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355655,GEP-079205,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355656,GEP-079206,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355657,GEP-079206,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355658,GEP-079207,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355659,GEP-079207,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-355660,GEP-079205,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355661,GEP-079205,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355662,GEP-079205,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355663,GEP-079206,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355664,GEP-079206,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355665,GEP-079206,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355666,GEP-079208,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355667,GEP-079208,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355668,GEP-079209,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-355669,GEP-079209,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-355670,GEP-079209,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-355671,GEP-079208,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355672,GEP-079208,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355673,GEP-079208,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355674,GEP-079210,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-355675,GEP-079210,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-355676,GEP-079210,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-355677,GEP-079210,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355678,GEP-079210,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355679,GEP-079210,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355680,GEP-079210,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355681,GEP-079211,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355682,GEP-079211,H_liquidity_break_failed_fade,EXPIRED,inactive,1
GBR-355683,GEP-079212,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-355684,GEP-079212,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-355685,GEP-079212,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-355686,GEP-079212,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355687,GEP-079212,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355688,GEP-079212,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355689,GEP-079212,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355690,GEP-079197,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355691,GEP-079197,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355692,GEP-079197,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355693,GEP-079198,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355694,GEP-079198,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355695,GEP-079198,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355696,GEP-079213,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-355697,GEP-079213,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355698,GEP-079213,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355699,GEP-079213,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355700,GEP-079213,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355701,GEP-079214,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355702,GEP-079214,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355703,GEP-079214,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355704,GEP-079214,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355705,GEP-079214,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355706,GEP-079215,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-355707,GEP-079215,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-355708,GEP-079215,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-355709,GEP-079216,H_fvg_no_fill_continuation,INVALIDATED,opposing_move,1
GBR-355710,GEP-079216,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355711,GEP-079216,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355712,GEP-079216,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355713,GEP-079216,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355714,GEP-079217,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-355715,GEP-079217,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-355716,GEP-079217,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-355717,GEP-079218,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-355718,GEP-079218,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-355719,GEP-079218,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-355720,GEP-079219,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355721,GEP-079219,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355722,GEP-079220,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355723,GEP-079220,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355724,GEP-079221,H_rb_reaction_continuation,INVALIDATED,origin_invalidated,2
GBR-355725,GEP-079221,H_rb_fvg_fill_continuation,INVALIDATED,origin_invalidated,2
GBR-355726,GEP-079221,H_rb_unresolved_fade,INVALIDATED,origin_invalidated,2
GBR-355727,GEP-079222,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355728,GEP-079222,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355729,GEP-079222,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355730,GEP-079222,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355731,GEP-079222,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355732,GEP-079223,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355733,GEP-079223,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355734,GEP-079224,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355735,GEP-079224,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355736,GEP-079225,H_rb_reaction_continuation,INVALIDATED,origin_invalidated,2
GBR-355737,GEP-079225,H_rb_fvg_fill_continuation,INVALIDATED,origin_invalidated,2
GBR-355738,GEP-079225,H_rb_unresolved_fade,INVALIDATED,origin_invalidated,2
GBR-355739,GEP-079226,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-355740,GEP-079226,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355741,GEP-079226,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355742,GEP-079226,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355743,GEP-079226,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355744,GEP-079223,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355745,GEP-079223,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355746,GEP-079223,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355747,GEP-079227,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355748,GEP-079227,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355749,GEP-079224,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355750,GEP-079224,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355751,GEP-079224,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355752,GEP-079228,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355753,GEP-079228,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355754,GEP-079229,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355755,GEP-079229,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355756,GEP-079228,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355757,GEP-079228,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355758,GEP-079228,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355759,GEP-079229,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355760,GEP-079229,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355761,GEP-079229,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355762,GEP-079230,H_fvg_no_fill_continuation,INVALIDATED,opposing_move,1
GBR-355763,GEP-079230,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355764,GEP-079230,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355765,GEP-079230,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355766,GEP-079230,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355767,GEP-079231,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-355768,GEP-079231,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-355769,GEP-079231,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-355770,GEP-079232,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-355771,GEP-079232,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-355772,GEP-079232,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-355773,GEP-079233,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-355774,GEP-079233,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355775,GEP-079233,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355776,GEP-079233,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355777,GEP-079233,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355778,GEP-079234,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355779,GEP-079234,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355780,GEP-079235,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355781,GEP-079235,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355782,GEP-079219,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355783,GEP-079219,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355784,GEP-079219,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355785,GEP-079220,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355786,GEP-079220,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355787,GEP-079220,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355788,GEP-079236,H_rb_reaction_continuation,INVALIDATED,opposing_move,2
GBR-355789,GEP-079236,H_rb_fvg_fill_continuation,INVALIDATED,opposing_move,2
GBR-355790,GEP-079236,H_rb_unresolved_fade,INVALIDATED,origin_invalidated,2
GBR-355791,GEP-079237,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355792,GEP-079237,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355793,GEP-079238,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355794,GEP-079238,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355795,GEP-079239,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-355796,GEP-079239,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-355797,GEP-079239,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-355798,GEP-079239,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355799,GEP-079239,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355800,GEP-079239,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355801,GEP-079239,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355802,GEP-079240,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-355803,GEP-079240,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-355804,GEP-079240,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-355805,GEP-079241,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-355806,GEP-079241,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-355807,GEP-079241,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-355808,GEP-079242,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-355809,GEP-079242,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-355810,GEP-079242,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-355811,GEP-079242,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355812,GEP-079242,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355813,GEP-079242,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355814,GEP-079242,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355815,GEP-079184,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355816,GEP-079184,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355817,GEP-079184,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355818,GEP-079243,H_ifvg_immediate,EMITTED,ifvg_activation,3
GBR-355819,GEP-079243,H_ifvg_next_bar,EMITTED,ifvg_activation,3
GBR-355820,GEP-079243,H_ifvg_retest,EMITTED,ifvg_retest,4
GBR-355821,GEP-079244,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-355822,GEP-079244,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-355823,GEP-079244,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-355824,GEP-079244,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355825,GEP-079244,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355826,GEP-079244,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355827,GEP-079244,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355828,GEP-079163,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355829,GEP-079163,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355830,GEP-079163,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355831,GEP-079175,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355832,GEP-079175,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355833,GEP-079175,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355834,GEP-079176,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355835,GEP-079176,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355836,GEP-079176,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355843,GEP-079247,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-355844,GEP-079247,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-355845,GEP-079247,H_fvg_no_fill_continuation,EMITTED,fvg_no_fill,2
GBR-355846,GEP-079247,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355847,GEP-079247,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355848,GEP-079247,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355849,GEP-079247,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355853,GEP-079249,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-355854,GEP-079249,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355855,GEP-079249,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355856,GEP-079249,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355857,GEP-079249,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355858,GEP-079250,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355859,GEP-079250,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355860,GEP-079250,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355861,GEP-079250,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355862,GEP-079250,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355863,GEP-079251,H_fvg_no_fill_continuation,INVALIDATED,context_invalidated,1
GBR-355864,GEP-079251,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355865,GEP-079251,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355866,GEP-079251,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355867,GEP-079251,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355868,GEP-079252,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355869,GEP-079252,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355870,GEP-079253,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355871,GEP-079253,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355872,GEP-079252,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355873,GEP-079252,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355874,GEP-079252,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355875,GEP-079254,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355876,GEP-079254,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355877,GEP-079253,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355878,GEP-079253,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355879,GEP-079253,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355880,GEP-079255,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
GBR-355881,GEP-079255,H_liquidity_break_failed_fade,EMITTED,break_failed_fade,2
GBR-355882,GEP-079256,H_fvg_formation_close,EMITTED,fvg_formation,1
GBR-355883,GEP-079256,H_fvg_next_bar,EMITTED,fvg_formation,1
GBR-355884,GEP-079256,H_fvg_no_fill_continuation,INVALIDATED,opposing_move,1
GBR-355885,GEP-079256,H_fvg_first_touch,EMITTED,fvg_fill,2
GBR-355886,GEP-079256,H_fvg_first_fill,EMITTED,fvg_fill,2
GBR-355887,GEP-079256,H_fvg_midpoint,EMITTED,fvg_fill,2
GBR-355888,GEP-079256,H_fvg_full_fill,EMITTED,fvg_fill,2
GBR-355889,GEP-079154,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355890,GEP-079154,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355891,GEP-079154,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355892,GEP-079155,H_liquidity_sweep_reject_fade,EMITTED,sweep_fade,1
GBR-355893,GEP-079155,H_liquidity_sweep_reclaim_fade,EMITTED,sweep_reclaim_fade,2
GBR-355894,GEP-079155,H_liquidity_sweep_accept_continuation,EMITTED,sweep_accept_cont,2
GBR-355895,GEP-079257,H_liquidity_break_accept_continuation,EMITTED,break_accept_cont,2
