candidate_id,source_branch_id,source_episode_id,trigger_event_id,direction,entry_mode,continuation_or_fade,trigger_family,exact_graph,reduced_graph,entry_seq,entry_price,structural_stop,structural_target,natural_rr,executed_rr,stop_anchor_type,stop_anchor_object_id,target_anchor_type,target_anchor_object_id,target_policy_id,target_anchor_timeframe,target_surface_policy,target_prominence_grade,selected_target_rank,selection_rule_id,natural_target,executed_target,parent_fvg_id,effective_sample,shrunk_expected_R,qualification,outcome
GNC-1132594,GBR-355589,GEP-079188,EVT-5036197,long,next_bar,fade,ifvg_activation,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> NEXT_BAR_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> ENTRY_TRIGGER,83459,29472.0,29421.5,29474.25,0.0446,0.0,ifvg_invalidation_boundary,IFVG-017558,rejection_block,RB-008655,NEAREST_VALID_STRUCTURE,1m,PROXIMAL_EDGE,,0,NEAREST_VALID_STRUCTURE|rejection_block|rank=0,29474.25,0.0,FVG-019017,,,UNSCORED,UNEVALUATED
GNC-1132597,GBR-355596,GEP-079140,EVT-5036251,long,formation_close,fade,sweep_fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,83459,29468.25,29465.75,29468.75,0.2,0.0,swept_extreme,LVL-025302,branch:opposing_time_anchor,LVL-000739,BRANCH_SEMANTIC,,PROXIMAL_EDGE,,0,BRANCH_SEMANTIC|branch:opposing_time_anchor|rank=0,29468.75,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132598,GBR-355596,GEP-079140,EVT-5036251,long,formation_close,fade,sweep_fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,83459,29468.25,29465.75,29469.25,0.4,0.0,swept_extreme,LVL-025302,rejection_block,RB-008823,NEAREST_VALID_STRUCTURE,1m,PROXIMAL_EDGE,,0,NEAREST_VALID_STRUCTURE|rejection_block|rank=0,29469.25,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132601,GBR-355598,GEP-079140,EVT-5036253,short,formation_close,continuation,sweep_accept_cont,SWING_HIGH_SWEEP_BELOW -> SWING_HIGH_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ACCEPTANCE -> ENTRY_TRIGGER,83459,29468.25,29479.5,29467.75,0.0444,0.0,structural_extreme_fallback,LVL-025302,branch:opposing_liquidity,LVL-023848,BRANCH_SEMANTIC,,PROXIMAL_EDGE,,0,BRANCH_SEMANTIC|branch:opposing_liquidity|rank=0,29467.75,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132602,GBR-355598,GEP-079140,EVT-5036253,short,formation_close,continuation,sweep_accept_cont,SWING_HIGH_SWEEP_BELOW -> SWING_HIGH_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ACCEPTANCE -> ENTRY_TRIGGER,83459,29468.25,29479.5,29464.739520958083,0.312,0.0,structural_extreme_fallback,LVL-025302,vwap,VWAP-000123:vwap,NEAREST_VALID_STRUCTURE,session,PROXIMAL_EDGE,,0,NEAREST_VALID_STRUCTURE|vwap|rank=0,29464.739520958083,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132605,GBR-355581,GEP-079186,EVT-5036261,long,formation_close,continuation,break_accept_cont,SWING_HIGH_BREAK -> SWING_HIGH_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> ACCEPTANCE -> ENTRY_TRIGGER,83459,29468.25,29443.75,29468.75,0.0204,0.0,accepted_boundary,LVL-025315,branch:opposing_time_anchor,LVL-000739,BRANCH_SEMANTIC,,PROXIMAL_EDGE,,0,BRANCH_SEMANTIC|branch:opposing_time_anchor|rank=0,29468.75,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132606,GBR-355581,GEP-079186,EVT-5036261,long,formation_close,continuation,break_accept_cont,SWING_HIGH_BREAK -> SWING_HIGH_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> ACCEPTANCE -> ENTRY_TRIGGER,83459,29468.25,29443.75,29469.25,0.0408,0.0,accepted_boundary,LVL-025315,rejection_block,RB-008823,NEAREST_VALID_STRUCTURE,1m,PROXIMAL_EDGE,,0,NEAREST_VALID_STRUCTURE|rejection_block|rank=0,29469.25,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132609,GBR-355592,GEP-079189,EVT-5036293,long,first_touch,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,83460,29466.25,29433.5,29466.75,0.0153,0.0,fvg_boundary,FVG-019027,branch:opposing_liquidity,LVL-020864,BRANCH_SEMANTIC,,PROXIMAL_EDGE,,0,BRANCH_SEMANTIC|branch:opposing_liquidity|rank=0,29466.75,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132610,GBR-355592,GEP-079189,EVT-5036293,long,first_touch,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,83460,29466.25,29433.5,29467.25,0.0305,0.0,fvg_boundary,FVG-019027,wick_liquidity,WICK5-031835,NEAREST_VALID_STRUCTURE,5,PROXIMAL_EDGE,HIGH,0,NEAREST_VALID_STRUCTURE|wick_liquidity|rank=0,29467.25,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132611,GBR-355592,GEP-079189,EVT-5036293,long,first_touch,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_TOUCH -> FIRST_TOUCH_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,83460,29466.25,29433.5,29467.25,0.0305,0.0,fvg_boundary,FVG-019027,wick_liquidity,WICK5-031835,NEAREST_PROMINENT_WICK,5,PROXIMAL_EDGE,HIGH,0,NEAREST_PROMINENT_WICK|wick_liquidity|rank=0,29467.25,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132613,GBR-355593,GEP-079189,EVT-5036294,long,first_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_FILL -> FIRST_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,83460,29450.125,29433.5,29450.5,0.0226,0.0,fvg_boundary,FVG-019027,branch:opposing_liquidity,LVL-023675,BRANCH_SEMANTIC,,PROXIMAL_EDGE,,0,BRANCH_SEMANTIC|branch:opposing_liquidity|rank=0,29450.5,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132614,GBR-355593,GEP-079189,EVT-5036294,long,first_fill,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_FIRST_FILL -> FIRST_FILL_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,83460,29450.125,29433.5,29450.5,0.0226,0.0,fvg_boundary,FVG-019027,structure,STRUCT-000448,NEAREST_VALID_STRUCTURE,1m,PROXIMAL_EDGE,,0,NEAREST_VALID_STRUCTURE|structure|rank=0,29450.5,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132617,GBR-355597,GEP-079140,EVT-5036329,long,formation_close,fade,sweep_reclaim_fade,SWING_HIGH_SWEEP_BELOW -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,83460,29464.0,29460.0,29465.0,0.25,0.0,swept_extreme,LVL-025302,branch:opposing_liquidity,LVL-020382,BRANCH_SEMANTIC,,PROXIMAL_EDGE,,0,BRANCH_SEMANTIC|branch:opposing_liquidity|rank=0,29465.0,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132618,GBR-355597,GEP-079140,EVT-5036329,long,formation_close,fade,sweep_reclaim_fade,SWING_HIGH_SWEEP_BELOW -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,83460,29464.0,29460.0,29464.5,0.125,0.0,swept_extreme,LVL-025302,rejection_block,RB-008656,NEAREST_VALID_STRUCTURE,1m,PROXIMAL_EDGE,,0,NEAREST_VALID_STRUCTURE|rejection_block|rank=0,29464.5,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132621,GBR-355599,GEP-079144,EVT-5036332,long,formation_close,fade,sweep_fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,83460,29464.0,29460.0,29465.0,0.25,0.0,swept_extreme,LVL-025304,branch:opposing_liquidity,LVL-020382,BRANCH_SEMANTIC,,PROXIMAL_EDGE,,0,BRANCH_SEMANTIC|branch:opposing_liquidity|rank=0,29465.0,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132622,GBR-355599,GEP-079144,EVT-5036332,long,formation_close,fade,sweep_fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,83460,29464.0,29460.0,29464.5,0.125,0.0,swept_extreme,LVL-025304,rejection_block,RB-008656,NEAREST_VALID_STRUCTURE,1m,PROXIMAL_EDGE,,0,NEAREST_VALID_STRUCTURE|rejection_block|rank=0,29464.5,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132625,GBR-355604,GEP-079145,EVT-5036345,long,formation_close,fade,sweep_fade,EQUAL_HIGHS_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,83460,29464.0,29460.0,29465.0,0.25,0.0,swept_extreme,LVL-031397,branch:opposing_liquidity,LVL-020382,BRANCH_SEMANTIC,,PROXIMAL_EDGE,,0,BRANCH_SEMANTIC|branch:opposing_liquidity|rank=0,29465.0,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132626,GBR-355604,GEP-079145,EVT-5036345,long,formation_close,fade,sweep_fade,EQUAL_HIGHS_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,83460,29464.0,29460.0,29464.5,0.125,0.0,swept_extreme,LVL-031397,rejection_block,RB-008656,NEAREST_VALID_STRUCTURE,1m,PROXIMAL_EDGE,,0,NEAREST_VALID_STRUCTURE|rejection_block|rank=0,29464.5,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132629,GBR-355594,GEP-079189,EVT-5036368,long,midpoint,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_MIDPOINT -> MIDPOINT_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,83461,29450.125,29433.5,29450.5,0.0226,0.0,fvg_boundary,FVG-019027,branch:opposing_liquidity,LVL-023675,BRANCH_SEMANTIC,,PROXIMAL_EDGE,,0,BRANCH_SEMANTIC|branch:opposing_liquidity|rank=0,29450.5,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132630,GBR-355594,GEP-079189,EVT-5036368,long,midpoint,continuation,fvg_fill,BULLISH_FVG_FORMED -> BULLISH_FVG_MIDPOINT -> MIDPOINT_LONG_TRIGGER,GAP_FORMATION -> GAP_FILL -> ENTRY_TRIGGER,83461,29450.125,29433.5,29450.5,0.0226,0.0,fvg_boundary,FVG-019027,structure,STRUCT-000448,NEAREST_VALID_STRUCTURE,1m,PROXIMAL_EDGE,,0,NEAREST_VALID_STRUCTURE|structure|rank=0,29450.5,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132633,GBR-355600,GEP-079144,EVT-5036412,long,formation_close,fade,sweep_reclaim_fade,SWING_HIGH_SWEEP_BELOW -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,83461,29455.0,29445.75,29455.375,0.0405,0.0,swept_extreme,LVL-025304,branch:opposing_liquidity,LVL-036115,BRANCH_SEMANTIC,,PROXIMAL_EDGE,,0,BRANCH_SEMANTIC|branch:opposing_liquidity|rank=0,29455.375,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132634,GBR-355600,GEP-079144,EVT-5036412,long,formation_close,fade,sweep_reclaim_fade,SWING_HIGH_SWEEP_BELOW -> SWING_HIGH_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,83461,29455.0,29445.75,29455.409029649214,0.0442,0.0,swept_extreme,LVL-025304,vwap_band,VWAP-000123:-1.618,NEAREST_VALID_STRUCTURE,session,PROXIMAL_EDGE,,0,NEAREST_VALID_STRUCTURE|vwap_band|rank=0,29455.409029649214,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132637,GBR-355602,GEP-079190,EVT-5036413,long,formation_close,continuation,break_accept_cont,SWING_LOW_BREAK -> SWING_LOW_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> ACCEPTANCE -> ENTRY_TRIGGER,83461,29455.0,29425.5,29455.375,0.0127,0.0,accepted_boundary,LVL-025316,branch:opposing_liquidity,LVL-036115,BRANCH_SEMANTIC,,PROXIMAL_EDGE,,0,BRANCH_SEMANTIC|branch:opposing_liquidity|rank=0,29455.375,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132638,GBR-355602,GEP-079190,EVT-5036413,long,formation_close,continuation,break_accept_cont,SWING_LOW_BREAK -> SWING_LOW_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> ACCEPTANCE -> ENTRY_TRIGGER,83461,29455.0,29425.5,29455.409029649214,0.0139,0.0,accepted_boundary,LVL-025316,vwap_band,VWAP-000123:-1.618,NEAREST_VALID_STRUCTURE,session,PROXIMAL_EDGE,,0,NEAREST_VALID_STRUCTURE|vwap_band|rank=0,29455.409029649214,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132639,GBR-355602,GEP-079190,EVT-5036413,long,formation_close,continuation,break_accept_cont,SWING_LOW_BREAK -> SWING_LOW_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> ACCEPTANCE -> ENTRY_TRIGGER,83461,29455.0,29425.5,29467.25,0.4153,0.0,accepted_boundary,LVL-025316,wick_liquidity,WICK5-031835,NEAREST_PROMINENT_WICK,5,PROXIMAL_EDGE,HIGH,0,NEAREST_PROMINENT_WICK|wick_liquidity|rank=0,29467.25,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132641,GBR-355605,GEP-079145,EVT-5036417,long,formation_close,fade,sweep_reclaim_fade,EQUAL_HIGHS_SWEEP_BELOW -> EQUAL_HIGHS_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,83461,29455.0,29445.75,29455.375,0.0405,0.0,swept_extreme,LVL-031397,branch:opposing_liquidity,LVL-036115,BRANCH_SEMANTIC,,PROXIMAL_EDGE,,0,BRANCH_SEMANTIC|branch:opposing_liquidity|rank=0,29455.375,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132642,GBR-355605,GEP-079145,EVT-5036417,long,formation_close,fade,sweep_reclaim_fade,EQUAL_HIGHS_SWEEP_BELOW -> EQUAL_HIGHS_RECLAIM -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> RECLAIM -> ENTRY_TRIGGER,83461,29455.0,29445.75,29455.409029649214,0.0442,0.0,swept_extreme,LVL-031397,vwap_band,VWAP-000123:-1.618,NEAREST_VALID_STRUCTURE,session,PROXIMAL_EDGE,,0,NEAREST_VALID_STRUCTURE|vwap_band|rank=0,29455.409029649214,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132645,GBR-355607,GEP-079191,EVT-5036428,long,formation_close,continuation,break_accept_cont,EQUAL_LOWS_BREAK -> EQUAL_LOWS_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> ACCEPTANCE -> ENTRY_TRIGGER,83461,29455.0,29425.375,29455.375,0.0127,0.0,accepted_boundary,LVL-036990,branch:opposing_liquidity,LVL-036115,BRANCH_SEMANTIC,,PROXIMAL_EDGE,,0,BRANCH_SEMANTIC|branch:opposing_liquidity|rank=0,29455.375,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132646,GBR-355607,GEP-079191,EVT-5036428,long,formation_close,continuation,break_accept_cont,EQUAL_LOWS_BREAK -> EQUAL_LOWS_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> ACCEPTANCE -> ENTRY_TRIGGER,83461,29455.0,29425.375,29455.409029649214,0.0138,0.0,accepted_boundary,LVL-036990,vwap_band,VWAP-000123:-1.618,NEAREST_VALID_STRUCTURE,session,PROXIMAL_EDGE,,0,NEAREST_VALID_STRUCTURE|vwap_band|rank=0,29455.409029649214,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132647,GBR-355607,GEP-079191,EVT-5036428,long,formation_close,continuation,break_accept_cont,EQUAL_LOWS_BREAK -> EQUAL_LOWS_ACCEPTANCE_ABOVE -> FORMATION_CLOSE_LONG_TRIGGER,LEVEL_BREAK -> ACCEPTANCE -> ENTRY_TRIGGER,83461,29455.0,29425.375,29467.25,0.4135,0.0,accepted_boundary,LVL-036990,wick_liquidity,WICK5-031835,NEAREST_PROMINENT_WICK,5,PROXIMAL_EDGE,HIGH,0,NEAREST_PROMINENT_WICK|wick_liquidity|rank=0,29467.25,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132649,GBR-355590,GEP-079188,EVT-5036434,long,retest,fade,ifvg_retest,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> BULLISH_IFVG_FIRST_TOUCH -> RETEST_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> INVERSION_INTERACTION -> ENTRY_TRIGGER,83461,29453.75,29421.5,29454.5,0.0233,0.0,ifvg_invalidation_boundary,IFVG-017558,branch:opposing_liquidity,LVL-025272,BRANCH_SEMANTIC,,PROXIMAL_EDGE,,0,BRANCH_SEMANTIC|branch:opposing_liquidity|rank=0,29454.5,0.0,FVG-019017,,,UNSCORED,UNEVALUATED
GNC-1132650,GBR-355590,GEP-079188,EVT-5036434,long,retest,fade,ifvg_retest,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> BULLISH_IFVG_FIRST_TOUCH -> RETEST_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> INVERSION_INTERACTION -> ENTRY_TRIGGER,83461,29453.75,29421.5,29455.409029649214,0.0514,0.0,ifvg_invalidation_boundary,IFVG-017558,vwap_band,VWAP-000123:-1.618,NEAREST_VALID_STRUCTURE,session,PROXIMAL_EDGE,,0,NEAREST_VALID_STRUCTURE|vwap_band|rank=0,29455.409029649214,0.0,FVG-019017,,,UNSCORED,UNEVALUATED
GNC-1132651,GBR-355590,GEP-079188,EVT-5036434,long,retest,fade,ifvg_retest,BEARISH_FVG_FORMED -> BEARISH_FVG_FAILURE -> BULLISH_IFVG_ACTIVATION -> BULLISH_IFVG_FIRST_TOUCH -> RETEST_LONG_TRIGGER,GAP_FORMATION -> GAP_FAILURE -> INVERSION_ACTIVATION -> INVERSION_INTERACTION -> ENTRY_TRIGGER,83461,29453.75,29421.5,29467.25,0.4186,0.0,ifvg_invalidation_boundary,IFVG-017558,wick_liquidity,WICK5-031835,NEAREST_PROMINENT_WICK,5,PROXIMAL_EDGE,HIGH,0,NEAREST_PROMINENT_WICK|wick_liquidity|rank=0,29467.25,0.0,FVG-019017,,,UNSCORED,UNEVALUATED
GNC-1132653,GBR-355601,GEP-079144,EVT-5036468,short,formation_close,continuation,sweep_accept_cont,SWING_HIGH_SWEEP_BELOW -> SWING_HIGH_ACCEPTANCE_BELOW -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ACCEPTANCE -> ENTRY_TRIGGER,83462,29449.25,29464.0,29448.75,0.0339,0.0,structural_extreme_fallback,LVL-025304,branch:opposing_liquidity,LVL-024211,BRANCH_SEMANTIC,,PROXIMAL_EDGE,,0,BRANCH_SEMANTIC|branch:opposing_liquidity|rank=0,29448.75,0.0,,,,UNSCORED,UNEVALUATED
GNC-1132654,GBR-355601,GEP-079144,EVT-5036468,short,formation_close,continuation,sweep_accept_cont,SWING_HIGH_SWEEP_BELOW -> SWING_HIGH_ACCEPTANCE_BELOW -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ACCEPTANCE -> ENTRY_TRIGGER,83462,29449.25,29464.0,29445.75,0.2373,0.0,structural_extreme_fallback,LVL-025304,rejection_block,RB-008128,NEAREST_VALID_STRUCTURE,1m,PROXIMAL_EDGE,,0,NEAREST_VALID_STRUCTURE|rejection_block|rank=0,29445.75,0.0,,,,UNSCORED,UNEVALUATED
