sess,sym,rk,yr,m1_15_none,m1_15_fix1.0,m1_15_fix1.6,m1_15_trail1,m1_15_trail2,m1_15_trail3,m1_16_none,m1_16_fix1.0,m1_16_fix1.6,m1_16_trail1,m1_16_trail2,m1_16_trail3,m5_15_none,m5_15_fix1.0,m5_15_fix1.6,m5_15_trail1,m5_15_trail2,m5_15_trail3,m5_16_none,m5_16_fix1.0,m5_16_fix1.6,m5_16_trail1,m5_16_trail2,m5_16_trail3
2020-09-16,ADBE,9,2020,-0.8485483061754229,-1.0000000000000009,-0.8485483061754229,-0.06001080358651878,-0.14619790453579418,-0.23238500548505847,-1.9697663765460338,-1.0000000000000009,-1.5999999999999903,-0.06001080358651878,-0.14619790453579418,-0.23238500548505847,0.7294487638682678,0.7294487638682678,0.7294487638682678,-0.07755471452819407,0.22271882288733558,0.2521790467709506,1.8520136280248067,1.8520136280248067,1.8520136280248067,-0.07755471452819407,0.22271882288733558,0.2521790467709506
2020-10-21,NFLX,10,2020,0.5175584926643495,0.5175584926643495,0.5175584926643495,-0.006381519670950464,-0.10900325491998153,-0.2116249901690126,-0.3165233756790231,-0.3165233756790231,-0.3165233756790231,-0.006381519670950464,-0.10900325491998153,-0.2116249901690126,0.4466670940992845,0.4466670940992845,0.4466670940992845,-0.076903402294759,-0.17945276214547112,-0.28200212199617214,-0.38682652646876425,-0.38682652646876425,-0.38682652646876425,-0.076903402294759,-0.17945276214547112,-0.28200212199617214
2020-10-22,TSLA,6,2020,0.15427138908530313,0.15427138908530313,0.15427138908530313,-0.051239481679465904,-0.1496174433572195,-0.24799540503497308,0.1157035418139718,0.1157035418139718,0.1157035418139718,-0.051239481679465904,-0.1496174433572195,-0.24799540503497308,0.15427138908530313,0.15427138908530313,0.15427138908530313,-0.051239481679465904,-0.1496174433572195,-0.24799540503497308,0.1157035418139718,0.1157035418139718,0.1157035418139718,-0.051239481679465904,-0.1496174433572195,-0.24799540503497308
2020-10-28,MSFT,2,2020,2.7023515655450137,2.7023515655450137,2.7023515655450137,0.0502104110757684,0.1740425795461853,0.09433224227843873,3.533844354943483,3.533844354943483,3.533844354943483,0.0502104110757684,0.1740425795461853,0.09433224227843873,2.613784135240571,2.613784135240571,2.613784135240571,-0.04077119193106604,0.08317369762900206,0.003390802186886699,3.4460338101430454,3.4460338101430454,3.4460338101430454,-0.04077119193106604,0.08317369762900206,0.003390802186886699
2020-10-30,AAPL,1,2020,2.1092808356769743,2.1092808356769743,2.1092808356769743,-0.026592514831080827,-0.04648890002509898,-0.1779874458369468,1.2968171063791778,1.2968171063791778,1.2968171063791778,-0.026592514831080827,-0.04648890002509898,-0.1779874458369468,2.1092808356769743,2.1092808356769743,2.1092808356769743,-0.026592514831080827,-0.04648890002509898,-0.1779874458369468,1.2968171063791778,1.2968171063791778,1.2968171063791778,-0.026592514831080827,-0.04648890002509898,-0.1779874458369468
2020-11-03,PYPL,8,2020,1.6284734752796792,1.6284734752796792,1.6284734752796792,-0.0582065400868359,-0.07130301160637176,0.019353674578881375,1.5608083724287347,1.5608083724287347,1.5608083724287347,-0.0582065400868359,-0.07130301160637176,0.019353674578881375,1.5986831721121142,1.5986831721121142,1.5986831721121142,-0.008582948009883129,-0.10059506014973296,-0.0099649481131725,1.5310379038986133,1.5310379038986133,1.5310379038986133,-0.008582948009883129,-0.10059506014973296,-0.0099649481131725
2020-11-19,NVDA,7,2020,0.8752366926152,0.8752366926152,0.8752366926152,0.010994753737869623,-0.030608851455449226,-0.10587540636474158,0.831054071112991,0.831054071112991,0.831054071112991,0.010994753737869623,-0.030608851455449226,-0.10587540636474158,0.8264462809917328,0.8264462809917328,0.8264462809917328,-0.037377649251124634,-0.07896113199329369,-0.1541912826638847,0.7822850293356831,0.7822850293356831,0.7822850293356831,-0.037377649251124634,-0.07896113199329369,-0.1541912826638847
2022-01-26,MSFT,2,2022,1.5731702956845117,1.5731702956845117,1.5731702956845117,1.0752207609269426,1.5712288220791404,1.4004272010832208,1.1709392541742636,1.1709392541742636,1.1709392541742636,1.0752207609269426,1.5712288220791404,1.4004272010832208,1.2473716098221566,1.2473716098221566,1.2473716098221566,0.7510192616403177,1.2454363635457932,1.075182593360302,0.8464307352364697,0.8464307352364697,0.8464307352364697,0.7510192616403177,1.2454363635457932,1.075182593360302
2022-01-28,AAPL,1,2022,-0.5370455428753029,-1.0000000000000009,-0.5370455428753029,-0.11714628830334917,0.31511914653220563,0.12024258228637841,-1.9927216196163,-1.0000000000000009,-1.6000000000000014,-0.11714628830334917,0.31511914653220563,0.12024258228637841,-0.7203157354476852,-1.0000000000000009,-0.7203157354476852,-0.17753363176644665,0.1334023752473712,-0.06182943183719036,-2.1786453816611484,-1.0000000000000009,-1.6000000000000014,-0.17753363176644665,0.1334023752473712,-0.06182943183719036
2022-02-02,GOOGL,3,2022,0.19515744906060117,0.19515744906060117,0.19515744906060117,-0.013391066078227709,-0.06812904933033437,-0.14105967613893267,0.014884890182587096,0.014884890182587096,0.014884890182587096,-0.013391066078227709,-0.06812904933033437,-0.14105967613893267,-0.3155095231015759,-1.0000000000000009,-0.3155095231015759,-0.03858325132918283,-0.029261915381140202,0.2460124740713443,-0.1354543502320893,-1.0000000000000009,-0.1354543502320893,-0.03858325132918283,-0.029261915381140202,0.2460124740713443
2022-02-03,META,6,2022,-1.8466506332094346,-1.0000000000000009,-1.5999999999999903,-0.10118113376037519,-0.20404409869853035,-0.3069070636366966,-2.43529154543467,-1.0000000000000009,-1.5999999999999903,-0.10118113376037519,-0.20404409869853035,-0.3069070636366966,1.6282636910681436,1.6282636910681436,1.6282636910681436,-0.06263807427071555,0.3112873048609299,0.20819547429038465,2.218214303774002,2.218214303774002,2.218214303774002,-0.06263807427071555,0.3112873048609299,0.20819547429038465
2022-02-04,AMZN,4,2022,-0.26289901285661,-0.26289901285661,-0.26289901285661,-0.11901127356197527,-0.25159152843268195,-0.12975338376470802,0.40198107127107363,0.40198107127107363,0.40198107127107363,-0.11901127356197527,-0.25159152843268195,-0.12975338376470802,0.04230977525048196,-1.0000000000000009,-1.6000000000000014,-0.025667930318618026,-0.15795649426844083,-0.2902450582182525,-0.621107500676954,-1.0000000000000009,-1.6000000000000014,-0.025667930318618026,-0.15795649426844083,-0.2902450582182525
2022-02-10,PEP,7,2022,-2.2065782264357736,-1.0000000000000009,-1.6000000000000125,-0.07864578121431487,-0.15729156242861864,-0.2359373436429335,-2.352687243686591,-1.0000000000000009,-1.6000000000000125,-0.07864578121431487,-0.15729156242861864,-0.2359373436429335,-2.2065782264357736,-1.0000000000000009,-1.6000000000000125,-0.07864578121431487,-0.15729156242861864,-0.2359373436429335,-2.352687243686591,-1.0000000000000009,-1.6000000000000125,-0.07864578121431487,-0.15729156242861864,-0.2359373436429335
2022-02-17,NVDA,5,2022,-2.531320599712472,-1.0000000000000009,-1.6000000000000014,-0.02260847097171892,-0.1307923509938913,-0.2389762310160637,-3.0173889231190576,-1.0000000000000009,-1.6000000000000014,-0.02260847097171892,-0.1307923509938913,-0.2389762310160637,-2.5396608081050043,-1.0000000000000009,-1.6000000000000014,-0.031163345060758463,-0.13933796799533438,-0.2475125909298992,-3.025687539575239,-1.0000000000000009,-1.6000000000000014,-0.031163345060758463,-0.13933796799533438,-0.2475125909298992
2022-03-04,AVGO,8,2022,2.1349274124679796,2.1349274124679796,2.1349274124679796,-0.1708802787802055,1.734456351064717,1.5493432228680493,1.5531596925704494,1.5531596925704494,1.5531596925704494,-0.1708802787802055,1.734456351064717,1.5493432228680493,2.1349274124679796,2.1349274124679796,2.1349274124679796,-0.1708802787802055,1.734456351064717,1.5493432228680493,1.5531596925704494,1.5531596925704494,1.5531596925704494,-0.1708802787802055,1.734456351064717,1.5493432228680493
2022-04-26,PEP,7,2022,2.2538025979793486,2.2538025979793486,2.2538025979793486,-0.06942031944090488,-0.15919517794402704,-0.2489700364471492,3.7119277598904543,3.7119277598904543,3.7119277598904543,-0.06942031944090488,-0.15919517794402704,-0.2489700364471492,-2.3982853553083827,-1.0000000000000009,-1.5999999999999903,-0.006334894180870521,-0.05886172509727006,-0.11138855601366959,-3.8542552012120757,-1.0000000000000009,-1.5999999999999903,-0.006334894180870521,-0.05886172509727006,-0.11138855601366959
2022-04-27,MSFT,2,2022,0.8892841262783557,0.8892841262783557,0.8892841262783557,0.3070192123204363,0.5289764647359751,0.3662216712180699,0.5413033812128987,0.5413033812128987,0.5413033812128987,0.3070192123204363,0.5289764647359751,0.3662216712180699,0.8892841262783557,0.8892841262783557,0.8892841262783557,0.3070192123204363,0.5289764647359751,0.3662216712180699,0.5413033812128987,0.5413033812128987,0.5413033812128987,0.3070192123204363,0.5289764647359751,0.3662216712180699
2022-04-28,META,6,2022,-2.329596114810384,-1.0000000000000009,-1.6000000000000014,0.07565822554229662,0.06784558052134182,0.02019456545885312,-2.160757308443828,-1.0000000000000009,-1.6000000000000014,0.07565822554229662,0.06784558052134182,0.02019456545885312,-2.3412449959208548,-1.0000000000000009,-1.6000000000000014,0.06428315106173921,0.05646961667371553,0.008813177168731645,-2.1723869694727505,-1.0000000000000009,-1.6000000000000014,0.06428315106173921,0.05646961667371553,0.008813177168731645
2022-04-29,AAPL,1,2022,-1.830559757942507,-1.0000000000000009,-1.6000000000000014,0.3568436549379328,0.22200803604834896,0.5561588014250107,-2.7590771558245075,-1.0000000000000009,-1.6000000000000014,0.3568436549379328,0.22200803604834896,0.5561588014250107,-1.917735749239513,-1.000000000000012,-1.6000000000000014,0.26772521535545213,0.13300933259463577,0.4668633668893918,-2.8454286092164716,-1.000000000000012,-1.6000000000000014,0.26772521535545213,0.13300933259463577,0.4668633668893918
2022-05-19,CSCO,10,2022,-1.0339392665756009,-1.0000000000000009,-1.0339392665756009,-0.1097865619078986,0.4108776484864074,0.24224901449697578,0.16812020594725308,-1.0000000000000009,0.16812020594725308,-0.1097865619078986,0.4108776484864074,0.24224901449697578,-1.0339392665756009,-1.0000000000000009,-1.0339392665756009,-0.1097865619078986,0.4108776484864074,0.24224901449697578,0.16812020594725308,-1.0000000000000009,0.16812020594725308,-0.1097865619078986,0.4108776484864074,0.24224901449697578
2022-05-26,NVDA,5,2022,3.2404203108286733,3.2404203108286733,3.2404203108286733,-0.10247743252534969,-0.2259284592955546,0.2546600281858158,2.9803477421925795,2.9803477421925795,2.9803477421925795,-0.10247743252534969,-0.2259284592955546,0.2546600281858158,3.2404203108286733,3.2404203108286733,3.2404203108286733,-0.10247743252534969,-0.2259284592955546,0.2546600281858158,2.9803477421925795,2.9803477421925795,2.9803477421925795,-0.10247743252534969,-0.2259284592955546,0.2546600281858158
2022-07-12,PEP,7,2022,0.5971404541631586,-1.0000000000000009,0.5971404541631586,-0.08448863687746666,-0.08066776997024405,0.6632708429420209,0.9398654331370881,-1.0000000000000009,0.9398654331370881,-0.08448863687746666,-0.08066776997024405,0.6632708429420209,-0.6639771390149596,-1.0000000000000009,-0.6639771390149596,-0.055015119555645864,-0.15205410866920843,-0.19656326083538067,-1.006471675911913,-1.0000000000000009,-1.006471675911913,-0.055015119555645864,-0.15205410866920843,-0.19656326083538067
2022-07-27,MSFT,2,2022,2.9998976144158807,2.9998976144158807,2.9998976144158807,0.42739926304398157,0.6541227812328243,0.5798326821390143,3.331626906931495,3.331626906931495,3.331626906931495,0.42739926304398157,0.6541227812328243,0.5798326821390143,2.621646434764857,2.621646434764857,2.621646434764857,0.05859518536677211,0.2844860965317775,0.21046881632680314,2.952157502805264,2.952157502805264,2.952157502805264,0.05859518536677211,0.2844860965317775,0.21046881632680314
2022-07-28,META,6,2022,1.141892562804081,-1.0000000000000009,1.141892562804081,-0.018724201029829413,-0.07319460402570588,-0.12766500702158234,1.191540065534702,-1.0000000000000009,1.191540065534702,-0.018724201029829413,-0.07319460402570588,-0.12766500702158234,1.141892562804081,-1.0000000000000009,1.141892562804081,-0.018724201029829413,-0.07319460402570588,-0.12766500702158234,1.191540065534702,-1.0000000000000009,1.191540065534702,-0.018724201029829413,-0.07319460402570588,-0.12766500702158234
2022-07-29,AAPL,1,2022,-0.6288819875776452,-0.6288819875776452,-0.6288819875776452,-0.040875659520467345,-0.1186302010285134,-0.16144685433781003,-0.7142857142857117,-1.0000000000000009,-0.7142857142857117,-0.040875659520467345,-0.1186302010285134,-0.16144685433781003,-0.6679611650485473,-0.6679611650485473,-0.6679611650485473,-0.04477502870863237,-0.1225597661551392,-0.2003445036016238,-0.7533980582524302,-1.0000000000000009,-0.7533980582524302,-0.04477502870863237,-0.1225597661551392,-0.2003445036016238
2022-08-18,CSCO,10,2022,-0.3316718857121703,-0.3316718857121703,-0.3316718857121703,0.2316044834180908,0.2630940860713249,0.1963791639047252,-0.2705256721451166,-0.2705256721451166,-0.2705256721451166,0.2316044834180908,0.2630940860713249,0.1963791639047252,-0.38561364479050564,-0.38561364479050564,-0.38561364479050564,0.1779655610973485,0.2094720936444805,0.14272130324015642,-0.3244345569150875,-0.3244345569150875,-0.3244345569150875,0.1779655610973485,0.2094720936444805,0.14272130324015642
2022-08-25,NVDA,5,2022,0.8589738640311984,0.8589738640311984,0.8589738640311984,-0.030728785929645674,-0.10199341712816556,-0.17325804832669656,1.6021310272941403,1.6021310272941403,1.6021310272941403,-0.030728785929645674,-0.10199341712816556,-0.17325804832669656,0.8589738640311984,0.8589738640311984,0.8589738640311984,-0.030728785929645674,-0.10199341712816556,-0.17325804832669656,1.6021310272941403,1.6021310272941403,1.6021310272941403,-0.030728785929645674,-0.10199341712816556,-0.17325804832669656
2022-09-02,AVGO,8,2022,-1.419404621695164,-1.0000000000000009,-1.6000000000000014,-0.02595047291653607,-0.12500332978302442,-0.22405618664951277,-1.6346505299922875,-1.0000000000000009,-1.6000000000000014,-0.02595047291653607,-0.12500332978302442,-0.22405618664951277,-1.435416412880175,-1.0000000000000009,-1.6000000000000014,-0.042188593601488744,-0.1412253619704984,-0.24026213033949695,-1.6506273602143962,-1.0000000000000009,-1.6000000000000014,-0.042188593601488744,-0.1412253619704984,-0.24026213033949695
2022-10-12,PEP,7,2022,-0.17479702845051293,-0.17479702845051293,-0.17479702845051293,-0.07390788335092102,-0.22141451552312175,-0.09062587871491168,-0.2989949170864148,-0.2989949170864148,-0.2989949170864148,-0.07390788335092102,-0.22141451552312175,-0.09062587871491168,-0.19316117460390636,-0.19316117460390636,-0.19316117460390636,-0.09229058937647583,-0.23977008578264236,-0.10900550924748398,-0.3173362154207049,-0.3173362154207049,-0.3173362154207049,-0.09229058937647583,-0.23977008578264236,-0.10900550924748398
2022-10-26,MSFT,2,2022,0.24804177545691974,-1.0000000000000009,-1.6000000000000014,0.013803494389696969,-0.05072199294384738,-0.15876358123474432,0.32201914708441803,-1.0000000000000009,-1.6000000000000014,0.013803494389696969,-0.05072199294384738,-0.15876358123474432,0.10676544285870282,-1.0000000000000009,-1.6000000000000014,0.08790518797582303,-0.02028941705412013,0.0022491732531104702,0.18084758688310387,-1.0000000000000009,-1.6000000000000014,0.08790518797582303,-0.02028941705412013,0.0022491732531104702
2022-10-27,META,6,2022,-1.6449667948269853,-1.0000000000000009,-1.5999999999999903,0.29458550848826537,0.29644120222644954,0.4490309050523722,-1.7825934987766523,-1.0000000000000009,-1.5999999999999903,0.29458550848826537,0.29644120222644954,0.4490309050523722,-1.6449667948269853,-1.0000000000000009,-1.5999999999999903,0.29458550848826537,0.29644120222644954,0.4490309050523722,-1.7825934987766523,-1.0000000000000009,-1.5999999999999903,0.29458550848826537,0.29644120222644954,0.4490309050523722
2022-10-28,AAPL,1,2022,3.7689737898253473,3.7689737898253473,3.7689737898253473,0.2236075038579921,0.0929628609031008,-0.037681782051746104,3.8945315127463465,3.8945315127463465,3.8945315127463465,0.2236075038579921,0.0929628609031008,-0.037681782051746104,3.7689737898253473,3.7689737898253473,3.7689737898253473,0.2236075038579921,0.0929628609031008,-0.037681782051746104,3.8945315127463465,3.8945315127463465,3.8945315127463465,0.2236075038579921,0.0929628609031008,-0.037681782051746104
2022-11-17,NVDA,5,2022,-0.79366763576173,-1.000000000000012,-1.6000000000000014,-0.08992709310956526,-0.08860362916630615,-0.17853072227589362,-0.5814570379644723,-1.000000000000012,-1.6000000000000014,-0.08992709310956526,-0.08860362916630615,-0.17853072227589362,-0.8294442087399267,-1.0000000000000009,-1.5999999999999903,-0.0750452780781119,-0.12463446790844657,-0.21452913079776925,-0.6173101400084868,-1.0000000000000009,-1.5999999999999903,-0.0750452780781119,-0.12463446790844657,-0.21452913079776925
2022-12-09,AVGO,8,2022,0.06867394896667989,-1.0000000000000009,0.06867394896667989,-0.009495742607446012,-0.08551937327637704,-0.16154300394528587,-0.6717170633302572,-1.0000000000000009,-0.6717170633302572,-0.009495742607446012,-0.08551937327637704,-0.16154300394528587,0.004289360241926943,-0.9999999999999898,0.004289360241926943,-0.07383003663712362,-0.14980475339523291,-0.22577947015332,-0.7356252814892605,-0.9999999999999898,-0.7356252814892605,-0.07383003663712362,-0.14980475339523291,-0.22577947015332
2024-01-25,TSLA,8,2024,-0.10781671159029171,-0.10781671159029171,-0.10781671159029171,-0.022027070109853497,-0.07242695905923524,-0.12282684800863919,0.08795573840261195,0.08795573840261195,0.08795573840261195,-0.022027070109853497,-0.07242695905923524,-0.12282684800863919,-0.1276523317825906,-0.1276523317825906,-0.1276523317825906,-0.04471644406052189,-0.09510632508914485,-0.14549620611779002,0.06808124361739054,0.06808124361739054,0.06808124361739054,-0.04471644406052189,-0.09510632508914485,-0.14549620611779002
2024-01-31,MSFT,1,2024,-0.4184999928339095,-0.4184999928339095,-0.4184999928339095,0.05308304703623978,-0.001325342443059263,-0.05573373192236941,-1.1723732675963494,-0.9999999999999898,-1.1723732675963494,0.05308304703623978,-0.001325342443059263,-0.05573373192236941,-0.46985345729060324,-0.46985345729060324,-0.46985345729060324,0.0014863905923201415,-0.05289394087122368,-0.1072742723347897,-1.2233379650188336,-0.9999999999999898,-1.2233379650188336,0.0014863905923201415,-0.05289394087122368,-0.1072742723347897
2024-02-01,QCOM,10,2024,-0.9482995757988055,-0.9482995757988055,-0.9482995757988055,-0.054611095984613556,-0.10922219196920491,-0.16383328795381846,-0.9989720722155537,-1.0000000000000009,-0.9989720722155537,-0.054611095984613556,-0.10922219196920491,-0.16383328795381846,0.8563080394595968,0.8563080394595968,0.8563080394595968,-0.016953206971281887,0.08325735496998998,0.07353647941306107,0.9069343593600898,0.9069343593600898,0.9069343593600898,-0.016953206971281887,0.08325735496998998,0.07353647941306107
