event_id,series,family,release_ts_utc,resp_sess,z,absz,r_5m,r_15m,r_30m,r_60m,r_to_open,r_open_close,r_total
2625cb391e62,US_CORE_CPI_MOM,inflation,2022-08-10 12:30:00+00:00,2022-08-10,1.3932610920384725,1.3932610920384725,1.9095995569728963,1.9344243512135595,1.7778371875417642,1.9554299463402591,1.9554299463402591,0.34275439680844233,2.3048866652662925
ddee7d6006af,US_CPI_MOM,inflation,2022-08-10 12:30:00+00:00,2022-08-10,1.612757024996288,1.612757024996288,1.9095995569728963,1.9344243512135595,1.7778371875417642,1.9554299463402591,1.9554299463402591,0.34275439680844233,2.3048866652662925
04b5227f8a24,US_CORE_PPI_MOM,inflation,2022-08-11 12:30:00+00:00,2022-08-11,0.6669474275410487,0.6669474275410487,-0.10388261264770993,0.05565139963270571,0.15211382566271414,0.1484037323538745,0.1484037323538745,-1.3280975049548949,-1.181664718867681
fd3f45f44ad3,US_PPI_MOM,inflation,2022-08-11 12:30:00+00:00,2022-08-11,2.9564405186880625,2.9564405186880625,-0.10388261264770993,0.05565139963270571,0.15211382566271414,0.1484037323538745,0.1484037323538745,-1.3280975049548949,-1.181664718867681
364b77aa9a61,NVDA_EPS,eps,2022-08-24 20:24:34+00:00,2022-08-25,0.2703802361888272,0.2703802361888272,-0.05788153579008304,-0.11769245610649959,-0.0057881535790116345,-0.011576307158012167,0.38394752074089045,1.1666570566414958,1.555083928226897
cbb2665df549,US_CORE_PCE_MOM,inflation,2022-08-26 12:30:00+00:00,2022-08-26,1.7320508075688763,1.7320508075688763,0.18318862703941008,0.15074897433451362,0.4560633527335156,0.27287472569410554,0.27287472569410554,-3.9430615817918846,-3.6809464745730325
e35aac0c77fb,US_CORE_CPI_MOM,inflation,2022-09-13 12:30:00+00:00,2022-09-13,-1.942016624910449,1.942016624910449,-2.5323067399210752,-3.0043333591271426,-3.6040393097578005,-3.5131161495008945,-3.5131161495008945,-2.800946346940414,-6.215661997988087
ec2bf4c06059,US_CPI_MOM,inflation,2022-09-13 12:30:00+00:00,2022-09-13,-1.328866542443378,1.328866542443378,-2.5323067399210752,-3.0043333591271426,-3.6040393097578005,-3.5131161495008945,-3.5131161495008945,-2.800946346940414,-6.215661997988087
05e5114ddfb5,US_CORE_PPI_MOM,inflation,2022-09-14 12:30:00+00:00,2022-09-14,-0.3715848675706955,0.3715848675706955,-0.08236893043943594,0.20180387957662305,0.15032329805197975,0.1544417445739521,0.1544417445739521,0.4790591524970633,0.6342407643836756
eeda587cead0,US_CORE_PCE_MOM,inflation,2022-09-30 12:30:00+00:00,2022-09-30,-1.4957567100278102,1.4957567100278102,-0.7150288889380851,-0.1903792088194245,-0.5357182387709436,-0.8035773581564154,-0.8035773581564154,-1.5376032135683948,-2.3288247404423035
59462cb64ae8,US_PPI_MOM,inflation,2022-10-12 12:30:00+00:00,2022-10-12,-0.6334159813827913,0.6334159813827913,-0.8424080542428602,-0.4428920393580338,-0.6597721617240815,-0.9382918978152133,-0.9382918978152133,-0.09909660766961315,-1.036458690044062
4223931932f0,US_CORE_CPI_MOM,inflation,2022-10-13 12:30:00+00:00,2022-10-13,-1.2845232578665131,1.2845232578665131,-3.5238966384632975,-3.7388520466498987,-3.663388977818427,-3.6336611022181553,-3.6336611022181553,5.182601267174491,1.3606219986279422
a997871481b9,US_CPI_MOM,inflation,2022-10-13 12:30:00+00:00,2022-10-13,-1.4250506063888508,1.4250506063888508,-3.5238966384632975,-3.7388520466498987,-3.663388977818427,-3.6336611022181553,-3.6336611022181553,5.182601267174491,1.3606219986279422
f68bfdbcdd5f,TSLA_EPS,eps,2022-10-19 21:15:46+00:00,2022-10-20,0.4512936824065242,0.4512936824065242,0.0,0.0,0.0,-0.1098556183301902,-0.15245269482557777,-0.4153942877672012,-0.5672137028069235
58d31488ca1d,GOOGL_EPS,eps,2022-10-25 20:01:23+00:00,2022-10-26,-0.9570712302246422,0.9570712302246422,-0.7267441860465129,-0.9661422708618361,-1.1606532147742765,-0.9426299589603282,-2.1503077975376206,0.07427148411900397,-2.0776333789329637
d8b6041fd336,META_EPS,eps,2022-10-26 20:19:09+00:00,2022-10-27,-0.573242712269343,0.573242712269343,-0.06770037126010431,0.06333260537234597,0.24677877265779635,0.23367547499453245,0.015287180607126416,-1.8276306308273482,-1.81262284341559
9761124d93ae,AMZN_EPS,eps,2022-10-27 20:09:35+00:00,2022-10-28,0.1255932342554172,0.1255932342554172,0.006782419967454878,-0.4792910110327342,0.11982275275819187,0.339120998372211,1.5938686923494316,3.117698110688294,4.7612588171459524
90e20094db20,AAPL_EPS,eps,2022-10-27 20:30:22+00:00,2022-10-28,0.1429381965617391,0.1429381965617391,0.20656467063149275,0.62650383620102,0.7445407908476032,0.7445407908476032,2.004358287556185,3.117698110688294,5.184546238707033
d712511803f2,US_CPI_MOM,inflation,2022-11-10 13:30:00+00:00,2022-11-10,1.4062460986213052,1.4062460986213052,3.1413732879860268,3.6055703649232385,3.957165180623212,4.6419707693721834,4.6419707693721834,2.149947294448351,6.891717988785739
c84ae6889598,US_CORE_CPI_MOM,inflation,2022-11-10 13:30:00+00:00,2022-11-10,1.261095335723328,1.261095335723328,3.1413732879860268,3.6055703649232385,3.957165180623212,4.6419707693721834,4.6419707693721834,2.149947294448351,6.891717988785739
141c879cf812,US_PPI_MOM,inflation,2022-11-15 13:30:00+00:00,2022-11-15,0.6298366572977736,0.6298366572977736,1.3831258644536604,1.0373443983402453,1.1358397250513352,0.7816756779412293,0.7816756779412293,-0.9752344513526467,-0.20118194392053645
ba4fea515172,US_CORE_PPI_MOM,inflation,2022-11-15 13:30:00+00:00,2022-11-15,1.181526428122759,1.181526428122759,1.3831258644536604,1.0373443983402453,1.1358397250513352,0.7816756779412293,0.7816756779412293,-0.9752344513526467,-0.20118194392053645
4d4cedbffefc,NVDA_EPS,eps,2022-11-16 21:21:18+00:00,2022-11-17,-3.1780661709413502,3.1780661709413502,-0.1588444595052474,-0.25626906133514593,-0.2393256523212428,-0.2753303964757703,-2.0353270077939634,1.284185493460166,-0.7772788885123671
8d8d52925162,US_CORE_PCE_MOM,inflation,2022-12-01 13:30:00+00:00,2022-12-01,1.4957567100278102,1.4957567100278102,0.40601566060405325,0.25479554211376154,0.039358660976929194,-0.2610100675311755,-0.2610100675311755,0.19107751100773118,-0.0704312880639657
5251aa410d03,US_CORE_PPI_MOM,inflation,2022-12-09 13:30:00+00:00,2022-12-09,-0.7466928139435463,0.7466928139435463,-1.1027686532144587,-1.1752911565206303,-0.8958662173115473,-0.9065312913271617,-0.9065312913271617,-0.3723873689648438,-1.2755428522673973
995c05ad5534,US_PPI_MOM,inflation,2022-12-09 13:30:00+00:00,2022-12-09,-0.3076095835860425,0.3076095835860425,-1.1027686532144587,-1.1752911565206303,-0.8958662173115473,-0.9065312913271617,-0.9065312913271617,-0.3723873689648438,-1.2755428522673973
e23d694c6517,US_CORE_CPI_MOM,inflation,2022-12-13 13:30:00+00:00,2022-12-13,0.5773502691896258,0.5773502691896258,0.6171438006976393,1.304464488431134,1.384961505913429,1.3684492971991258,1.3684492971991258,-2.598143020035837,-1.2652479927346305
7dc12b5b8c16,US_CPI_MOM,inflation,2022-12-13 13:30:00+00:00,2022-12-13,1.261095335723328,1.261095335723328,0.6171438006976393,1.304464488431134,1.384961505913429,1.3684492971991258,1.3684492971991258,-2.598143020035837,-1.2652479927346305
367546ec06f2,US_CPI_MOM,inflation,2024-01-11 13:30:00+00:00,2024-01-11,-1.3932610920384736,1.3932610920384736,-0.33772374197905686,-0.4155470390438065,-0.6783842121492412,-0.13655786088718758,-0.13655786088718758,-0.21761505660932157,-0.35387574703023006
973127995825,US_PPI_MOM,inflation,2024-01-12 13:30:00+00:00,2024-01-12,0.6452935653553031,0.6452935653553031,0.3784854667494564,0.23803187557289718,0.3119548182973997,0.5573789881427649,0.5573789881427649,-0.1852532529589057,0.37109317247701057
bff60ef987ad,US_CORE_PPI_MOM,inflation,2024-01-12 13:30:00+00:00,2024-01-12,1.0725328887197914,1.0725328887197914,0.3784854667494564,0.23803187557289718,0.3119548182973997,0.5573789881427649,0.5573789881427649,-0.1852532529589057,0.37109317247701057
eacf82486b4e,TSLA_EPS,eps,2024-01-24 22:24:27+00:00,2024-01-25,-0.279310193865464,0.279310193865464,0.0,0.0,0.0,-0.06664681442407616,0.32472596815134036,-0.2798586572438144,0.043958537173316437
823403440909,GOOGL_EPS,eps,2024-01-30 21:01:26+00:00,2024-01-31,0.2268275895711012,0.2268275895711012,-0.30261699769840167,-0.3551842695990626,-0.3324524763447245,-0.717472224590121,-1.1436933481089984,-0.8996708871674697,-2.0330747591850606
81afde362d55,AMZN_EPS,eps,2024-02-01 21:06:02+00:00,2024-02-02,0.4155151465350285,0.4155151465350285,0.23437611650207746,0.36156803338429633,0.42444943049462225,0.7702971146013482,0.05430666114072391,1.2969390524346203,1.3519500378717408
5c9615f44faa,META_EPS,eps,2024-02-01 21:10:29+00:00,2024-02-02,0.8448857946891407,0.8448857946891407,0.2140563681769514,0.27684623617552084,0.43096682126293473,0.623617552622191,-0.09133071708883334,1.2969390524346203,1.2044238316089917
ac62c0cac8dd,AAPL_EPS,eps,2024-02-01 21:30:30+00:00,2024-02-02,0.4966708388830538,0.4966708388830538,-0.014219087703337685,0.1009555226936687,0.26163121374132015,0.26163121374132015,-0.45074508019565807,1.2969390524346203,0.8403480832669841
d7337f9b3e8b,US_CORE_CPI_MOM,inflation,2024-02-13 13:30:00+00:00,2024-02-13,-1.4957567100278115,1.4957567100278115,-0.8925568882412249,-0.9500056047528349,-1.0564959085304304,-1.2624705750476362,-1.2624705750476362,0.3618715143258511,-0.9051675821096339
2311a12a0e56,US_CPI_MOM,inflation,2024-02-13 13:30:00+00:00,2024-02-13,-1.2610953357233288,1.2610953357233288,-0.8925568882412249,-0.9500056047528349,-1.0564959085304304,-1.2624705750476362,-1.2624705750476362,0.3618715143258511,-0.9051675821096339
af9102862db3,US_CORE_PPI_MOM,inflation,2024-02-16 13:30:00+00:00,2024-02-16,-2.1266132558701933,2.1266132558701933,-0.4182530639468607,-0.37656671205846814,-0.2584553817080337,-0.40852624850623576,-0.40852624850623576,-0.9543475834356552,-1.3589750715615745
6e6416067734,US_PPI_MOM,inflation,2024-02-16 13:30:00+00:00,2024-02-16,-0.67005939426049,0.67005939426049,-0.4182530639468607,-0.37656671205846814,-0.2584553817080337,-0.40852624850623576,-0.40852624850623576,-0.9543475834356552,-1.3589750715615745
544bf2264819,NVDA_EPS,eps,2024-02-21 21:22:09+00:00,2024-02-22,2.2370683830889866,2.2370683830889866,0.7733585858585856,1.2597566574839236,1.4821510560147022,1.6414141414141437,2.667297979797989,0.8720564600656733,3.5626147842056977
604fcdf0ff56,US_CORE_CPI_MOM,inflation,2024-03-12 12:30:00+00:00,2024-03-12,-1.3932610920384727,1.3932610920384727,0.26787666739558347,0.4523835556527356,0.12847146293462064,0.20500765361906037,0.20500765361906037,0.7978941051310695,1.004537502733438
2bf52a339d1e,US_PPI_MOM,inflation,2024-03-14 12:30:00+00:00,2024-03-14,-1.0435081492551312,1.0435081492551312,-0.17933320653207296,-0.12770698040920347,-0.13449990489905472,-0.2486210363285557,-0.2486210363285557,-0.4222110237936394,-0.6697823546993442
4cc4ef0bb148,US_CORE_PPI_MOM,inflation,2024-03-14 12:30:00+00:00,2024-03-14,-0.4502943225919301,0.4502943225919301,-0.17933320653207296,-0.12770698040920347,-0.13449990489905472,-0.2486210363285557,-0.2486210363285557,-0.4222110237936394,-0.6697823546993442
b8bf0f2edf7d,US_CORE_CPI_MOM,inflation,2024-04-10 12:30:00+00:00,2024-04-10,-1.3932610920384727,1.3932610920384727,-1.5605264230126759,-1.6583139795461,-1.731654646946179,-1.5157071262681843,-1.5157071262681843,0.3489029553321421,-1.1720925178937636
302beb9bb909,US_CPI_MOM,inflation,2024-04-10 12:30:00+00:00,2024-04-10,-1.172603939955858,1.172603939955858,-1.5605264230126759,-1.6583139795461,-1.731654646946179,-1.5157071262681843,-1.5157071262681843,0.3489029553321421,-1.1720925178937636
0b3fa54dd651,US_PPI_MOM,inflation,2024-04-11 12:30:00+00:00,2024-04-11,0.3402785236893603,0.3402785236893603,0.5559694285793171,0.635984879838869,0.7601467869657652,0.7711834009325846,0.7711834009325846,1.210212882469719,1.9907292442678637
97ff4bfe6ae0,TSLA_EPS,eps,2024-04-23 20:09:55+00:00,2024-04-24,-0.590178353462243,0.590178353462243,0.0368679277388706,0.10067780267151161,0.11627577209949447,0.14747171095543798,0.5998128243668743,-0.4397772922686616,0.15739769150051597
2019fa11ad2b,META_EPS,eps,2024-04-24 20:07:26+00:00,2024-04-25,0.927657559459202,0.927657559459202,-0.04128113879003914,-0.3871886120996426,-0.3601423487544442,-0.31459074733095616,-1.2142348754448418,1.2565384670807145,0.02704626334519844
fcaa805db64a,GOOGL_EPS,eps,2024-04-25 20:01:35+00:00,2024-04-26,1.7967446244148189,1.7967446244148189,0.9747999318917122,1.00034054146092,0.8868267211532999,1.120948975537761,0.41574436687665806,0.830872274583494,1.2500709461376935
c509cdc3d68a,AMZN_EPS,eps,2024-04-30 20:10:34+00:00,2024-05-01,0.3355455786256719,0.3355455786256719,-0.10106329978790685,-0.22917170796976638,-0.24198254878795566,-0.31173045990918746,-0.2846853515152348,-0.4667894308594933,-0.7501459012426492
e4c1720cf2ab,AAPL_EPS,eps,2024-05-02 20:30:34+00:00,2024-05-03,0.2223239024939453,0.2223239024939453,0.3298974910800334,0.5281191595401191,0.4870589567876671,0.4870589567876671,1.6622302769439878,0.28411464861703983,1.9510675652715692
ec84d63f09ae,US_PPI_MOM,inflation,2024-05-14 12:30:00+00:00,2024-05-14,-0.7728422011467174,0.7728422011467174,-0.35381063617611064,-0.20217750638634735,-0.2677485895386855,-0.0560086335259502,-0.0560086335259502,0.660178781334575,0.6038003906943645
4e9ac51b295c,US_CORE_PPI_MOM,inflation,2024-05-14 12:30:00+00:00,2024-05-14,-1.6375944478474411,1.6375944478474411,-0.35381063617611064,-0.20217750638634735,-0.2677485895386855,-0.0560086335259502,-0.0560086335259502,0.660178781334575,0.6038003906943645
1b12e6fd29e8,US_CPI_MOM,inflation,2024-05-15 12:30:00+00:00,2024-05-15,1.1978241142570365,1.1978241142570365,0.6396588486140775,0.4495267067754938,0.4671818342319334,0.5024920891448126,0.5024920891448126,1.0377957650365532,1.545502695802159
f58293e74073,NVDA_EPS,eps,2024-05-22 20:21:29+00:00,2024-05-23,1.9961615473657628,1.9961615473657628,-0.1589235577687087,-0.44763468771520376,-0.3151983895746113,-0.3218202044816487,0.4873655771573837,-1.4352364383994898,-0.9548657095936885
72547d75c301,US_CORE_PCE_MOM,inflation,2024-05-31 12:30:00+00:00,2024-05-31,1.9420166249104476,1.9420166249104476,0.3513306142228334,0.4428650271238066,0.4334423669722254,0.1696078827282621,0.1696078827282621,-0.028220116911914506,0.14133990227356286
dc1b8b94e0f6,US_CPI_MOM,inflation,2024-06-12 12:30:00+00:00,2024-06-12,1.1106956648034083,1.1106956648034083,0.7106177706312611,0.6431868872866842,0.7209917526842746,0.5264795891903207,0.5264795891903207,0.5766105105647457,1.1061258364023052
6bd2ec23dd1f,US_CORE_CPI_MOM,inflation,2024-06-12 12:30:00+00:00,2024-06-12,1.3932610920384727,1.3932610920384727,0.7106177706312611,0.6431868872866842,0.7209917526842746,0.5264795891903207,0.5264795891903207,0.5766105105647457,1.1061258364023052
2eca319466b1,US_CORE_PPI_MOM,inflation,2024-06-13 12:30:00+00:00,2024-06-13,1.472373326191028,1.472373326191028,0.2227937057595275,0.005092427560215995,-0.05728981005245215,-0.01018485512043199,-0.01018485512043199,-0.21645021645021467,-0.2266130264297006
5cbae83b6c44,US_PPI_MOM,inflation,2024-06-13 12:30:00+00:00,2024-06-13,1.134507496201874,1.134507496201874,0.2227937057595275,0.005092427560215995,-0.05728981005245215,-0.01018485512043199,-0.01018485512043199,-0.21645021645021467,-0.2266130264297006
740c26315783,US_CPI_MOM,inflation,2024-07-11 12:30:00+00:00,2024-07-11,2.221391329606817,2.221391329606817,0.2812249440541814,0.25011069492477667,-0.044277969914918724,-0.03590105668777044,-0.03590105668777044,-2.1715968539379626,-2.206718284408171
