sess,sym,core,hour,plain,stop,mcap,yr,rank_pct
2022-10-26,MSFT,True,16,1.555238981684226,0.9514020427567216,2500000000000.0,2022,1.0
2022-10-27,META,True,16,1.6158545525206347,-0.1281882393308064,857000000000.0,2022,0.8688524590163934
2022-10-28,AAPL,True,16,4.974597044617801,0.7903836400382058,2021360000000.0,2022,0.9795081967213115
2022-11-02,SMCI,True,16,-3.3966048699910045,-0.0251786149395027,1962046138.0,2022,0.03278688524590164
2022-11-03,QCOM,True,16,-1.986279495677723,-0.1127800944435652,177100000000.0,2022,0.5655737704918032
2022-11-04,AMGN,False,16,-1.651532359930452,-0.0557542475577266,137531019585.0,2022,0.5
2022-11-17,NVDA,True,16,0.5784357600324364,0.005449733760976,467250000000.0,2022,0.8032786885245902
2022-11-18,AMAT,True,16,-0.2996630626793894,0.0196845892659114,120888771285.0,2022,0.4385245901639344
2022-11-30,INTU,True,16,-4.814263541404484,-0.2025751007265874,152800000000.0,2022,0.5491803278688525
2022-12-01,SNPS,True,16,-0.1256801447787614,-0.3415398200494079,27500000000.0,2022,0.06147540983606557
2022-12-02,MRVL,True,16,0.0761546334971052,-0.2087182582979352,49623085335.0,2022,0.1721311475409836
2022-12-09,COST,False,18,-0.823152406941352,-0.3667383429598159,225434477639.0,2022,0.7131147540983607
2022-12-16,ADBE,True,16,0.9177658732822724,-0.1239636265622179,188310000000.0,2022,0.639344262295082
2022-12-22,MU,True,16,-2.6778288169498565,-0.0279295857507633,83900000000.0,2022,0.32786885245901637
2024-01-24,TXN,True,16,0.2654669000936804,0.2654669000936804,140429302063.0,2024,0.552
2024-01-25,TSLA,True,17,-0.2444474320373979,-0.231659700621023,580480000000.0,2024,0.792
2024-01-26,INTC,True,16,0.261896269185824,0.0215017923755223,149200000000.0,2024,0.56
2024-01-30,SMCI,True,16,0.4745637691244253,0.4745637691244253,3828767079.0,2024,0.02
2024-01-31,MSFT,True,16,1.5289650646388764,0.3751024552882565,1800000000000.0,2024,0.948
2024-02-01,QCOM,True,16,0.9977028563930012,0.0045344075535913,138900000000.0,2024,0.512
2024-02-02,AAPL,True,16,0.6390699433802105,-0.2194677872102479,2591165000000.0,2024,0.972
2024-02-07,AMGN,False,16,0.9246916398180094,-0.1868729594799334,129940091621.0,2024,0.496
2024-02-09,PEP,False,18,0.8175730076499299,0.8175730076499299,224200000000.0,2024,0.712
2024-02-13,CDNS,True,16,1.3204931558655764,-0.0873802414610214,40982000000.0,2024,0.064
2024-02-15,CSCO,True,16,0.0867364374133483,-0.3043583237019254,198600000000.0,2024,0.672
2024-02-16,AMAT,True,16,-1.216822062173839,-0.3025753175810663,94685528382.0,2024,0.336
2024-02-21,PANW,True,16,0.0787883056001748,0.0787883056001748,47351509692.0,2024,0.144
2024-02-22,NVDA,True,16,3.3559029782491923,1.3254139104710516,1100000000000.0,2024,0.868
2024-02-23,INTU,True,16,-0.4307195518410744,-0.3601383756414833,115500000000.0,2024,0.4
2024-03-06,CRWD,True,16,0.221128825077943,0.221128825077943,42800000000.0,2024,0.072
2024-03-08,AVGO,True,16,-1.2329579222180254,0.0522372291225314,253700000000.0,2024,0.732
2024-03-15,ADBE,True,16,0.9337984491998964,-0.1880576416791068,165530000000.0,2024,0.604
2024-03-21,MU,True,16,0.201285330013512,0.035261781881335,47900000000.0,2024,0.168
2024-04-19,NFLX,True,16,2.0402431628930184,0.010550411339194,192301932760.0,2024,0.648
2024-04-23,PEP,False,17,-1.7139496635242055,-0.3635983411042209,255900000000.0,2024,0.76
2024-04-24,TSLA,True,16,-0.0425172739515589,0.0508837405872375,722520000000.0,2024,0.832
2024-04-25,META,True,16,-0.2275012658769393,0.3672826079204716,637000000000.0,2024,0.808
2024-04-26,MSFT,True,16,0.574187744722976,0.1922265513036869,1800000000000.0,2024,0.948
2024-05-01,AMZN,True,16,0.5512483980387395,0.2060888035162578,1183684965587.0,2024,0.896
2024-05-02,QCOM,True,16,0.7898366357413922,-0.1310683354321495,138900000000.0,2024,0.512
2024-05-03,AAPL,True,16,1.7475724204307097,0.2115947071705815,2591165000000.0,2024,0.972
2024-05-16,CSCO,True,16,-0.3918635677753523,-0.1969304821619166,198600000000.0,2024,0.672
2024-05-21,PANW,True,16,-0.5212003452765623,-0.320700630480708,47351509692.0,2024,0.144
2024-05-23,NVDA,True,16,-1.152560588416851,-0.3780329366165791,1100000000000.0,2024,0.868
2024-05-24,INTU,True,16,0.7775127201625764,0.7775127201625764,115500000000.0,2024,0.4
2024-05-31,MRVL,True,16,-0.2165660675226277,-0.1842355356837632,55800186642.0,2024,0.216
2024-06-05,CRWD,True,16,1.8641119131380224,1.8641119131380224,38600000000.0,2024,0.048
2024-06-13,AVGO,True,16,0.0045682832009008,-0.0311613060798188,253700000000.0,2024,0.732
2024-06-14,ADBE,True,16,-0.5259132827091229,-0.3778370167942801,165530000000.0,2024,0.604
2024-06-27,MU,True,16,-0.4170327182564604,0.008717869385777,47900000000.0,2024,0.168
2024-07-11,PEP,False,17,2.037703047086681,-0.2123885029888139,255900000000.0,2024,0.76
2024-07-19,NFLX,True,16,-1.061658210975136,0.1279057295171526,192301932760.0,2024,0.648
2024-07-23,CDNS,True,16,0.1379066452378619,-0.2304725746557379,63740000000.0,2024,0.248
2024-07-24,GOOGL,True,16,3.50402561488391,3.50402561488391,1331200000000.0,2024,0.928
2024-07-25,KLAC,True,16,-1.5653804961165083,-0.1840511244254439,52140000000.0,2024,0.192
2024-07-31,MSFT,True,16,3.809773149834994,3.809773149834994,2800000000000.0,2024,0.996
2024-08-01,META,True,16,-3.0120462889533184,-0.1830345132300403,637000000000.0,2024,0.808
2024-08-02,AAPL,True,16,-1.9663301007732947,0.0407166403347369,2591165000000.0,2024,0.972
2024-08-07,AMGN,False,16,0.6919762100576987,0.1394207848806727,118556278405.0,2024,0.456
2024-08-09,GILD,False,16,0.1812653887435233,-0.2615083765259873,67000000000.0,2024,0.272
2024-08-15,CSCO,True,16,-2.4321025339214764,-0.1454907414055739,198600000000.0,2024,0.672
2024-08-16,AMAT,True,16,-0.0466382737628445,-0.2646098713753431,94685528382.0,2024,0.336
2024-08-20,PANW,True,16,-0.4006921867222957,-0.2335349701820366,47351509692.0,2024,0.144
2024-08-22,SNPS,True,16,1.4636314617561208,-0.3412712577606225,46400000000.0,2024,0.112
2024-08-23,INTU,True,16,0.8347850403553236,-0.0645701347228855,115500000000.0,2024,0.4
2024-08-29,NVDA,True,16,0.0315624690232385,0.9233323760982292,1100000000000.0,2024,0.868
2024-08-30,MRVL,True,16,0.8339208595444791,-0.0170633911537376,55800186642.0,2024,0.216
2024-09-06,AVGO,True,16,2.3611430330636285,-0.1541158071719506,253700000000.0,2024,0.732
2024-09-13,ADBE,True,16,0.3515625802976929,-0.2342894026570952,165530000000.0,2024,0.604
2024-09-26,MU,True,16,0.5243783292538495,0.021546409533002,47900000000.0,2024,0.168
2024-09-27,COST,False,16,0.3992329514581505,-0.3826303610551251,221351787419.0,2024,0.7
2024-10-08,PEP,False,17,-1.6170323361415218,-0.2704815135591731,255900000000.0,2024,0.76
2024-10-18,NFLX,True,16,-0.6759422897595568,-0.3404827903624507,192301932760.0,2024,0.648
2024-10-23,TXN,True,16,1.2718598663719605,1.2718598663719605,163230185912.0,2024,0.576
2024-10-24,TSLA,True,16,0.4051456011325616,-0.0518012710217452,722520000000.0,2024,0.832
2024-10-29,CDNS,True,16,-1.106672253793528,-0.2785697678298726,63740000000.0,2024,0.248
2024-10-30,GOOGL,True,16,-1.0154538474822394,-0.1260896669499911,1331200000000.0,2024,0.928
2024-10-31,MSFT,True,16,2.524931247471174,0.1710139772027274,2800000000000.0,2024,0.996
2024-11-01,AAPL,True,16,-0.5322315156445212,-0.3600787391869975,2591165000000.0,2024,0.972
2024-11-06,SMCI,True,16,2.402896996641579,2.402896996641579,3828767079.0,2024,0.02
2024-11-07,QCOM,True,16,1.357411040833045,1.357411040833045,190000000000.0,2024,0.632
2024-11-14,CSCO,True,16,0.580436855480615,-0.2086824131177334,211100000000.0,2024,0.688
2024-11-15,AMAT,True,16,2.1582948845644045,2.1582948845644045,94685528382.0,2024,0.336
2024-11-21,NVDA,True,16,0.6766894937266121,0.1811322250738989,1100000000000.0,2024,0.868
2024-11-22,INTU,True,16,-0.3894081896973489,-0.2004008016032177,172100000000.0,2024,0.624
2024-11-27,CRWD,True,16,0.6526985860265344,0.6526985860265344,38600000000.0,2024,0.048
2024-12-04,MRVL,True,16,0.9357062163811936,0.9357062163811936,55800186642.0,2024,0.216
2024-12-12,ADBE,True,16,0.34064429538051,0.34064429538051,165530000000.0,2024,0.604
2024-12-13,COST,False,16,0.4397392091790353,0.0860862680479579,320635374592.0,2024,0.776
2024-12-19,MU,True,16,-0.7567104965757854,-0.3516453201961367,83600000000.0,2024,0.312
2026-01-21,NFLX,True,16,1.1153774629716562,-0.3454889526840254,287180927160.0,2026,0.703125
2026-01-23,ISRG,False,16,-0.5844002312907604,-0.1251642721224355,157300000000.0,2026,0.46875
2026-01-28,TXN,True,16,0.0730726598034969,-0.0723531845734037,177352918130.0,2026,0.5625
2026-01-29,MSFT,True,16,-0.2820868085840478,0.8084549771789851,3100000000000.0,2026,0.9296875
2026-01-30,AAPL,True,16,1.0006776164404152,-0.2910118540077722,3253431000000.0,2026,0.9609375
2026-02-03,PEP,False,18,-2.035083455941067,-0.2409881892129095,224800000000.0,2026,0.65625
2026-02-04,AMGN,False,16,1.6480391986541276,0.0661916625105396,167600000000.0,2026,0.515625
2026-02-05,GOOGL,True,16,-1.7370623656029816,-0.074968699894784,2000000000000.0,2026,0.890625
2026-02-06,AMZN,True,16,-2.670527931289146,0.1793046910592566,1815014489485.0,2026,0.859375
2026-02-10,ON,True,16,0.3547260726439072,-0.3396764052844281,23198209519.0,2026,0.0546875
2026-02-11,GILD,False,16,0.0368531833482954,-0.0650495786617577,60000000000.0,2026,0.15625
2026-02-12,CSCO,True,16,1.8526343274528512,-0.2598516258036643,247500000000.0,2026,0.6796875
2026-02-13,AMAT,True,16,-0.1059576855973687,-0.0223837247061653,121318219350.0,2026,0.3984375
2026-02-18,PANW,True,16,-0.9415624289741188,-0.2368016455122967,119700000000.0,2026,0.3671875
2026-02-19,BKNG,False,16,-0.5456021824087331,-0.3346013384053603,187400000000.0,2026,0.6015625
2026-02-26,NVDA,True,16,1.0179700926743251,1.0179700926743251,4000000000000.0,2026,0.9921875
2026-02-27,INTU,True,16,0.1082862021224873,-0.0115922459263284,164200000000.0,2026,0.4921875
2026-03-04,CRWD,True,16,-1.7445937299286562,-0.0880038081316536,53500000000.0,2026,0.09375
2026-03-05,AVGO,True,16,-0.5608692118026393,-0.1946383201971602,939200000000.0,2026,0.8046875
2026-03-06,COST,False,16,-1.655762497295976,-0.3271769089153609,475200000000.0,2026,0.7265625
2026-03-13,ADBE,True,16,-0.7962949420727838,-0.2189145781812507,144940000000.0,2026,0.4375
2026-03-19,MU,True,16,0.1419441340200999,-0.0764658397454987,85700000000.0,2026,0.28125
2026-04-16,PEP,False,18,0.3069569562631713,-0.2166438630461731,179000000000.0,2026,0.578125
2026-04-17,NFLX,True,16,1.149257049851271,1.149257049851271,565657747980.0,2026,0.765625
2026-04-22,ISRG,False,16,1.5707610635613989,1.5707610635613989,193900000000.0,2026,0.640625
2026-04-23,TSLA,True,16,0.5347031977892103,-0.0683406610088255,892930000000.0,2026,0.78125
2026-04-24,INTC,True,16,1.5183363470779865,1.5183363470779865,99300000000.0,2026,0.296875
2026-04-28,CDNS,True,16,-1.148304921327603,-0.2350748739487818,83968000000.0,2026,0.25
2026-04-29,BKNG,False,16,0.4813075675402345,-0.0332790517962311,187400000000.0,2026,0.6015625
2026-04-30,MSFT,True,16,-0.9102763746859476,0.310050963577424,3100000000000.0,2026,0.9296875
2026-05-01,AAPL,True,16,0.6427873488557223,-0.3731399875380847,3253431000000.0,2026,0.9609375
2026-05-05,ON,True,16,1.1886262700142147,1.1886262700142147,23198209519.0,2026,0.0546875
2026-05-06,SMCI,True,16,1.81107054720564,1.81107054720564,15529499954.0,2026,0.0234375
2026-05-08,GILD,False,16,-2.2940650649838634,0.3208361798712422,103200000000.0,2026,0.3125
2026-05-14,CSCO,True,16,0.5301607837470135,-0.0074246044958981,247500000000.0,2026,0.6796875
2026-05-15,AMAT,True,16,1.454870814562692,1.454870814562692,121318219350.0,2026,0.3984375
2026-05-21,NVDA,True,16,-0.6378638596849617,-0.0645480159879863,4000000000000.0,2026,0.9921875
2026-05-28,MRVL,True,16,0.6087549643127632,-0.0759406252566985,64119895583.0,2026,0.171875
2026-05-29,COST,False,16,-0.4440968998469241,-0.3267923373024839,475200000000.0,2026,0.7265625
2026-06-03,PANW,True,16,0.1743232650353143,-0.2207662400074639,119700000000.0,2026,0.3671875
2026-06-04,AVGO,True,16,0.1565863590751837,0.1926125862996008,939200000000.0,2026,0.8046875
