sess,eps_pct,absz,t15_fire,t15_plain,t15_structdist,t15_struct,t15_trail0.5,t15_trail1.0,c02_fire,c02_plain,c02_structdist,c02_struct,c02_trail0.5,c02_trail1.0,c04_fire,c04_plain,c04_structdist,c04_struct,c04_trail0.5,c04_trail1.0,c06_fire,c06_plain,c06_structdist,c06_struct,c06_trail0.5,c06_trail1.0
2022-05-26,0.006,1.3664794312435,1,3.0214015946286255,0.23133543638276244,-0.23080151070079546,0.16180234997902332,-0.3415232899706133,1,3.2403421708748326,0.018776025236588723,-0.018772500507158174,0.3746657199674486,-0.12972958515801158,1,3.034684118741615,0.2184143007360584,-0.21793829233881512,0.1747161866607394,-0.32867434694056064,1,2.829843792461806,0.41805257623555026,-0.4163121724733321,-0.024438318680541915,-0.526828075873087
2022-07-21,0.16,1.3734321204463236,1,1.701049583785741,0.02614589408902468,-0.02613905979812481,-0.03985201270760852,0.011219688744112943,1,-1.931503238975285,0.34631080049806195,-0.34751427998291895,-0.41988201982694484,-0.9194834229106608,1,1.3223508291806185,0.6814650477996009,-0.6768525343528453,-0.41206826522273143,-0.36118673673198876,1,1.1209147440331302,0.8820257351458194,-0.8743140601294774,-0.0570499490536891,-0.5592758287066846
2022-07-27,0.06,0.3291511791111071,1,2.656847587273181,0.7976705559087138,2.656847587273181,-0.1579156155911754,2.656847587273181,1,3.745704725933252,0.26024565792440724,3.745704725933252,0.7006134816455623,3.745704725933252,1,3.5390399754831936,0.06116431193224914,3.5390399754831936,0.5000146500088176,3.5390399754831936,1,3.3331969536631423,0.13791703405992006,3.3331969536631423,0.3002134280406077,3.3331969536631423
2022-07-28,0.09,0.2553053903667213,1,1.300172958788104,0.04176610978521289,-0.041748672988606295,-0.3575773841474339,-0.3800322061191741,1,1.1985700049225834,0.1422076372314951,-0.14200569428892695,-0.45751763274112234,-0.47994993277460374,1,-1.8081999447112862,0.6412244654874666,-0.6453626889400876,-0.24097704223591254,-0.7396883708042701,1,-2.013045417437054,0.8407400790105823,-0.8478684488775867,-0.4426691489607393,-0.9423839208461349
2022-07-29,0.32,0.5677740620063332,1,0.6029819493184929,0.14756995009805873,-0.14735250208426365,-0.14696473234193652,-0.6487387789130827,1,0.9935273285705426,0.37897737188062885,0.38041907408974396,0.24066931957633653,-0.26305263680342916,1,0.7923450032148338,0.18013301533748027,0.18045807991826646,0.04098671137002796,-0.46173181481775627,1,0.5919626075822082,0.01871134120567941,-0.018707840717768764,-0.1579019302032858,-0.6596210159811489
2022-08-25,0.0011,0.2703802361888272,1,-1.6040922690859993,0.042448916587878305,-0.042466943345242925,-0.2963034456133329,-0.7952900299198928,1,-1.758601130487869,0.1942230883516416,-0.19460104851802829,-0.44882355875168756,-0.9485689495912553,1,1.150482000225983,0.6524564796905219,1.150482000225983,0.08257535168989527,1.150482000225983,1,0.9493876026112291,0.8529593810445046,0.9493876026112291,-0.11639597107687694,0.9493876026112291
2022-10-20,0.05,0.4512936824065242,1,0.45786107058691794,0.02243913384942786,-0.022444170126800778,0.6796992481203135,0.18556839860845997,1,0.36794960201095295,0.112662403231234,-0.1127894745638569,0.5899881549485952,0.09541098159012718,1,0.16788524378206215,0.3530852567121934,-0.35433636618034114,0.39036965726777506,-0.105200642944836,1,-0.032984202407537744,0.5531794630240339,-0.556256560076096,0.18994786583369505,-0.30661955771937865
2022-10-26,0.19,0.9570712302246422,1,0.30249613718961177,0.32537255157154554,-0.3264346804204399,-0.049454854083696986,-0.5472133359448073,1,1.8813961712755178,1.2961447508298418,1.2795598036017375,1.5350189948981408,1.0451434675095794,1,1.6843708623825004,1.0931464647560452,1.0813259879463133,1.3372981495063718,0.8464389363198488,1,1.4865526951035934,0.8901481786822263,0.8822944506987285,1.1387816467890888,0.6469347893104271
2022-10-27,0.21,0.573242712269343,1,1.6235613321080034,0.12020018794938192,-0.1203448426764675,-0.4428252592884263,-0.9425408078421071,1,1.6158545525206347,0.12802412745591685,-0.12818823933080647,-0.44409631667789995,-0.9438181889001918,1,-2.2038076129637485,0.6770322354590075,-0.6724793335937784,-0.11726407321142052,-0.6191873693259353,1,-2.3982334427590346,0.8775840925017375,-0.8699495536065083,-0.31583810089885755,-0.8167635375777582
2022-10-28,0.07,0.1255932342554172,1,3.82236960028679,0.31691802836528726,-0.31591683097329515,-0.2726070980462403,-0.7249507080121842,1,4.552154508129691,0.38330448854824173,0.3847793651257758,0.4845188443875603,-0.020428486488777153,1,4.3438832840099195,0.18446876896450748,0.18480968511556117,0.28435048015571507,-0.21959097954358242,1,4.136440176089429,0.01436695061922677,-0.014364886823026168,0.08497801399236504,-0.41796157401764455
2022-11-17,0.013,3.1780661709413502,1,0.5117859418135473,0.09758995247793889,-0.0976852834996711,-0.24602888086642238,1.0954979825865463,1,0.5784357600324364,0.00545003077314643,0.005449733760976017,-0.17887138220866738,1.1617567564814468,1,0.3787940647714483,0.2944154687698819,-0.2952848329951463,-0.38003377454240983,0.9632863885225773,1,0.1783489824068063,0.7974973578524724,0.1783489824068063,1.2552845879069796,0.7640173470507938
2024-01-25,0.03,0.279310193865464,1,-0.07801750429097254,0.01843710112040542,-0.01844050101422745,-0.3004170390229266,-0.07801750429097254,1,-0.24444743203739794,0.23112427880866981,-0.23165970062102303,-0.46721681760593103,-0.24444743203739794,1,-0.3546229709429083,0.6340293076737336,-0.6300347030081421,-0.2120303121259437,-0.7134773959846186,0,,,,,
2024-01-31,0.05,0.2268275895711012,1,1.1780386087106076,0.10164929561332636,-0.10175272654313616,0.13661378391162105,-0.0692778422689333,1,1.8367482556964632,0.6912374754526107,0.6864921842092975,0.8022651730876462,0.5977459422581766,1,1.639633292354492,0.4894514284076168,0.48706746971975967,0.6030729344793984,0.3981430224635263,1,1.4417251098441164,0.28766538136260067,0.28684024128859953,0.4030791174461368,0.19773687160327125
2024-02-02,0.2,0.4155151465350285,1,0.8417819614088495,0.018488494467683303,-0.01848507685525691,-0.15195444139520786,-0.6537034140514986,1,1.149650736398966,0.28593736666951974,0.2867573129789802,0.15288046803796362,-0.35040033833407813,1,0.9481574082387922,0.08690730153311232,0.08698289602084852,-0.046627261978071655,-0.548905516942999,1,0.7474652463933751,0.11212276360326179,-0.11199718925951618,-0.24534172070176385,-0.7466214105474767
2024-02-22,0.055,2.2370683830889866,1,1.9693437875256015,0.11456211812628236,1.9693437875256015,1.9693437875256015,1.9693437875256015,1,3.3559029782491923,1.308076482808318,1.3254139104710516,3.3559029782491923,3.3559029782491923,1,3.150014725304473,1.1110866155085386,1.1235704564661386,3.150014725304473,3.150014725304473,1,2.944945113524544,0.9140967482087481,0.9225295609264439,2.944945113524544,2.944945113524544
2024-04-24,0.06,0.590178353462243,1,-0.07497948674419774,0.0367959241437843,-0.0367823897235664,0.19818634524515488,-0.3053221288515484,1,-0.04251727395155891,0.05085786220456745,0.05088374058723755,0.2307373002498947,-0.2729347464850207,1,-0.24163576543773102,0.20817187256747527,-0.20773941753193803,0.031074476942616336,-0.4715942390219219,1,-0.43996253329967594,0.40778974482358343,-0.406133573759504,-0.16779445839920637,-0.6694638329801217
2024-04-25,0.39,0.927657559459202,1,-0.5724999642187534,0.04863882809035269,-0.04866249695858471,-0.15478252157608008,-0.08062230746110899,1,-0.2275012658769393,0.36863654583978445,0.3672826079204716,0.18878326047113703,0.2626890792260639,1,-0.4287613085795172,0.16749699364371207,0.16721691034601305,-0.011640869527917985,0.062413354485557626,1,-0.6308312508503056,0.033642558552371415,-0.033653880578854434,-0.21287153526137192,-0.13866830878510594
2024-04-26,0.38,1.7967446244148189,1,0.4038272126072995,0.07040270346381217,-0.07035317292809484,-0.21439425918108324,0.4038272126072995,1,1.0479749961453955,0.6598317530878028,0.6642144509437342,0.4257872812182484,1.0479749961453955,1,0.8466842093004967,0.4615479841319048,0.4636881273362814,0.22573591213217448,0.8466842093004967,1,0.6461937834370657,0.26326421517598453,0.26395912509504793,0.026479975925153276,0.6461937834370657
2024-05-01,0.16,0.3355455786256719,1,0.3230786825251575,0.08712667647436945,-0.08720265324793086,-0.063243366880128,-0.48743424062214213,1,0.5512483980387395,0.20651440658587816,0.2060888035162578,0.16581067562653207,-0.2574091858720484,1,0.3515521096813745,0.005699748456433618,0.0056994236036223,-0.034659584060969806,-0.4587292846388813,1,0.1510522145298343,0.19511490967298872,-0.1954963522039943,-0.23593656511540217,-0.6608595246482052
2024-05-03,0.03,0.2223239024939453,1,1.3555170812043382,0.2144136773356342,-0.2139549287051512,1.12184873949579,1.3555170812043382,1,1.7475724204307097,0.21114792932783732,0.2115947071705815,1.5130002214520877,1.7475724204307097,1,1.5448880132186815,0.011968583877375316,0.011970016518847437,1.3107830895368489,1.5448880132186815,1,1.343009508222237,0.22678196103878,-0.22626882416212357,1.1093700018836916,1.343009508222237
2024-05-23,0.053,1.9961615473657628,1,0.8261503779339652,0.11126712056587218,-0.11139106219333339,-0.4506895637183206,0.8261503779339652,1,-1.152560588416851,0.3794674485558591,-0.3780329366165791,0.0707371081855035,-0.4321309174837973,1,-1.3494678382407366,0.5798256670160429,-0.5764830702089774,-0.12860698963957917,-0.6304732861740714,1,-1.5455921566537523,0.7801838854762266,-0.7741441376638125,-0.3271584667973393,-0.8280270172154602
2024-07-24,0.04,0.2139757929261548,1,3.1262216729510572,0.29547854951466057,3.1262216729510572,2.6076333278686525,3.1262216729510572,1,3.50402561488391,0.09488759241562672,3.50402561488391,2.9874597440396,3.50402561488391,1,3.310258598046334,0.10570336468339603,3.310258598046334,2.792655446336867,3.310258598046334,1,3.115711834662116,0.3062943217824299,3.115711834662116,2.5970672279190365,3.115711834662116
2024-08-01,0.4,1.1302651010000344,1,-3.117441890068484,0.2923565984501275,-0.2915043662007677,-0.10736016701036188,-0.6093332314977551,1,-3.0120462889533184,0.18337014388030148,-0.18303451323004039,0.001310010858324162,-0.501209134924907,1,-3.2052493839952456,0.3833369505547024,-0.3818730898969114,-0.1978957859760655,-0.6994138976043396,1,-3.3976842758759673,0.5833037572291255,-0.5799210559209622,-0.3963095120476767,-0.896830569776097
2024-08-02,0.24,0.5077498177471934,1,1.920790509656789,0.2910997247066005,1.920790509656789,-0.06054981637557688,1.2201907580121074,1,1.8940173665190407,0.3183103044033686,1.8940173665190407,-0.08786381530152543,1.1932263688648193,1,1.697017401391554,0.5180732096049856,1.697017401391554,-0.2888434615170077,0.994819192898666,1,1.4992246798651854,0.7178361148065693,1.4992246798651854,-0.49999999999998934,0.7956135977133627
2024-08-29,0.05,1.7825811412166097,1,-0.783411934364886,0.11290196994471202,-0.11302958257006779,0.03533148848268164,-0.46200517077861214,1,0.03156246902323856,0.9319372544938975,0.9233323760982293,0.843685209758982,0.35037021080254194,1,-0.16917736537631622,0.7296688431622345,0.7243832443233345,0.644576143915121,0.15027055259130284,1,-0.37072500595052293,0.5274004318305936,0.5246335124205581,0.44466583434552565,-0.050634335632859795
2024-10-24,0.12,1.0959987896046983,1,0.4683263495193435,0.0024649362813988773,-0.002464875523788823,0.20388217894995453,0.4683263495193435,1,0.4051456011325616,0.05182811864594683,-0.051801271021745254,0.1408677295472449,0.4051456011325616,1,0.20513535093111823,0.34674856917307206,-0.3455503781809588,-0.0586160707108041,0.20513535093111823,1,0.005920370114154139,0.5466424906256151,-0.5436705563555577,-0.25730669482469937,0.005920370114154139
2024-10-30,0.27,1.6923145604256231,1,-0.9574108908503298,0.06757082870794129,-0.06752520136980023,-0.2336492548111746,-0.734987700766887,1,-1.0154538474822394,0.1262488537091544,-0.12608966694999113,-0.2921163649878378,-0.7931610063698025,1,-1.2126342183039762,0.3261016458323107,-0.3250416795656186,-0.49073764712929124,-0.9907841916160565,0,,,,,
2024-10-31,0.73,2.143717838563372,1,2.095207808410182,0.2744471414805494,2.095207808410182,0.24983487854400854,2.095207808410182,1,2.31598910976738,0.04295542706580502,-0.04297388668235147,0.47477760885503706,2.31598910976738,1,2.1198364774576928,0.24935413439372,2.1198364774576928,0.2749277646961201,2.1198364774576928,1,1.922894498539085,0.4496566361318899,1.922894498539085,0.07427369581219923,1.922894498539085
2024-11-01,0.29,0.6114354452415371,1,0.34865766797829156,0.06479266347687584,-0.06475070976739161,0.4911839418239916,0.34865766797829156,1,0.26947140489812504,0.14381728468899624,-0.1436107476112669,0.41188520964579034,0.26947140489812504,1,0.0697314220198475,0.5793125843033486,0.0697314220198475,0.21186153392938056,0.0697314220198475,0,,,,,
2024-11-21,0.06,2.1235485237294376,1,0.6075466228621096,0.05075528700906329,-0.05072953908590305,-0.1911356169678191,-0.006317035462355403,1,0.6766894937266121,0.18080472944441706,0.18113222507389892,-0.12254164312769378,0.06240395556229572,1,0.47613831943631446,0.018435181275267,-0.018431783342587327,-0.32150072351986303,-0.136923542357148,1,0.27638456532212974,0.8307983637003691,-0.8239529758592656,0.16789778466177463,-0.33545848561289393
2026-01-29,0.66,1.2293281833494631,1,-0.776865814086658,0.1318782133369112,-0.1317045237640757,-0.31387669402558327,-0.6768658140866579,1,-0.2820868085840478,0.8019713994843136,0.8084549771789851,0.38171456264803894,-0.12271616379742056,1,-0.48072806992152106,0.603971342397458,0.6076413218459642,0.18175098782204913,-0.3216748965388594,1,-0.6785795051701959,0.40597128531059123,0.4076261303512352,-0.01741750320741753,-0.5198425408797336
2026-01-30,0.17,3.3760434764418004,1,0.9193960735131013,0.37196516791295764,-0.3733539144276765,-0.37977425112150076,0.02895181129708435,1,1.0006776164404152,0.2901674323830705,-0.2910118540077722,-0.29742692372853874,0.11096383709042756,1,0.8018837963930991,0.48998673612579147,-0.4923994280118027,-0.49999999999998934,-0.08961655681101188,1,0.6022900012148225,0.726064565718676,0.6022900012148225,-0.13008361478368258,-0.29100411527540615
2026-02-05,0.19,0.726535463770566,1,-1.7877963466770286,0.12672121333068276,-0.12656083390634176,-0.17377699383140932,-0.6754163054201845,1,-1.7370623656029816,0.07502494512072744,-0.07496869989478405,-0.12220925051341647,-0.6241076964907277,1,-1.932805269257154,0.27477549391339284,-0.27402254710614526,-0.32116899304227564,-0.8220676413184358,1,0.9462137729720044,1.1736362191584915,0.9462137729720044,0.17114525908635825,-0.1001563605118383
2026-02-26,0.08,4.3638166903659314,1,1.1974514766270428,0.12195961563050695,1.1974514766270428,-0.015061694354434607,1.1974514766270428,1,1.0179700926743251,0.3030657106606438,1.0179700926743251,-0.19674568892036337,1.0179700926743251,1,0.8192109964748728,0.5028591661503046,0.8192109964748728,-0.39794397343626553,0.8192109964748728,0,,,,,
2026-04-23,0.06,0.8284972098633814,1,0.5989626594311237,0.01845461088453293,-0.01845801723978635,0.39226978237998367,-0.10329106447384273,1,0.5347031977892103,0.06829398844570012,-0.06834066100882552,0.32787670067373487,-0.1680045097706806,1,0.3349736861381847,0.3062795782248884,-0.3072205319744503,0.12773187477146397,-0.3691450810754393,1,0.13444043399761796,0.5064677718429111,-0.5090459253989321,-0.07321836290503647,-0.571095071178207
2026-04-30,2.58,10.795531758198624,1,0.48278374931680634,0.874774874113271,-0.8671889233011432,0.14442065950082128,-0.35881763527054744,1,-1.0246431992034566,0.19745632065775176,0.19706719901735337,-0.2945842329023174,-0.7935622639118067,1,-1.2275039285191136,0.003340184994859996,-0.0033402965669449003,-0.4959789803579362,-0.995958975285105,1,0.22126631491554694,1.1379975741537152,-1.125192906176875,-0.11621614795279678,-0.6181447100233939
2026-05-01,0.07,1.598596777011687,1,0.7209277082278032,0.12679781183204675,-0.12663723858455933,0.4765314060351633,0.7209277082278032,1,0.6427873488557223,0.3745375368564341,-0.37313998753808475,0.3985806518952639,0.6427873488557223,0,,,,,,0,,,,,
2026-05-21,0.1,6.1588176205143945,1,-0.9989710169782118,0.42181122666803406,-0.42359801063283076,-0.3741811010118168,-0.8735551363402649,1,-0.6378638596849617,0.06450637840053064,-0.06454801598798632,0.0035834376281185243,-0.49391117213493096,1,-0.8399479236602225,0.2647779087043389,-0.2654808433293132,-0.19721257956539784,-0.6957061744886195,1,-1.0428452031846946,0.4650494390081472,-0.4672222534768622,-0.39881662902125914,-0.8983132291656704
