sess,rk,04:00_nostop,04:00_s02,04:00_s04,04:00_s16,08:30_nostop,08:30_s02,08:30_s04,08:30_s16,09:30_nostop,09:30_s02,09:30_s04,09:30_s16,11:00_nostop,11:00_s02,11:00_s04,11:00_s16,16:00_nostop,16:00_s02,16:00_s04,16:00_s16,16:00_be,16:00_tp16,16:00_tp20
2020-05-07,8,1.1324333370523298,-0.19999999999998908,1.1324333370523298,1.1324333370523298,1.341626687493025,-0.19999999999998908,1.341626687493025,1.341626687493025,1.3834653575811595,-0.19999999999998908,1.3834653575811595,1.3834653575811595,0.9790248800624735,-0.19999999999998908,0.9790248800624735,0.9790248800624735,1.4559857190672876,-0.19999999999998908,1.4559857190672876,1.4559857190672876,1.4559857190672876,1.6000000000000014,1.4559857190672876
2020-05-22,7,-1.171385116204604,-0.19999999999998908,-0.40000000000001146,-1.171385116204604,-0.2214691677562275,-0.19999999999998908,-0.40000000000001146,-0.2214691677562275,-0.09872721936120543,-0.19999999999998908,-0.40000000000001146,-0.09872721936120543,-0.2107959548523053,-0.19999999999998908,-0.40000000000001146,-0.2107959548523053,0.424260212930605,-0.19999999999998908,-0.40000000000001146,0.424260212930605,0.0,0.424260212930605,0.424260212930605
2020-06-12,9,0.9059993250434717,-0.20000000000000018,0.9059993250434717,0.9059993250434717,1.1422341060720154,-0.20000000000000018,1.1422341060720154,1.1422341060720154,1.7185431323174294,-0.20000000000000018,1.7185431323174294,1.7185431323174294,0.2595986604709166,-0.20000000000000018,0.2595986604709166,0.2595986604709166,0.30373043275095934,-0.20000000000000018,-0.40000000000001146,0.30373043275095934,0.0,1.6000000000000014,2.0000000000000018
2020-07-17,10,0.23471395718248633,0.23471395718248633,0.23471395718248633,0.23471395718248633,0.7088835676521521,0.7088835676521521,0.7088835676521521,0.7088835676521521,0.8701012352118287,0.8701012352118287,0.8701012352118287,0.8701012352118287,0.4717987624173192,0.4717987624173192,0.4717987624173192,0.4717987624173192,0.8392802105313013,0.8392802105313013,0.8392802105313013,0.8392802105313013,0.0,0.8392802105313013,0.8392802105313013
2020-07-23,2,0.5364955100161106,-0.20000000000000018,-0.40000000000000036,0.5364955100161106,0.17729679944737953,-0.20000000000000018,-0.40000000000000036,0.17729679944737953,-0.2878194796223754,-0.20000000000000018,-0.40000000000000036,-0.2878194796223754,-0.37992171310153866,-0.20000000000000018,-0.40000000000000036,-0.37992171310153866,-2.6824775500805864,-0.20000000000000018,-0.40000000000000036,-1.5999999999999903,0.0,-1.5999999999999903,-1.5999999999999903
2020-07-30,8,1.0047309007447658,1.0047309007447658,1.0047309007447658,1.0047309007447658,0.8548409761581333,0.8548409761581333,0.8548409761581333,0.8548409761581333,0.9742845098131059,0.9742845098131059,0.9742845098131059,0.9742845098131059,0.8642090964448013,0.8642090964448013,0.8642090964448013,0.8642090964448013,-0.14988992458662143,-0.20000000000000018,-0.40000000000000036,-0.14988992458662143,-0.0,1.5999999999999903,-0.14988992458662143
2020-07-31,1,-0.13989863082815024,-0.20000000000000018,-0.39999999999998925,-0.13989863082815024,0.20640781597596192,-0.20000000000000018,-0.39999999999998925,0.20640781597596192,-0.3371327660940726,-0.20000000000000018,-0.39999999999998925,-0.3371327660940726,-1.146710088755365,-0.20000000000000018,-0.39999999999998925,-1.6000000000000014,-0.041281563195194604,-0.20000000000000018,-0.39999999999998925,-1.6000000000000014,0.0,-1.6000000000000014,-1.6000000000000014
2020-08-20,7,0.209865906731177,0.209865906731177,0.209865906731177,0.209865906731177,0.061855214615502696,0.061855214615502696,0.061855214615502696,0.061855214615502696,0.2916031546159492,0.2916031546159492,0.2916031546159492,0.2916031546159492,-0.6472706386550842,-0.20000000000000018,-0.40000000000000036,-0.6472706386550842,-1.420460821348879,-0.20000000000000018,-0.40000000000000036,-1.420460821348879,-0.0,-1.420460821348879,-1.420460821348879
2020-09-16,9,-0.4044423068514602,-0.20000000000000018,-0.40000000000000036,-0.4044423068514602,-0.42411787853613436,-0.20000000000000018,-0.40000000000000036,-0.42411787853613436,-0.1267981286345199,-0.20000000000000018,-0.40000000000000036,-0.1267981286345199,0.5224957369594718,-0.20000000000000018,-0.40000000000000036,0.5224957369594718,1.7554982291985488,-0.20000000000000018,-0.40000000000000036,1.7554982291985488,-0.0,1.6000000000000014,1.7554982291985488
2020-10-21,10,-0.21380770135340788,-0.20000000000000018,-0.40000000000000036,-0.21380770135340788,-0.23946462551580616,-0.20000000000000018,-0.40000000000000036,-0.23946462551580616,-0.20953154732633594,-0.20000000000000018,-0.40000000000000036,-0.20953154732633594,0.07269461846015624,-0.20000000000000018,-0.40000000000000036,0.07269461846015624,-0.19028885420452335,-0.20000000000000018,-0.40000000000000036,-0.19028885420452335,0.0,-0.19028885420452335,-0.19028885420452335
2020-10-22,6,0.19075788751714562,-0.20000000000000018,0.19075788751714562,0.19075788751714562,-0.15003429355280318,-0.20000000000000018,-0.15003429355280318,-0.15003429355280318,-0.38580246913579863,-0.20000000000000018,-0.40000000000000036,-0.38580246913579863,0.6751543209876587,-0.20000000000000018,-0.40000000000000036,0.6751543209876587,0.10073731138545705,-0.20000000000000018,-0.40000000000000036,0.10073731138545705,-0.0,0.10073731138545705,0.10073731138545705
2020-10-28,2,0.1516990291262177,-0.20000000000000018,0.1516990291262177,0.1516990291262177,0.9080270457697659,-0.20000000000000018,0.9080270457697659,0.9080270457697659,1.0683945908460446,-0.20000000000000018,1.0683945908460446,1.0683945908460446,2.6092233009708754,-0.20000000000000018,2.6092233009708754,2.6092233009708754,3.402392510402219,-0.20000000000000018,3.402392510402219,3.402392510402219,3.402392510402219,1.6000000000000125,1.9999999999999907
2020-10-30,1,0.80394827932736,-0.20000000000000018,0.80394827932736,0.80394827932736,-0.06922887960874036,-0.20000000000000018,-0.40000000000000036,-0.06922887960874036,-0.3930413810044886,-0.20000000000000018,-0.40000000000000036,-0.3930413810044886,1.3644788851917222,-0.20000000000000018,-0.40000000000000036,1.3644788851917222,1.0987293150807265,-0.20000000000000018,-0.40000000000000036,1.0987293150807265,-0.0,1.6000000000000014,2.0000000000000018
2020-11-03,8,0.6472418925623558,0.6472418925623558,0.6472418925623558,0.6472418925623558,0.5322267827342131,0.5322267827342131,0.5322267827342131,0.5322267827342131,0.5480131703576641,0.5480131703576641,0.5480131703576641,0.5480131703576641,2.282260610707687,2.282260610707687,2.282260610707687,2.282260610707687,1.3914573090974658,1.3914573090974658,1.3914573090974658,1.3914573090974658,1.3914573090974658,1.6000000000000014,2.0000000000000018
2020-11-19,7,0.45286993154292077,-0.20000000000000018,0.45286993154292077,0.45286993154292077,0.008425487098473461,-0.20000000000000018,0.008425487098473461,0.008425487098473461,-0.08636124275933632,-0.20000000000000018,-0.08636124275933632,-0.08636124275933632,-0.5645076355976775,-0.20000000000000018,-0.40000000000000036,-0.5645076355976775,-0.9836756187467044,-0.20000000000000018,-0.40000000000000036,-0.9836756187467044,-0.0,-0.9836756187467044,-0.9836756187467044
2022-01-26,2,1.2374268592338478,-0.20000000000000018,1.2374268592338478,1.2374268592338478,2.425356644098353,-0.20000000000000018,2.425356644098353,2.425356644098353,2.448337428626979,-0.20000000000000018,2.448337428626979,2.448337428626979,1.68290052855804,-0.20000000000000018,1.68290052855804,1.68290052855804,0.09015538545846802,-0.20000000000000018,-0.40000000000000036,0.09015538545846802,0.0,1.6000000000000014,2.0000000000000018
2022-01-28,1,-0.5296049147336057,-0.20000000000000018,-0.40000000000000036,-0.5296049147336057,-1.6329484870952982,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-0.4395720792289004,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-0.20831126646189135,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,1.7547576174840263,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-1.6000000000000014,-1.6000000000000014,-1.6000000000000014
2022-02-02,3,0.3804671474889165,0.3804671474889165,0.3804671474889165,0.3804671474889165,0.6120558459604242,0.6120558459604242,0.6120558459604242,0.6120558459604242,0.11083173426851278,0.11083173426851278,0.11083173426851278,0.11083173426851278,-0.48633626679017716,-0.20000000000000018,-0.40000000000000036,-0.48633626679017716,-0.036392509759808345,-0.20000000000000018,-0.40000000000000036,-0.036392509759808345,0.0,-0.036392509759808345,-0.036392509759808345
2022-02-03,6,-0.030340317224863966,-0.20000000000000018,-0.030340317224863966,-0.030340317224863966,0.19046976924502745,-0.20000000000000018,0.19046976924502745,0.19046976924502745,0.7854771014883632,-0.20000000000000018,0.7854771014883632,0.7854771014883632,0.6708581253055068,-0.20000000000000018,0.6708581253055068,0.6708581253055068,2.187873986549127,-0.20000000000000018,2.187873986549127,2.187873986549127,-0.0,1.6000000000000014,2.0000000000000018
2022-02-04,4,-0.2404741744284511,-0.20000000000000018,-0.40000000000000036,-0.2404741744284511,-1.6714648602878968,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-1.5800169348010207,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-1.7561388653683285,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-0.5063505503810295,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-1.6000000000000014,-1.6000000000000014,-1.6000000000000014
2022-02-10,7,0.3344203380806654,0.3344203380806654,0.3344203380806654,0.3344203380806654,0.7170903766804182,0.7170903766804182,0.7170903766804182,0.7170903766804182,1.8085318780780013,1.8085318780780013,1.8085318780780013,1.8085318780780013,0.8751497404498876,0.8751497404498876,0.8751497404498876,0.8751497404498876,2.221150006655126,2.221150006655126,2.221150006655126,2.221150006655126,-0.0,1.6000000000000125,2.0000000000000018
2022-02-17,5,-0.5699419788796289,-0.20000000000000018,-0.40000000000000036,-0.5699419788796289,-0.5921919660430985,-0.20000000000000018,-0.40000000000000036,-0.5921919660430985,-0.9618840604515011,-0.20000000000000018,-0.40000000000000036,-0.9618840604515011,-1.6978451743200895,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-3.0242867167576626,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,0.0,-1.6000000000000014,-1.6000000000000014
2022-03-04,8,-0.9590792838874651,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-0.8596192100028377,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-0.8205456095481622,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-2.005186132423986,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-1.7796248934356385,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-1.6000000000000014,-1.6000000000000014,-1.6000000000000014
2022-04-26,7,0.37932757248857474,-0.20000000000000018,-0.40000000000000036,0.37932757248857474,0.2201950298836075,-0.20000000000000018,-0.40000000000000036,0.2201950298836075,0.5292082230816231,-0.20000000000000018,-0.40000000000000036,0.5292082230816231,2.723757008308203,-0.20000000000000018,-0.40000000000000036,2.723757008308203,3.7285124808023262,-0.20000000000000018,-0.40000000000000036,3.7285124808023262,3.7285124808023262,1.6000000000000014,2.0000000000000018
2022-04-27,2,-1.2905839458301926,-0.20000000000000018,-0.40000000000000036,-1.2905839458301926,-0.7349962382082298,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-0.8353106854177561,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-1.2076316144838728,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-0.27779385381099253,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-1.6000000000000014,-1.6000000000000014,-1.6000000000000014
2022-04-28,6,0.8480846946326004,-0.19999999999998908,0.8480846946326004,0.8480846946326004,0.2713112110345861,-0.19999999999998908,0.2713112110345861,0.2713112110345861,0.6583565750279741,-0.19999999999998908,0.6583565750279741,0.6583565750279741,-0.614719107518924,-0.19999999999998908,-0.40000000000000036,-0.614719107518924,2.0338854421613872,-0.19999999999998908,-0.40000000000000036,2.0338854421613872,0.0,1.6000000000000014,2.0000000000000018
2022-04-29,1,-0.9409719597913924,-0.20000000000000018,-0.40000000000000036,-0.9409719597913924,-0.6046406167334206,-0.20000000000000018,-0.40000000000000036,-0.6046406167334206,-0.3438893507671459,-0.20000000000000018,-0.40000000000000036,-0.3438893507671459,0.29476230065754727,-0.20000000000000018,-0.40000000000000036,0.29476230065754727,2.7378882926460624,-0.20000000000000018,-0.40000000000000036,2.7378882926460624,-0.0,1.6000000000000014,2.0000000000000018
2022-05-19,10,-0.7648022860024417,-0.20000000000000018,-0.39999999999998925,-0.7648022860024417,-0.7879144429970175,-0.20000000000000018,-0.39999999999998925,-1.6000000000000014,0.004202210362658221,-0.20000000000000018,-0.39999999999998925,-1.6000000000000014,0.5630961885952024,-0.20000000000000018,-0.39999999999998925,-1.6000000000000014,-0.29415472538555365,-0.20000000000000018,-0.39999999999998925,-1.6000000000000014,-1.6000000000000014,-1.6000000000000014,-1.6000000000000014
2022-05-26,5,0.5566057550934644,-0.20000000000000018,-0.40000000000000036,0.5566057550934644,0.46628859483301976,-0.20000000000000018,-0.40000000000000036,0.46628859483301976,0.07981516488133611,-0.20000000000000018,-0.40000000000000036,0.07981516488133611,2.5498844780508234,-0.20000000000000018,-0.40000000000000036,2.5498844780508234,3.1232934257508838,-0.20000000000000018,-0.40000000000000036,3.1232934257508838,0.0,1.6000000000000014,2.0000000000000018
2022-07-12,7,0.6965341638433542,-0.20000000000000018,0.6965341638433542,0.6965341638433542,-0.03998232360429288,-0.20000000000000018,-0.03998232360429288,-0.03998232360429288,-0.5660655289240646,-0.20000000000000018,-0.40000000000000036,-0.5660655289240646,0.06312998463836594,-0.20000000000000018,-0.40000000000000036,0.06312998463836594,0.8943414490435786,-0.20000000000000018,-0.40000000000000036,0.8943414490435786,-0.0,0.8943414490435786,0.8943414490435786
2022-07-27,2,0.028468593041464096,-0.20000000000000018,-0.40000000000000036,0.028468593041464096,-0.20131362222176596,-0.20000000000000018,-0.40000000000000036,-0.20131362222176596,0.14030949427576989,-0.20000000000000018,-0.40000000000000036,0.14030949427576989,1.0838400065070974,-0.20000000000000018,-0.40000000000000036,1.0838400065070974,2.4625332980865,-0.20000000000000018,-0.40000000000000036,2.4625332980865,0.0,1.6000000000000014,2.0000000000000018
2022-07-28,6,-0.30801025376070434,-0.20000000000000018,-0.40000000000000036,-0.30801025376070434,-0.4411501699024267,-0.20000000000000018,-0.40000000000000036,-0.4411501699024267,0.4312143552649861,-0.20000000000000018,-0.40000000000000036,0.4312143552649861,-0.013910140492423562,-0.20000000000000018,-0.40000000000000036,-0.013910140492423562,1.2499254813902239,-0.20000000000000018,-0.40000000000000036,1.2499254813902239,0.0,1.2499254813902239,1.2499254813902239
2022-07-29,1,-0.1650132981305008,-0.20000000000000018,-0.40000000000000036,-0.1650132981305008,0.3960319155131953,-0.20000000000000018,-0.40000000000000036,0.3960319155131953,0.6425811962493477,-0.20000000000000018,-0.40000000000000036,0.6425811962493477,0.0912426472015726,-0.20000000000000018,-0.40000000000000036,0.0912426472015726,-0.7610025043194746,-0.20000000000000018,-0.40000000000000036,-0.7610025043194746,-0.0,-0.7610025043194746,-0.7610025043194746
2022-08-18,10,0.2983857516170252,0.2983857516170252,0.2983857516170252,0.2983857516170252,-0.18718609262931007,-0.20000000000000018,-0.40000000000000036,-0.18718609262931007,-0.05189317419427297,-0.20000000000000018,-0.40000000000000036,-0.05189317419427297,-0.1816261096799332,-0.20000000000000018,-0.40000000000000036,-0.1816261096799332,-0.2779991474692878,-0.20000000000000018,-0.40000000000000036,-0.2779991474692878,-0.0,-0.2779991474692878,-0.2779991474692878
2022-08-25,5,-1.0488497421336174,-0.20000000000000018,-0.40000000000000036,-1.0488497421336174,-0.4172219968708424,-0.20000000000000018,-0.40000000000000036,-0.4172219968708424,-0.49834849626237965,-0.20000000000000018,-0.40000000000000036,-0.49834849626237965,-1.0218075756697864,-0.20000000000000018,-0.40000000000000036,-1.0218075756697864,-1.6302563211064047,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-0.0,-1.6000000000000014,-1.6000000000000014
2022-09-02,8,-0.2822793550221303,-0.19999999999998908,-0.40000000000000036,-0.2822793550221303,0.5442508427764947,-0.19999999999998908,-0.40000000000000036,0.5442508427764947,0.5848665773120487,-0.19999999999998908,-0.40000000000000036,0.5848665773120487,0.7290524349132799,-0.19999999999998908,-0.40000000000000036,0.7290524349132799,-1.620567807968809,-0.19999999999998908,-0.40000000000000036,-1.6000000000000014,0.0,-1.6000000000000014,-1.6000000000000014
2022-10-12,7,-0.5113793421173796,-0.20000000000000018,-0.40000000000000036,-0.5113793421173796,-0.08292637980282791,-0.20000000000000018,-0.40000000000000036,-0.08292637980282791,0.04607021100156983,-0.20000000000000018,-0.40000000000000036,0.04607021100156983,0.0046070211001558725,-0.20000000000000018,-0.40000000000000036,0.0046070211001558725,0.09214042200312855,-0.20000000000000018,-0.40000000000000036,0.09214042200312855,-0.0,0.09214042200312855,0.09214042200312855
2022-10-26,2,-0.3305425682287755,-0.20000000000000018,-0.3305425682287755,-0.3305425682287755,-0.028270088072201993,-0.20000000000000018,-0.40000000000000036,-0.028270088072201993,0.45014678699576427,-0.20000000000000018,-0.40000000000000036,0.45014678699576427,-1.10470805697509,-0.20000000000000018,-0.40000000000000036,-1.10470805697509,0.35228878982276335,-0.20000000000000018,-0.40000000000000036,-1.6000000000000014,-0.0,-1.6000000000000014,-1.6000000000000014
2022-10-27,6,-0.08749863283386006,-0.20000000000000018,-0.40000000000000036,-0.08749863283386006,0.037186918954390524,-0.20000000000000018,-0.40000000000000036,0.037186918954390524,-0.17937219730941312,-0.20000000000000018,-0.40000000000000036,-0.17937219730941312,0.9931094826643339,-0.20000000000000018,-0.40000000000000036,0.9931094826643339,1.6077873783222119,-0.20000000000000018,-0.40000000000000036,1.6077873783222119,-0.0,1.6000000000000014,1.6077873783222119
2022-10-28,1,-0.7566599507499494,-0.19999999999998908,-0.40000000000000036,-0.7566599507499494,0.13655697336019124,-0.19999999999998908,-0.40000000000000036,0.13655697336019124,0.5977165883143121,-0.19999999999998908,-0.40000000000000036,0.5977165883143121,2.7378553839265685,-0.19999999999998908,-0.40000000000000036,2.7378553839265685,3.7922543093799055,-0.19999999999998908,-0.40000000000000036,3.7922543093799055,3.7922543093799055,1.6000000000000014,2.0000000000000018
2022-11-17,5,-0.014861680219113715,-0.20000000000000018,-0.40000000000000036,-0.014861680219113715,1.3460436084159588,-0.20000000000000018,-0.40000000000000036,1.3460436084159588,1.7961402093373824,-0.20000000000000018,-0.40000000000000036,1.7961402093373824,1.341797414067647,-0.20000000000000018,-0.40000000000000036,1.341797414067647,0.509543321797834,-0.20000000000000018,-0.40000000000000036,0.509543321797834,0.509543321797834,1.6000000000000014,2.000000000000013
2022-12-09,8,-0.47050229880118977,-0.20000000000000018,-0.40000000000000036,-0.47050229880118977,0.8120998582047845,-0.20000000000000018,-0.40000000000000036,0.8120998582047845,0.19120869677308194,-0.20000000000000018,-0.40000000000000036,0.19120869677308194,-0.5392514931465753,-0.20000000000000018,-0.40000000000000036,-0.5392514931465753,0.5779229149658449,-0.20000000000000018,-0.40000000000000036,0.5779229149658449,-0.0,0.5779229149658449,0.5779229149658449
2024-01-25,8,-0.1420030956674756,-0.20000000000000018,-0.1420030956674756,-0.1420030956674756,-0.26696581985488077,-0.20000000000000018,-0.26696581985488077,-0.26696581985488077,-0.4671901847460358,-0.20000000000000018,-0.40000000000000036,-0.4671901847460358,-0.5112111444029566,-0.20000000000000018,-0.40000000000000036,-0.5112111444029566,-0.22010479828460383,-0.20000000000000018,-0.40000000000000036,-0.22010479828460383,-0.0,-0.22010479828460383,-0.22010479828460383
2024-01-31,1,0.07588557028721521,0.07588557028721521,0.07588557028721521,0.07588557028721521,0.14318032129664315,0.14318032129664315,0.14318032129664315,0.14318032129664315,0.373700638584229,0.373700638584229,0.373700638584229,0.373700638584229,0.8461956988631503,0.8461956988631503,0.8461956988631503,0.8461956988631503,1.3000773173735047,1.3000773173735047,1.3000773173735047,1.3000773173735047,-0.0,1.3000773173735047,1.3000773173735047
2024-02-01,10,0.44431579709096614,0.44431579709096614,0.44431579709096614,0.44431579709096614,0.4052391634705943,0.4052391634705943,0.4052391634705943,0.4052391634705943,0.2199869744554661,0.2199869744554661,0.2199869744554661,0.2199869744554661,0.027498371806933264,0.027498371806933264,0.027498371806933264,0.027498371806933264,0.8828424632751908,0.8828424632751908,0.8828424632751908,0.8828424632751908,0.0,0.8828424632751908,0.8828424632751908
2024-02-02,2,0.11789772727273107,0.11789772727273107,0.11789772727273107,0.11789772727273107,-0.41335227272727426,-0.20000000000000018,-0.40000000000001146,-0.41335227272727426,-0.5525568181818152,-0.20000000000000018,-0.40000000000001146,-0.5525568181818152,0.24857954545454142,-0.20000000000000018,-0.40000000000001146,0.24857954545454142,0.6250000000000089,-0.20000000000000018,-0.40000000000001146,0.6250000000000089,0.0,0.6250000000000089,0.6250000000000089
2024-02-22,3,1.1450867297171152,1.1450867297171152,1.1450867297171152,1.1450867297171152,1.1252951072281858,1.1252951072281858,1.1252951072281858,1.1252951072281858,1.1563962282822304,1.1563962282822304,1.1563962282822304,1.1563962282822304,1.273732275895223,1.273732275895223,1.273732275895223,1.273732275895223,1.984816998176342,1.984816998176342,1.984816998176342,1.984816998176342,1.984816998176342,1.6000000000000014,2.0000000000000018
2024-03-08,7,0.3258577726662937,0.3258577726662937,0.3258577726662937,0.3258577726662937,0.36419398121525504,-0.20000000000000018,0.36419398121525504,0.36419398121525504,0.2847832635066716,-0.20000000000000018,0.2847832635066716,0.2847832635066716,0.5750431282346202,-0.20000000000000018,0.5750431282346202,0.5750431282346202,-1.0597223363180808,-0.20000000000000018,-0.40000000000000036,-1.0597223363180808,0.0,-1.0597223363180808,-1.0597223363180808
2024-04-24,8,0.2999773601992217,0.2999773601992217,0.2999773601992217,0.2999773601992217,0.3919515508263638,0.3919515508263638,0.3919515508263638,0.3919515508263638,0.38629160063390344,0.38629160063390344,0.38629160063390344,0.38629160063390344,0.13017885442607735,0.13017885442607735,0.13017885442607735,0.13017885442607735,-0.012734887932985828,-0.20000000000000018,-0.39999999999998925,-0.012734887932985828,0.0,-0.012734887932985828,-0.012734887932985828
2024-04-25,6,0.08727376779454898,0.08727376779454898,0.08727376779454898,0.08727376779454898,0.26039058587882247,-0.20000000000000018,0.26039058587882247,0.26039058587882247,0.7124973174046811,-0.20000000000000018,0.7124973174046811,0.7124973174046811,0.589455611989409,-0.20000000000000018,0.589455611989409,0.589455611989409,-0.8312468703054687,-0.20000000000000018,-0.40000000000000036,-0.8312468703054687,-0.0,-0.8312468703054687,-0.8312468703054687
2024-04-26,1,-0.07879666239851701,-0.07879666239851701,-0.07879666239851701,-0.07879666239851701,0.15477915828279176,-0.20000000000001128,0.15477915828279176,0.15477915828279176,-0.4221249771348967,-0.20000000000001128,-0.40000000000000036,-0.4221249771348967,0.5276562214186153,-0.20000000000001128,-0.40000000000000036,0.5276562214186153,0.443231225991636,-0.20000000000001128,-0.40000000000000036,0.443231225991636,0.0,0.443231225991636,0.443231225991636
