sess,day_ret,gx1h,gx2h,gx3h,to_open,d,gx1h_al,gx2h_al,gx3h_al,to_open_al
2018-02-27,-1.3042701447203875,0.16624503071918095,0.18792916516081615,0.061438380917966384,0.4409107336465379,-1.0,-0.16624503071918095,-0.18792916516081615,-0.061438380917966384,-0.4409107336465379
2018-02-28,-1.2094597026744869,-0.03995786261760115,-0.0908133241309117,-0.26880743942750973,-0.2143194449489627,-1.0,0.03995786261760115,0.0908133241309117,0.26880743942750973,0.2143194449489627
2018-03-01,-1.6350460653290155,0.036928985560757965,0.1107869566822961,-0.07385797112153814,-1.3589866686362084,-1.0,-0.036928985560757965,-0.1107869566822961,0.07385797112153814,1.3589866686362084
2018-03-02,2.0869239415511442,0.13260156911856225,0.158385207558287,0.025783638439724754,0.014733507679842717,1.0,0.13260156911856225,0.158385207558287,0.025783638439724754,0.014733507679842717
2018-03-05,1.5225245152252542,-0.04721778294348722,0.07990701728897154,0.047217782943476116,0.5884062182188066,1.0,-0.04721778294348722,0.07990701728897154,0.047217782943476116,0.5884062182188066
2018-03-06,-0.05420641803989268,-0.07680772466259755,-0.33283347353790793,0.38038111261475827,0.504736476354184,-1.0,0.07680772466259755,0.33283347353790793,-0.38038111261475827,-0.504736476354184
2018-03-07,0.9799278714800908,-0.025280797428584023,-0.03611542489797559,0.09390010473473431,0.5417313734696005,1.0,-0.025280797428584023,-0.03611542489797559,0.09390010473473431,0.5417313734696005
2018-03-08,0.1617308798159911,0.03929694198341327,0.0821663332380762,0.1750500142897904,0.728779651328959,1.0,0.03929694198341327,0.0821663332380762,0.1750500142897904,0.728779651328959
2018-03-09,1.1566846437695233,0.26307481847838154,0.2735978112175186,0.39987372408714084,0.2841208039566556,1.0,0.26307481847838154,0.2735978112175186,0.39987372408714084,0.2841208039566556
2018-03-12,0.12586972483479286,-0.027920287578964142,-0.09074093463162791,-0.06282064705266377,0.46766481694762163,1.0,-0.027920287578964142,-0.09074093463162791,-0.06282064705266377,0.46766481694762163
2018-03-13,-1.750668658168053,0.1062210105158723,0.046029104556888356,-0.08497680841270672,0.6762737669510965,-1.0,-0.1062210105158723,-0.046029104556888356,0.08497680841270672,-0.6762737669510965
2018-03-14,-0.5453713803173721,0.13458473525764791,0.07083407118824159,-0.37896228085708694,0.1806268815300216,-1.0,-0.13458473525764791,-0.07083407118824159,0.37896228085708694,-0.1806268815300216
2018-03-15,-0.22626834010960328,0.049478706485239776,0.08482063968899833,-0.08835483300936309,0.021205159922255135,-1.0,-0.049478706485239776,-0.08482063968899833,0.08835483300936309,-0.021205159922255135
2018-03-16,-0.4103289706402502,-0.06392272452856451,-0.0355126247380988,-0.2698959480095131,-1.168365353883305,-1.0,0.06392272452856451,0.0355126247380988,0.2698959480095131,1.168365353883305
2018-03-19,-1.2370912220309838,-0.10857763300760048,-0.322113644589217,-0.2714440825190012,-0.26782482808541674,-1.0,0.10857763300760048,0.322113644589217,0.2714440825190012,0.26782482808541674
2018-03-20,0.3123070777499404,-0.10484833146534589,-0.010846379117102067,-0.05784735529122953,-0.41939332586138356,1.0,-0.10484833146534589,-0.010846379117102067,-0.05784735529122953,-0.41939332586138356
2018-03-21,-0.23957312425133548,-0.010891664246293065,-0.010891664246293065,0.19604995643334178,-1.5611385419692092,-1.0,0.010891664246293065,0.010891664246293065,-0.19604995643334178,1.5611385419692092
2018-03-22,-1.2057966739186576,-0.28409090909090606,-0.7513456937799035,-0.7513456937799035,0.28409090909091717,-1.0,0.28409090909090606,0.7513456937799035,0.7513456937799035,-0.28409090909091717
2018-03-23,-2.5701370988830408,0.09948345131050029,0.5777692749186825,0.8149990434283438,1.9667113066768716,-1.0,-0.09948345131050029,-0.5777692749186825,-0.8149990434283438,-1.9667113066768716
2018-03-26,1.7429848615754473,-0.0036863641390549873,0.16957275039628517,0.3280864083754276,0.38706823460021855,1.0,-0.0036863641390549873,0.16957275039628517,0.3280864083754276,0.38706823460021855
2018-03-27,-4.036515618125824,0.12990486379091948,0.12608413250296824,0.2559889962938877,-0.4928743361479415,-1.0,-0.12990486379091948,-0.12608413250296824,-0.2559889962938877,0.4928743361479415
2018-03-28,-0.629606879606881,0.14636213072449777,0.0,0.1348072256672994,0.33124061163964935,-1.0,-0.14636213072449777,-0.0,-0.1348072256672994,-0.33124061163964935
2018-03-29,1.2912151256629034,-0.1292529937274245,-0.23949819425964636,-0.17867325603497797,-0.6196540581638432,1.0,-0.1292529937274245,-0.23949819425964636,-0.17867325603497797,-0.6196540581638432
2018-04-02,-2.1333537238109823,-0.17935121646912577,-0.003898939488455877,0.15205864004990133,0.7407985028072384,-1.0,0.17935121646912577,0.003898939488455877,-0.15205864004990133,-0.7407985028072384
2018-04-03,0.18972393231888596,-0.07345266169250797,-0.1701009007615828,-0.32087215370936173,-1.7628638806200914,1.0,-0.07345266169250797,-0.1701009007615828,-0.32087215370936173,-1.7628638806200914
2018-04-04,3.5427175283732737,0.08729315318050102,0.1669955973887971,0.06452102626386402,0.607256717777438,1.0,0.08729315318050102,0.1669955973887971,0.06452102626386402,0.607256717777438
2018-04-05,-0.4596142254370106,-1.2301752526590715,-1.196108861046974,-1.2339604072826416,-1.0371323668571852,-1.0,1.2301752526590715,1.196108861046974,1.2339604072826416,1.0371323668571852
2018-04-06,-1.4266590170204596,0.08498145859086037,0.09270704573547395,0.45967243510507405,0.4480840543881426,-1.0,-0.08498145859086037,-0.09270704573547395,-0.45967243510507405,-0.4480840543881426
2018-04-09,-0.17706609184341415,0.03084515731031079,-0.04626773596545508,0.13494756323257917,1.7620296113510125,-1.0,-0.03084515731031079,0.04626773596545508,-0.13494756323257917,-1.7620296113510125
2018-04-10,0.6302201974183852,-0.07168458781362519,-0.27541973212601434,-0.4263346538389001,-0.4112431616676071,1.0,-0.07168458781362519,-0.27541973212601434,-0.4263346538389001,-0.4112431616676071
2018-04-11,0.06828528072837514,0.1478280645894836,0.22742779167614913,0.38662724584943575,0.572359942384959,1.0,0.1478280645894836,0.22742779167614913,0.38662724584943575,0.572359942384959
2018-04-12,0.5276845953789966,-0.1163925809116173,-0.007509198768496095,-0.10512878275887871,0.7096192836224313,1.0,-0.1163925809116173,-0.007509198768496095,-0.10512878275887871,0.7096192836224313
2018-04-13,-1.003356956359569,0.1234337011408293,0.044884982233028836,0.037404151860864765,-0.022442491116514418,-1.0,-0.1234337011408293,-0.044884982233028836,-0.037404151860864765,0.022442491116514418
2018-04-16,0.022449208665387133,-0.033554544776670525,-0.0298262620237133,0.22742524793080143,0.5965252404742438,1.0,-0.033554544776670525,-0.0298262620237133,0.22742524793080143,0.5965252404742438
2018-04-17,1.1109053878911368,0.08796041781198305,0.1612607659886356,0.3518416712479322,0.11728055708264407,1.0,0.08796041781198305,0.1612607659886356,0.3518416712479322,0.11728055708264407
2018-04-18,0.16468435498626643,0.02552788009189122,0.11305204040699124,0.11305204040699124,-0.6783122424419252,1.0,0.02552788009189122,0.11305204040699124,0.11305204040699124,-0.6783122424419252
2018-04-19,-0.4294838851772953,-0.011061539028800471,-0.04055897643892026,-0.1880461634895414,-0.26178975701486307,-1.0,0.011061539028800471,0.04055897643892026,0.1880461634895414,0.26178975701486307
2018-04-20,-1.3015826061233526,-0.1453976065317053,-0.14166946277448522,-0.1864071878611595,-0.08947545017335967,-1.0,0.1453976065317053,0.14166946277448522,0.1864071878611595,0.08947545017335967
2018-04-23,-0.7125270461836863,0.04878048780487809,0.12757973733583672,-0.018761726078797558,0.42401500938087366,-1.0,-0.04878048780487809,-0.12757973733583672,0.018761726078797558,-0.42401500938087366
2018-04-24,-2.565732879530236,0.0843138006361821,0.11880580998735457,0.20311961062353667,-0.03832445483462621,-1.0,-0.0843138006361821,-0.11880580998735457,-0.20311961062353667,0.03832445483462621
2018-04-25,-0.03831564427755341,-0.060629026146263865,0.01136794240241823,0.19704433497536034,0.04547176960969512,-1.0,0.060629026146263865,-0.01136794240241823,-0.19704433497536034,-0.04547176960969512
2018-04-26,0.7646012339604047,0.081553973902726,0.07413997627521152,0.07784697508896876,0.1297449584816146,1.0,0.081553973902726,0.07413997627521152,0.07784697508896876,0.1297449584816146
2018-04-27,-1.3658572697660687,0.16861510791366108,0.07494004796162468,0.14613309352518034,0.13114508393285984,-1.0,-0.16861510791366108,-0.07494004796162468,-0.14613309352518034,-0.13114508393285984
2018-04-30,-0.9773816656680645,-0.11346444780635512,0.09833585476550777,0.1323751891074032,-0.2723146747352523,-1.0,0.11346444780635512,-0.09833585476550777,-0.1323751891074032,0.2723146747352523
2018-05-01,1.3646702047005244,0.06699668738601172,0.0632746491979086,-0.1674917184650293,-0.4094242006922988,1.0,0.06699668738601172,0.0632746491979086,-0.1674917184650293,-0.4094242006922988
2018-05-02,-0.8021490131701725,0.11690613568653418,0.07165214767885786,0.06033865067691657,-0.2111852773692302,-1.0,-0.11690613568653418,-0.07165214767885786,-0.06033865067691657,0.2111852773692302
2018-05-03,0.4535318795116927,-0.0037486879592152356,-0.2886489728594954,-0.21742390163442815,-0.7797270955165692,1.0,-0.0037486879592152356,-0.2886489728594954,-0.21742390163442815,-0.7797270955165692
2018-05-04,2.3692563482466733,0.03686092373473837,0.2101072652880731,0.2727708356371483,0.2801430203840827,1.0,0.03686092373473837,0.2101072652880731,0.2727708356371483,0.2801430203840827
2018-05-07,0.3417358712427321,0.07335142668525307,0.014670285337059497,0.09168928335656634,-0.07335142668525307,1.0,0.07335142668525307,0.014670285337059497,0.09168928335656634,-0.07335142668525307
2018-05-08,0.05503981213077491,-0.04028418662564981,-0.13550135501354532,-0.08423057203544859,0.06225737933054365,1.0,-0.04028418662564981,-0.13550135501354532,-0.08423057203544859,0.06225737933054365
2018-05-09,0.9036364966708232,-0.039859405007791615,-0.07971881001558323,-0.039859405007791615,0.21379135413268635,1.0,-0.039859405007791615,-0.07971881001558323,-0.039859405007791615,0.21379135413268635
2018-05-10,0.7300852970941074,0.046734011575644274,0.14379695869433107,0.15458173059639257,0.0790883272818732,1.0,0.046734011575644274,0.14379695869433107,0.15458173059639257,0.0790883272818732
2018-05-11,0.043137536846638014,-0.014335889900363163,0.11827109167801275,0.1648627338542097,0.0609275320765601,1.0,-0.014335889900363163,0.11827109167801275,0.1648627338542097,0.0609275320765601
2018-05-14,-0.0752742132052453,0.01075654356399447,0.00717102904266298,-0.02151308712800004,-0.8820365722481127,-1.0,-0.01075654356399447,-0.00717102904266298,0.02151308712800004,0.8820365722481127
2018-05-15,-0.3435556198466694,-0.13058145017954548,-0.10881787514962493,-0.06166346258478228,0.12332692516956456,-1.0,0.13058145017954548,0.10881787514962493,0.06166346258478228,-0.12332692516956456
2018-05-16,0.5434782608695565,0.039642496756520096,0.06486954014703894,0.046850223439531824,-0.3531786074672083,1.0,0.039642496756520096,0.06486954014703894,0.046850223439531824,-0.3531786074672083
2018-05-17,-0.068718579333793,0.10863661053774898,0.12674271229404788,0.4454101032047797,-0.31504617055947426,-1.0,-0.10863661053774898,-0.12674271229404788,-0.4454101032047797,0.31504617055947426
2018-05-18,-0.17065466032460952,-0.2342173537042358,-0.07206687806283751,-0.11530700490054446,-0.09008359757854967,-1.0,0.2342173537042358,0.07206687806283751,0.11530700490054446,0.09008359757854967
2018-05-21,-0.2057390362750433,-0.007231965286569331,-0.039775809076114665,-0.039775809076114665,0.39775809076116886,-1.0,0.007231965286569331,0.039775809076114665,0.039775809076114665,-0.39775809076116886
2018-05-22,-0.6013683831472827,-0.007239819004523085,-0.05791855203619578,-0.05791855203619578,-0.7638009049773742,-1.0,0.007239819004523085,0.05791855203619578,0.05791855203619578,0.7638009049773742
2018-05-23,1.6392245628126023,0.0035931155905277734,-0.11138658330638318,-0.20840070425065527,-0.11857281448743873,1.0,0.0035931155905277734,-0.11138658330638318,-0.20840070425065527,-0.11857281448743873
2018-05-24,-0.05030361826739993,0.003592986490374983,0.08982466225926355,0.1796493245185493,0.1006036217303885,-1.0,-0.003592986490374983,-0.08982466225926355,-0.1796493245185493,-0.1006036217303885
2018-05-25,0.10422282120394755,0.014302570887125832,-0.07866413987914767,-0.18235777881073778,-0.8331247541745634,1.0,0.014302570887125832,-0.07866413987914767,-0.18235777881073778,-0.8331247541745634
2018-05-29,0.021644240828244676,-0.09359925120598911,-0.14399884800921914,-0.16559867521059868,0.25559795521636897,1.0,-0.09359925120598911,-0.14399884800921914,-0.16559867521059868,0.25559795521636897
2018-05-30,0.3089080459770077,0.04300766970108949,0.028671779800726327,0.10393520177764959,0.03225575227581157,1.0,0.04300766970108949,0.028671779800726327,0.10393520177764959,0.03225575227581157
2018-05-31,-0.05013967480839154,0.007163836951074032,0.035819184755347955,0.08238412493730696,0.4549036463930012,-1.0,-0.007163836951074032,-0.035819184755347955,-0.08238412493730696,-0.4549036463930012
2018-06-01,1.0877318116975676,-0.0706239627105476,0.0918111515237019,0.17655990677636346,0.39196299304353754,1.0,-0.0706239627105476,0.0918111515237019,0.17655990677636346,0.39196299304353754
2018-06-04,0.6088333626605769,-0.06995208282326582,0.010492812423490427,-0.04896645797628496,0.2728131230107289,1.0,-0.06995208282326582,0.010492812423490427,-0.04896645797628496,0.2728131230107289
2018-06-05,0.09771418600592607,-0.024371561868952174,0.010444955086685859,0.08007798899798413,0.04177982034676564,1.0,-0.024371561868952174,0.010444955086685859,0.08007798899798413,0.04177982034676564
2018-06-06,0.4631886884446601,-0.04157139887757122,-0.06582138155615258,0.0034642832398068535,-0.12471419663271366,1.0,-0.04157139887757122,-0.06582138155615258,0.0034642832398068535,-0.12471419663271366
2018-06-07,-0.8490435264763008,0.0,0.03482500435312286,0.04875500609438088,-0.4318300539787545,-1.0,-0.0,-0.03482500435312286,-0.04875500609438088,0.4318300539787545
2018-06-08,0.5147599537766556,0.09435280961700432,0.16074923119933082,0.23064020128600315,0.26908023483365184,1.0,0.09435280961700432,0.16074923119933082,0.23064020128600315,0.26908023483365184
2018-06-11,0.29630146059189677,0.13210039630118242,0.1181950914273866,-0.13557672251963693,0.2294375304178642,1.0,0.13210039630118242,0.1181950914273866,-0.13557672251963693,0.2294375304178642
2018-06-12,0.40585541834328165,0.09323204419888764,0.12430939226519833,0.16574585635358297,0.03107734806628848,1.0,0.09323204419888764,0.12430939226519833,0.16574585635358297,0.03107734806628848
2018-06-13,-0.21046094396908188,0.027638624978409965,-0.017274140611500677,0.03800310934531925,0.376576265330808,-1.0,-0.027638624978409965,0.017274140611500677,-0.03800310934531925,-0.376576265330808
2018-06-14,0.6263119859595934,0.06504621704894742,0.09585758301950964,0.02396439575487186,-0.3628894214310119,1.0,0.06504621704894742,0.09585758301950964,0.02396439575487186,-0.3628894214310119
2018-06-15,-0.044622936189198104,0.054946941859257414,0.02747347092963981,-0.3811944091486663,-0.7761255537621525,-1.0,-0.054946941859257414,-0.02747347092963981,0.3811944091486663,0.7761255537621525
2018-06-18,0.5842292667749938,-0.027492353689129168,-0.6048317811608639,-0.6220145022165724,-1.1993539296883071,1.0,-0.027492353689129168,-0.6048317811608639,-0.6220145022165724,-1.1993539296883071
2018-06-19,1.0308919304844455,-0.05860250267158973,0.12409941742217434,-0.017236030197520513,0.5032920817677367,1.0,-0.05860250267158973,0.12409941742217434,-0.017236030197520513,0.5032920817677367
2018-06-20,0.28138082492621397,0.04785506750981661,0.09229191591180186,0.13331054520595575,0.20851136557853422,1.0,0.04785506750981661,0.09229191591180186,0.13331054520595575,0.20851136557853422
2018-06-21,-1.1334539619678452,0.06918978758734262,0.07610876634609465,0.1245416176572256,0.44973361931779365,-1.0,-0.06918978758734262,-0.07610876634609465,-0.1245416176572256,-0.44973361931779365
2018-06-22,-0.6983864863935096,-0.05539015440005901,-0.020771307900024905,-0.4258118119504273,-0.9727895866509684,-1.0,0.05539015440005901,0.020771307900024905,0.4258118119504273,0.9727895866509684
2018-06-25,-1.4176967665339713,0.007071635669331222,-0.11668198854395406,0.04596563185064184,0.2616505197652108,-1.0,-0.007071635669331222,0.11668198854395406,-0.04596563185064184,-0.2616505197652108
2018-06-26,0.07762879322512628,-0.08096025907282645,0.014080045056141799,0.11616037171318094,0.26400084480271424,1.0,-0.08096025907282645,0.014080045056141799,0.11616037171318094,0.26400084480271424
2018-06-27,-1.8123068277606014,0.19300879262278414,0.27164200443206,0.12152405461434146,-0.14654371291729085,-1.0,-0.19300879262278414,-0.27164200443206,-0.12152405461434146,0.14654371291729085
2018-06-28,1.0131748532149487,-0.14160294534126816,-0.024780515434719153,-0.12744265080714134,0.4672897196261738,1.0,-0.14160294534126816,-0.024780515434719153,-0.12744265080714134,0.4672897196261738
2018-06-29,-0.2717583115691369,-0.10246987738948832,-0.05300166071869894,-0.13427087382070768,-1.0494328822303056,-1.0,0.10246987738948832,0.05300166071869894,0.13427087382070768,1.0494328822303056
2018-07-02,1.6710108187238948,-0.010651517841286928,-0.03905556541806687,-0.22368187466713652,0.6284395526362507,1.0,-0.010651517841286928,-0.03905556541806687,-0.22368187466713652,0.6284395526362507
2018-07-05,0.5933041390026927,-0.09132420091324533,-0.2212855637513167,-0.010537407797683862,0.22831050228311334,1.0,-0.09132420091324533,-0.2212855637513167,-0.010537407797683862,0.22831050228311334
2018-07-06,1.2962443946188396,0.010364484366909288,0.048367593712206336,0.2245638279495532,0.49404042148903926,1.0,0.010364484366909288,0.048367593712206336,0.2245638279495532,0.49404042148903926
2018-07-09,0.40591675266596905,0.15070041442613036,0.1883755180326796,0.4315511867657662,0.07877521663184339,1.0,0.15070041442613036,0.1883755180326796,0.4315511867657662,0.07877521663184339
2018-07-10,-0.061599534581291415,-0.3060627944564853,-0.3610853193025898,-0.5846143264899073,-0.3301351490766491,-1.0,0.3060627944564853,0.3610853193025898,0.5846143264899073,0.3301351490766491
2018-07-11,0.2519239396763018,0.0,0.027560547076865838,0.05167602576912067,0.5064250525372849,1.0,0.0,0.027560547076865838,0.05167602576912067,0.5064250525372849
2018-07-12,1.2441732931176341,0.10159848279598371,0.17271742075317675,0.27770251964236436,0.07111893795719304,1.0,0.10159848279598371,0.17271742075317675,0.27770251964236436,0.07111893795719304
2018-07-13,0.10492824262118283,0.07426160337553611,0.023628691983113015,0.05063291139240089,-0.1755274261603379,1.0,0.07426160337553611,0.023628691983113015,0.05063291139240089,-0.1755274261603379
2018-07-16,-0.2839852598127024,0.13325133251331778,0.15716823834905913,0.17083504168375896,-0.12641793084597897,-1.0,-0.13325133251331778,-0.15716823834905913,-0.17083504168375896,0.12641793084597897
2018-07-17,1.7131501404783034,0.0033654169751651253,0.057212088577784925,0.09086625832941397,-0.11442417715554765,1.0,0.0033654169751651253,0.057212088577784925,0.09086625832941397,-0.11442417715554765
2018-07-18,-0.19542437413659908,0.04728771195028347,0.0675538742146875,0.12497466729717299,-0.22968317232993085,-1.0,-0.04728771195028347,-0.0675538742146875,-0.12497466729717299,0.22968317232993085
2018-07-19,-0.17277593332881702,0.0,0.054171180931739116,0.28101300108342997,0.12188515709643521,-1.0,-0.0,-0.054171180931739116,-0.28101300108342997,-0.12188515709643521
2018-07-20,-0.3653833141619822,-0.040684861840989406,-0.12544499067638215,-0.3390405153415821,-0.32547889472791525,-1.0,0.040684861840989406,0.12544499067638215,0.3390405153415821,0.32547889472791525
2018-07-23,0.5960084462911297,0.11121221312304641,0.24938496276076805,0.23253462743908493,0.6740134128669251,1.0,0.11121221312304641,0.24938496276076805,0.23253462743908493,0.6740134128669251
2018-07-24,-0.6264236902050135,-0.02023881805303107,0.006746272684332588,-0.1382985900290068,0.16191054442420416,-1.0,0.02023881805303107,-0.006746272684332588,0.1382985900290068,-0.16191054442420416
2018-07-25,1.3577709645901326,0.0168753586013759,0.10800229504877024,0.1856289446150683,0.2733808093422052,1.0,0.0168753586013759,0.10800229504877024,0.1856289446150683,0.2733808093422052
2018-07-26,-0.11459386585777054,-0.02691337258200477,0.037005887300245455,0.06391925988225022,0.28595458368376736,-1.0,0.02691337258200477,-0.037005887300245455,-0.06391925988225022,-0.28595458368376736
2018-07-27,-1.989065172911142,0.013713188659192355,0.0034282971647980887,-0.21941101854708878,0.1851280468990968,-1.0,-0.013713188659192355,-0.0034282971647980887,0.21941101854708878,-0.1851280468990968
2018-07-30,-1.416643854366273,0.11099934094140895,0.048562211661873356,-0.04162475285303113,0.45093482257450024,-1.0,-0.11099934094140895,-0.048562211661873356,0.04162475285303113,-0.45093482257450024
