sess,sym,rk,yr,sd0_close,sd0_struct,sd0_band,sd1_close,sd1_struct,sd1_band,sd2_close,sd2_struct,sd2_band,sd3_close,sd3_struct,pct0_close,pct0_struct,pct0_band,mix0_close,mix0_struct,mix0_band,mix1_close,mix1_struct,mix1_band,pct1_close,pct1_struct,pct1_band,pct2_close,pct2_struct,pct2_band,pct3_close,pct3_struct,mix2_close,mix2_struct,mix2_band,mix3_close,mix3_struct
2020-01-22,NFLX,10,2020,0.22602870292203203,-0.027232373846031166,-0.006354220564075419,0.22602870292203203,-0.027232373846031166,-0.006354220564075419,0.22602870292203203,-0.027232373846031166,-0.006354220564075419,0.22602870292203203,-0.027232373846031166,-0.0841590878240761,-0.0841590878240761,0.18296199300682492,-0.010867202782005592,-0.010867202782005592,0.12284383536580457,-0.23853409953377147,-0.23853409953377147,0.1258345377762371,,,,,,,,,,,,,
2020-01-29,AAPL,1,2020,-0.0906443992748418,-0.2691863978464992,-0.23897159808823343,-0.0906443992748418,-0.2691863978464992,-0.23897159808823343,-0.0906443992748418,-0.2691863978464992,-0.23897159808823343,-0.0906443992748418,-0.2691863978464992,-0.0906443992748418,-0.2691863978464992,-0.23897159808823343,-0.0906443992748418,-0.2691863978464992,-0.23897159808823343,-0.0906443992748418,-0.2691863978464992,-0.23897159808823343,,,,,,,,,,,,,
2020-01-30,MSFT,2,2020,0.1670500602475533,-0.24372877642677704,-0.12871070215796365,0.1670500602475533,-0.24372877642677704,-0.12871070215796365,0.1670500602475533,-0.24372877642677704,-0.12871070215796365,0.1670500602475533,-0.24372877642677704,-0.41729581331502175,-0.3321894303363049,0.17632625839416605,0.1670500602475533,-0.24372877642677704,0.07103187643771047,-1.4337215751525134,-1.3477537437603937,-0.7043529090765777,-0.8825881898667953,-0.7970874589734445,0.1906068696473806,-1.4337215751525134,-1.3477537437603937,0.1012819141960275,,,,,,,
2020-01-31,AMZN,3,2020,-2.4799436253252427,-0.07859930615784494,-0.037944492627928206,-2.4799436253252427,-0.07859930615784494,-0.037944492627928206,-2.4799436253252427,-0.07859930615784494,-0.037944492627928206,-2.4799436253252427,-0.07859930615784494,-2.646175491761138,-0.3923266322140795,-0.23146297896307066,-2.646175491761138,-0.3923266322140795,0.054070602480327246,2.0125272331154687,2.0125272331154687,0.1704975968603084,2.0125272331154687,2.0125272331154687,0.1685744275025436,1.7234786408827696,1.7234786408827696,0.1932511668048753,,,,,,,
2020-02-04,GOOGL,4,2020,-2.8179091334379125,-0.15960813451112443,-0.07705220286744474,-2.8179091334379125,-0.15960813451112443,-0.07705220286744474,-2.8179091334379125,-0.15960813451112443,-0.07705220286744474,-2.8179091334379125,-0.15960813451112443,2.569522606857544,2.569522606857544,0.17788604414366027,2.569522606857544,2.569522606857544,0.05692489028830128,1.2547425474254803,1.2547425474254803,0.2287398642603078,2.196389496717721,2.196389496717721,0.19238153026805982,1.3866275914468762,1.3866275914468762,0.14271651129329488,0.9047207518634526,0.9047207518634526,,,,,
2020-02-14,NVDA,7,2020,-0.08574769390672365,-0.054566714304282726,-0.00606296825602648,-0.08574769390672365,-0.054566714304282726,-0.00606296825602648,-0.08574769390672365,-0.054566714304282726,-0.00606296825602648,-0.08574769390672365,-0.054566714304282726,-0.07782504928919298,-0.3787485732074325,0.1920977238736965,-0.028549923434295632,-0.3296218432868758,0.08749883382470625,,,,,,,,,,,,,,,,
2020-04-22,NFLX,10,2020,-2.3189777567439673,-0.275082820634176,-0.14493610979648963,-2.3189777567439673,-0.275082820634176,-0.14493610979648963,-2.3189777567439673,-0.275082820634176,-0.14493610979648963,-2.3189777567439673,-0.275082820634176,-2.476596753169802,-0.42955326460480947,-0.23543782221779885,-2.3189777567439673,-0.275082820634176,-0.14493610979648963,-2.823851138457889,-0.9511919624279219,0.0639644806185724,-2.823851138457889,-0.9511919624279219,0.06721992556762979,1.4725726019360508,1.4725726019360508,-0.030513979926261037,1.4725726019360508,1.4725726019360508,1.4725726019360508,1.4725726019360508,0.11918996244959512,,
2020-04-29,GOOGL,4,2020,2.2326138404950013,-0.22810869379259469,-0.11215344111469294,2.2326138404950013,-0.22810869379259469,-0.11215344111469294,2.2326138404950013,-0.22810869379259469,-0.11215344111469294,2.2326138404950013,-0.22810869379259469,-2.5220176140912764,-0.3888825345990998,-0.20874618286779167,2.2326138404950013,-0.22810869379259469,-0.11215344111469294,1.7048194479902357,1.7048194479902357,0.1416926216509129,1.8058947129308889,1.8058947129308889,0.17576852643574892,1.4975230007077123,1.4975230007077123,0.13699259755768356,1.2481644640234935,1.2481644640234935,,,,,
2020-04-30,MSFT,2,2020,1.1854011386451813,-0.2172777029071149,-0.08159373653473523,1.1854011386451813,-0.2172777029071149,-0.08159373653473523,1.1854011386451813,-0.2172777029071149,-0.08159373653473523,1.1854011386451813,-0.2172777029071149,0.9292706466289768,-0.47704398180064,0.1652232234785056,0.9866064046739842,-0.4188943394146438,0.11023899174944507,-1.4753468984807783,-0.803488180771128,0.16196814548201655,-1.4753468984807783,-0.803488180771128,0.19066383149060062,-1.7071569271175258,-1.0368789669511935,-0.607813267395485,0.1223173579450676,0.1223173579450676,0.1223173579450676,0.1223173579450676,0.20539118686060398,,
2020-05-01,AAPL,1,2020,1.2832497662955689,-0.2974419988102328,-0.16052425332615528,1.2832497662955689,-0.2974419988102328,-0.16052425332615528,1.2832497662955689,-0.2974419988102328,-0.16052425332615528,1.2832497662955689,-0.2974419988102328,-1.5231582219459083,-0.4719247181168229,-0.19988843321548933,1.2832497662955689,-0.2974419988102328,0.039796795180502276,0.949349098971064,-0.7503837189471785,-0.3930372649039615,0.856354377080426,-0.8449742524680559,0.1889998755342126,0.6160164271047264,-1.0894364590463113,0.17713458844916818,0.18045888115493236,-1.5324682764744635,0.18045888115493236,-1.5324682764744635,-0.9705477332202506,,
2020-05-22,NVDA,7,2020,0.40830486763450136,-0.1547822374039276,-0.12275832621690963,0.40830486763450136,-0.1547822374039276,-0.12275832621690963,0.40830486763450136,-0.1547822374039276,-0.12275832621690963,0.40830486763450136,-0.1547822374039276,0.08512223020242793,-0.5320139387651968,-0.20949045006600775,0.40830486763450136,-0.1547822374039276,-0.12275832621690963,-0.8280630292635927,-0.8468217386643717,0.08434053088643978,-0.8280630292635927,-0.8468217386643717,0.07305384374968193,-1.0555436183927736,-1.0743446497636366,0.19961572377507064,,,,,,,
2020-06-12,ADBE,9,2020,-0.5909457735662427,-0.3332205243016695,-0.21346939838076118,-0.5909457735662427,-0.3332205243016695,-0.21346939838076118,-0.5909457735662427,-0.3332205243016695,-0.21346939838076118,-0.5909457735662427,-0.3332205243016695,-0.5909457735662427,-0.3332205243016695,-0.21346939838076118,-0.5909457735662427,-0.3332205243016695,-0.21346939838076118,-0.5909457735662427,-0.3332205243016695,-0.21346939838076118,-0.2993084941686486,-0.9572711322117899,0.06696400406374092,-0.7576730448182856,-1.4126107615256234,-0.7020192287947147,-1.1132437619961633,-1.7658349328214973,,,,,
2020-07-17,NFLX,10,2020,-1.009597111364502,-0.1852907639680712,-0.09343722285570788,-1.009597111364502,-0.1852907639680712,-0.09343722285570788,-1.009597111364502,-0.1852907639680712,-0.09343722285570788,-1.009597111364502,-0.1852907639680712,0.5367191563815155,0.5367191563815155,0.1923007204955418,0.6747798086940149,0.6747798086940149,0.09050857023509273,,,,-0.11041157677128544,-0.11041157677128544,-0.4100065828267496,,,,,,,,,,
2020-07-23,MSFT,2,2020,2.485818383065075,-0.07840243508738798,-0.002305953973169572,2.485818383065075,-0.07840243508738798,-0.002305953973169572,2.485818383065075,-0.07840243508738798,-0.002305953973169572,2.485818383065075,-0.07840243508738798,2.174516517072267,-0.49967613583787873,-0.29553128641790494,2.395790056778835,-0.27235378294787616,0.10729869291232763,-2.8174840281288804,-0.666452176311072,0.06472769421315139,-2.8174840281288804,-0.666452176311072,0.17929189373697696,-3.1469011955476134,-1.0031606431221696,0.10746821992995148,,,-3.1469011955476134,-1.0031606431221696,0.10700101261844619,,
2020-07-31,AAPL,1,2020,0.07346357813540205,-0.09642094630271103,-0.036983489569297756,0.016060939794426687,-0.15372613803230628,-0.012190453795668521,0.016060939794426687,-0.15372613803230628,0.008923455195897212,,,-0.2950594693504116,-0.46431838975297124,-0.23792518630203485,-0.24486246510138088,-0.4142065998443911,0.10876550685050557,-0.38457995578482507,-0.38457995578482507,-0.41756830142349877,-0.38457995578482507,-0.38457995578482507,-0.41756830142349877,,,,,,,,,,
