sess,series,family,z,absz,react,disp,eff,hold,streak,adx,agree,y
2022-06-10,US_CORE_CPI_MOM,inflation,-1.322664154936512,0.5077524002897476,-1.0,0.6585303729889349,0.8144329896907234,1.1617647058823564,0,25.027539328361097,1.0,1.7309368643891876
2022-06-14,US_CORE_PPI_MOM,inflation,0.3138589853526057,0.3138589853526057,1.0,0.11470785695711683,0.42187500000001255,0.993865030674863,0,20.415753220134388,1.0,-0.6259849413412732
2022-06-30,US_CORE_PCE_MOM,inflation,1.2610953357233272,1.2610953357233272,1.0,0.16800688563732671,0.807432432432429,1.21319796954317,1,18.397862711225837,1.0,-0.25502485411713627
2022-07-13,US_CORE_CPI_MOM,inflation,-1.192001418529113,1.0369939322284465,-1.0,0.8703214197541328,0.7105555555555562,0.7466433158201982,0,15.260321533606676,1.0,-1.3252311073760348
2022-07-14,US_CORE_PPI_MOM,inflation,-0.4565214368343104,0.3093889741828283,1.0,0.10242003047566196,0.4537037037037127,2.0704225352114336,0,17.456911647915952,1.0,1.031766418357738
2022-07-21,TSLA_EPS,eps,1.3734321204463236,1.3734321204463236,1.0,0.09870132183172706,0.22575757575758149,149.00000000071762,0,21.898009147148183,1.0,1.4237016242229839
2022-07-27,GOOGL_EPS,eps,-0.3291511791111071,0.3291511791111071,1.0,0.4748552433530581,0.6805421103581777,9.630136986300881,0,22.33602105051765,0.0,2.4692360800877333
2022-07-28,META_EPS,eps,-0.2553053903667213,0.2553053903667213,1.0,0.18901934448757127,0.4948630136986224,-9.965517241379436,0,22.501527545042762,0.0,0.8211317768104465
2022-07-29,AMZN_EPS,eps,-0.49243971953838356,0.5677740620063332,-1.0,0.060087124706688255,0.1448170731707331,1.3768115942029129,1,22.67844320312997,1.0,-1.3833528722157151
2022-08-10,US_CORE_CPI_MOM,inflation,1.5030090585173803,1.3932610920384725,1.0,0.6645498583207864,0.8951048951048981,1.024000000000007,1,18.235427263289054,1.0,0.34275439680844233
2022-08-11,US_CORE_PPI_MOM,inflation,1.8116939731145556,0.6669474275410487,1.0,0.05132958305492374,0.3508771929824699,-1.428571428571459,1,21.5880733637518,1.0,-1.3280975049548949
2022-08-25,NVDA_EPS,eps,0.2703802361888272,0.2703802361888272,1.0,0.15273359521962349,0.3099688473520304,-6.633333333333442,0,16.342111657435613,1.0,1.1666570566414958
2022-08-26,US_CORE_PCE_MOM,inflation,1.7320508075688763,1.7320508075688763,1.0,0.1099479097263656,0.27083333333332577,1.4895833333332476,0,38.326489582557365,1.0,-3.9430615817918846
2022-09-13,US_CORE_CPI_MOM,inflation,-1.6354415836769136,1.942016624910449,-1.0,1.2271406310165394,0.8118015198927145,1.3873185637891514,1,49.25497611857568,1.0,2.800946346940414
2022-09-14,US_CORE_PPI_MOM,inflation,-0.3715848675706955,0.3715848675706955,1.0,0.05130334517566228,0.2777777777777875,-1.875000000000118,2,19.079687583680602,0.0,0.4790591524970633
2022-09-30,US_CORE_PCE_MOM,inflation,-1.4957567100278102,1.4957567100278102,-1.0,0.23762252443107593,0.6994219653179143,1.1238390092879138,3,29.241280492209107,1.0,1.5376032135683948
2022-10-12,US_PPI_MOM,inflation,-0.6334159813827913,0.6334159813827913,-1.0,0.2710736756537746,0.9535962877030112,1.113821138211376,2,15.385564852527587,1.0,0.09909660766961315
2022-10-13,US_CORE_CPI_MOM,inflation,-1.354786932127682,1.2845232578665131,-1.0,1.0582986327794541,0.9121699196326059,1.0311486048020762,0,30.090005012833938,1.0,-5.182601267174491
2022-10-20,TSLA_EPS,eps,0.4512936824065242,0.4512936824065242,-1.0,0.039877660815947694,0.08056872037914777,,2,16.253120425226335,0.0,0.4153942877672012
2022-10-26,GOOGL_EPS,eps,-0.9570712302246422,0.9570712302246422,-1.0,0.5452260794266088,1.037113402061856,2.958823529411761,3,19.79709503701554,1.0,-0.07427148411900397
2022-10-27,META_EPS,eps,-0.573242712269343,0.573242712269343,1.0,0.00390631004359363,0.009628610729027766,-0.22580645161299315,0,13.680321886616666,0.0,-1.8276306308273482
2022-10-28,AMZN_EPS,eps,0.13426571540857815,0.1255932342554172,1.0,0.40882423927900097,0.582644628099174,234.9999999996366,3,38.77809651278454,1.0,3.117698110688294
2022-11-10,US_CPI_MOM,inflation,1.3336707171723168,1.4062460986213052,1.0,1.1473839472094098,0.9103199639477239,1.4776883686905635,5,40.74865758693786,1.0,2.149947294448351
2022-11-15,US_PPI_MOM,inflation,0.9056815427102664,0.6298366572977736,1.0,0.20056513116075028,0.48885976408911636,0.5651515151515107,0,18.175800938632907,1.0,-0.9752344513526467
2022-11-17,NVDA_EPS,eps,-3.1780661709413502,3.1780661709413502,-1.0,0.5411546382794107,0.8028404344193799,12.813333333333711,4,21.126247189226326,1.0,-1.284185493460166
2022-12-01,US_CORE_PCE_MOM,inflation,1.4957567100278102,1.4957567100278102,-1.0,0.07416821969630155,0.3103448275862061,-0.6428571428571389,1,13.079050045613679,0.0,-0.19107751100773118
2022-12-09,US_CORE_PPI_MOM,inflation,-0.5271511987647943,0.7466928139435463,-1.0,0.26303623413514793,0.45995670995670995,0.8220502901353924,0,14.789582471464307,1.0,0.3723873689648438
2022-12-13,US_CORE_CPI_MOM,inflation,0.919222802456477,0.5773502691896258,1.0,0.40978533510342485,0.6213683223992544,2.2173913043478466,0,25.972783855078696,1.0,-2.598143020035837
2024-01-11,US_CPI_MOM,inflation,-1.3932610920384736,1.3932610920384736,-1.0,0.04224134960484611,0.14112291350531314,0.4043478260869675,0,24.739996698363008,1.0,0.21761505660932157
2024-01-12,US_PPI_MOM,inflation,0.8589132270375472,0.6452935653553031,1.0,0.1794856352449661,0.9285714285714367,1.4726562500000284,4,49.085512750260115,1.0,-0.1852532529589057
2024-01-25,TSLA_EPS,eps,-0.279310193865464,0.279310193865464,1.0,0.1096150022353415,0.4148550724637803,,1,19.281660240217786,0.0,-0.2798586572438144
2024-01-31,GOOGL_EPS,eps,0.2268275895711012,0.2268275895711012,-1.0,0.3779054793828393,0.7869012707722381,3.779342723004746,0,14.822287032281412,0.0,0.8996708871674697
2024-02-02,AMZN_EPS,eps,0.5856905933690744,0.4155151465350285,1.0,0.017764769054339227,0.05810397553516627,0.23170731707316494,1,23.97034895710572,1.0,1.2969390524346203
2024-02-13,US_CORE_CPI_MOM,inflation,-1.37842602287557,1.4957567100278115,-1.0,0.3961597920223524,0.8859390363815112,1.4144427001569868,0,43.03744026655536,1.0,-0.3618715143258511
2024-02-16,US_CORE_PPI_MOM,inflation,-1.3983363250653418,2.1266132558701933,-1.0,0.12784405809036056,0.8305084745762644,0.976744186046511,0,14.803754109607889,1.0,0.9543475834356552
2024-02-22,NVDA_EPS,eps,2.2370683830889866,2.2370683830889866,1.0,0.8191448685438638,0.9662162162162196,3.4489795918367476,1,22.29132564301683,1.0,0.8720564600656733
2024-03-12,US_CORE_CPI_MOM,inflation,-1.3932610920384727,1.3932610920384727,1.0,0.05953700722156666,0.21186440677965265,0.7653061224489475,2,26.983590450143332,0.0,0.7978941051310695
2024-03-14,US_PPI_MOM,inflation,-0.7469012359235306,1.0435081492551312,-1.0,0.07063734778369861,0.6582733812949522,1.3863636363636365,0,25.888400901449902,1.0,0.4222110237936394
2024-04-10,US_CORE_CPI_MOM,inflation,-1.2829325159971654,1.3932610920384727,-1.0,0.4723213325115622,0.7733887733887743,0.9712793733681448,0,27.658152542631907,1.0,-0.3489029553321421
2024-04-11,US_PPI_MOM,inflation,0.3402785236893603,0.3402785236893603,1.0,0.2451462560772677,0.7049180327868768,1.3870967741935187,1,18.330110148822204,1.0,1.210212882469719
2024-04-24,TSLA_EPS,eps,-0.590178353462243,0.590178353462243,1.0,0.16338414709743818,0.8229571984435935,16.269230769227086,2,30.142070687049422,0.0,-0.4397772922686616
2024-04-25,META_EPS,eps,0.927657559459202,0.927657559459202,-1.0,0.32901273074275084,0.8950682056663184,29.41379310344579,1,29.69383247739656,0.0,-1.2565384670807145
2024-04-26,GOOGL_EPS,eps,1.7967446244148189,1.7967446244148189,1.0,0.11058157196174838,0.3746803069053626,0.42649199417757233,0,18.470924722397985,1.0,0.830872274583494
2024-05-01,AMZN_EPS,eps,0.3355455786256719,0.3355455786256719,-1.0,0.07336458826187382,0.3120124804992167,2.816901408450746,2,28.90405554482909,0.0,0.4667894308594933
2024-05-03,AAPL_EPS,eps,0.2223239024939453,0.2223239024939453,1.0,0.433542627314394,1.0992509363295877,5.03862660944193,1,20.511987720930403,1.0,0.28411464861703983
2024-05-14,US_PPI_MOM,inflation,-1.2052183244970793,0.7728422011467174,-1.0,0.015842010263815712,0.07550644567219397,0.15830115830116448,3,33.411266237977976,1.0,-0.660178781334575
2024-05-15,US_CPI_MOM,inflation,1.1978241142570365,1.1978241142570365,1.0,0.14189056621600551,0.6271186440677964,0.7855626326963842,0,13.42006052518754,1.0,1.0377957650365532
2024-05-23,NVDA_EPS,eps,1.9961615473657628,1.9961615473657628,1.0,0.14923055304662752,0.35693501454897897,-3.0666666666667317,0,51.0139106419962,1.0,-1.4352364383994898
2024-05-31,US_CORE_PCE_MOM,inflation,1.9420166249104476,1.9420166249104476,1.0,0.05279613696105549,0.3206106870228973,0.48275862068964864,0,37.49914603870823,1.0,-0.028220116911914506
2024-06-12,US_CPI_MOM,inflation,1.2519783784209406,1.1106956648034083,1.0,0.15136405002768943,0.5646731571627367,0.7408759124087687,0,21.96480809100447,1.0,0.5766105105647457
2024-06-13,US_CORE_PPI_MOM,inflation,1.3034404111964508,1.472373326191028,-1.0,0.0028742769860194226,0.023809523809514642,-0.04571428571426977,0,21.2979831319561,0.0,0.21645021645021467
2024-07-11,US_CPI_MOM,inflation,1.7412433326650727,2.221391329606817,-1.0,0.012945388081275547,0.06787330316742447,-0.12765957446809434,1,20.11200560308183,0.0,2.1715968539379626
2024-07-12,US_CORE_PPI_MOM,inflation,-0.6306827476713581,0.8951055583261015,1.0,0.07128497257825173,0.303370786516847,5.785714285713869,1,18.754743035703275,0.0,0.39590410322833947
2024-07-24,GOOGL_EPS,eps,-0.07614207204523,0.2139757929261548,-1.0,0.542842321580442,0.7896749521988521,-10.411764705881884,0,18.699960585651056,0.0,2.1775672371638133
2024-08-01,META_EPS,eps,1.1302651010000344,1.1302651010000344,-1.0,0.07141483239556408,0.22732626619552804,2.4125000000000627,7,39.83036055627802,0.0,2.577985996441512
2024-08-02,AMZN_EPS,eps,0.5729078891356059,0.5077498177471934,-1.0,0.46892474032643766,0.6480362537764339,14.299999999999981,0,27.917146567709022,0.0,0.39977462370207606
2024-08-13,US_PPI_MOM,inflation,0.6202543329538293,0.367006645104718,1.0,0.11792596786258121,0.8918918918919121,2.0742857142858115,0,20.79840918449816,1.0,1.3665008291873892
2024-08-29,NVDA_EPS,eps,1.7825811412166097,1.7825811412166097,1.0,0.06331359069188583,0.12167553191489436,-0.5562310030395172,1,16.31135791133744,1.0,-0.46576080680549303
2024-09-11,US_CORE_CPI_MOM,inflation,-1.261095335723328,1.261095335723328,1.0,0.010075137560686249,0.03172588832486705,-0.07042253521125365,0,29.15239626273703,0.0,2.0890220301688744
2024-09-12,US_PPI_MOM,inflation,-0.39560029314421785,0.3662599370166148,-1.0,0.10908556580893883,0.8858024691358029,2.021126760563368,0,17.035795942808168,1.0,-1.1189810903892372
2024-09-27,US_CORE_PCE_MOM,inflation,2.211083193570264,2.211083193570264,-1.0,0.009574582215433454,0.1396648044692944,-0.42372881355938696,4,18.176228968264542,0.0,0.6484893146647019
2024-10-10,US_CPI_MOM,inflation,-1.1092612217398332,0.9574271077563384,-1.0,0.1824654897180793,0.6064000000000046,1.5661157024793417,1,10.382041647258474,1.0,-0.40176432283667296
2024-10-11,US_PPI_MOM,inflation,0.3864211005733587,0.3864211005733587,-1.0,0.11417010273803468,0.7491856677524491,-3.108108108107956,5,27.29785702352474,0.0,-0.6100635892894557
2024-10-24,TSLA_EPS,eps,1.0959987896046983,1.0959987896046983,1.0,0.17630193830807067,0.44385026737966937,41.500000000031484,0,17.24180318713173,1.0,0.1954253266307049
2024-10-30,GOOGL_EPS,eps,1.6923145604256231,1.6923145604256231,-1.0,0.1383728114821946,0.4605042016806674,-2.6346153846155884,0,27.146891699757646,0.0,0.4882422069032333
2024-10-31,META_EPS,eps,2.143717838563372,2.143717838563372,-1.0,0.38894508252918186,0.7174721189591083,5.938461538461385,1,20.61892835484761,0.0,1.586033073092763
2024-11-01,AMZN_EPS,eps,0.4576950658693344,0.6114354452415371,1.0,0.0551791772281363,0.20676691729323682,2.6190476190475787,0,27.702062666626972,1.0,0.3324161800774439
2024-11-21,NVDA_EPS,eps,2.1235485237294376,2.1235485237294376,1.0,0.364012815629654,0.742759795570693,5.774834437085809,0,20.761464957535612,1.0,-0.1761702739627502
2024-12-12,US_PPI_MOM,inflation,-1.1225609997192545,1.1225609997192545,-1.0,0.05351300471432545,0.41279069767442456,0.8255813953488352,0,20.68496143322707,1.0,0.15224035522749535
2024-12-20,US_CORE_PCE_MOM,inflation,2.211083193570264,2.211083193570264,1.0,0.1606442455462176,0.7906976744186164,1.0625000000000395,1,18.035430003766578,1.0,1.6915188306713125
2026-01-13,US_CORE_CPI_MOM,inflation,1.1266014242982167,1.1266014242982167,1.0,0.08102146562355501,0.43571428571429627,0.5386313465783785,0,28.49192113948573,1.0,-0.2656630506973623
2026-01-14,US_CORE_PPI_MOM,inflation,0.5842137905514205,0.5842137905514205,-1.0,0.08954950165492478,0.8938356164383746,1.6948051948052112,1,26.481212639427213,0.0,0.3721011571082955
2026-01-29,META_EPS,eps,0.9466809110667107,1.2293281833494631,1.0,0.2195306759339952,0.4654377880184285,0.9215328467153203,0,46.40420545050904,1.0,-0.5652419254569274
2026-01-30,AAPL_EPS,eps,0.3663436989858302,3.3760434764418004,-1.0,0.1576419128512417,0.23220012828736286,-8.829268292681945,0,14.12113263251513,0.0,0.853397177224724
2026-02-05,GOOGL_EPS,eps,0.726535463770566,0.726535463770566,-1.0,0.5206170585233866,0.6569920844327168,8.19078947368436,0,22.237012040320852,0.0,0.30045523520485506
2026-02-13,US_CPI_MOM,inflation,0.947607082958686,0.947607082958686,1.0,0.0557705103038582,0.2915851272015526,0.6367521367520963,1,27.17671904331904,1.0,0.23642572796895855
2026-02-20,US_CORE_PCE_MOM,inflation,-1.658312395177699,1.658312395177699,-1.0,0.1875047498955939,0.7909774436090145,1.7591973244147228,0,39.286339178139066,1.0,-1.410458626546962
2026-02-26,NVDA_EPS,eps,4.3638166903659314,4.3638166903659314,-1.0,0.1300176266866709,0.4260869565217442,-1.3851590106007061,2,25.01400392579474,0.0,0.8332015497746537
2026-02-27,US_CORE_PPI_MOM,inflation,-0.903108781713198,1.2845232578665131,-1.0,0.0685209435824029,0.5810055865921736,1.1304347826086565,1,19.698315750363925,1.0,-0.6847039159022517
2026-03-18,US_PPI_MOM,inflation,-0.7424591611476095,1.018493050689377,-1.0,0.1358182166915603,0.620955315870575,1.686192468619258,0,17.951080495216623,1.0,1.0923316114148207
2026-04-10,US_CORE_CPI_MOM,inflation,1.0292462702971554,1.1266014242982167,-1.0,0.014559629825877492,0.11874999999999857,0.28571428571427365,0,18.90326677395566,0.0,0.16780676557395235
2026-04-14,US_PPI_MOM,inflation,1.0680986999376185,1.4478129468509575,-1.0,0.007943151517827375,0.07368421052632759,0.250000000000034,2,25.642092795810846,0.0,-1.2125694599881331
2026-04-23,TSLA_EPS,eps,0.8284972098633814,0.8284972098633814,-1.0,0.1912077694277119,0.47996357012749946,11.977272727271844,1,27.939893092572362,0.0,0.24913405079000084
2026-04-30,GOOGL_EPS,eps,7.125935738452218,10.795531758198624,1.0,0.12487705116462489,0.15697399527186312,-5.533333333332861,0,19.827554015306017,1.0,0.5175775910772451
2026-05-01,AAPL_EPS,eps,1.598596777011687,1.598596777011687,1.0,0.09057790561016403,0.4430379746835596,-4.899999999999779,3,29.84142942821059,1.0,0.6208093112360258
2026-05-12,US_CORE_CPI_MOM,inflation,-1.3932610920384734,1.3932610920384734,1.0,0.028740693906956532,0.17741935483871024,0.6153846153846154,1,22.146668019647056,0.0,0.027428963270903495
2026-05-13,US_CORE_PPI_MOM,inflation,-1.8405820566320026,1.629469979408367,-1.0,0.12902565463240467,0.6174183514774576,1.3145695364238834,1,16.902143709408975,1.0,-0.7356270772280293
2026-05-21,NVDA_EPS,eps,6.1588176205143945,6.1588176205143945,-1.0,0.1390987526941824,0.33001422475106773,-11.04761904761735,0,27.392063038013614,0.0,-0.8355520550642481
2026-05-28,US_CORE_PCE_MOM,inflation,1.9420166249104476,1.9420166249104476,1.0,0.16228560827513616,0.9693356047700252,3.427710843373434,1,20.12559230249112,1.0,0.7061266874351046
