sess,yr,series,az,agree,impulse,r5,mae5,r15,mae15,r30,mae30,r60,mae60,r_open,mae_open
2024-12-06,2024,US_UNEMP_RATE,0.7625600286907527,1.0,0.1630029806259259,0.036034779374150006,0.045354638383976464,0.01278653461662671,0.05349956967737324,-0.013948946854513977,0.0942441271946759,-0.06160784860742563,0.09773806199384616,-0.06160784860742563,0.09773806199384616
2024-12-12,2024,US_PPI_MOM,1.1225609997192545,1.0,0.028788576692773127,0.2107930657144541,0.0011518746760419418,0.05068248574554568,0.0011518746760419418,0.10136497149110246,0.0011518746760419418,0.12670621436388085,0.0011518746760419418,0.12670621436388085,0.0011518746760419418
2024-12-20,2024,US_CORE_PCE_MOM,2.211083193570264,1.0,0.29503418367951006,0.1665760933771132,0.02836141901632061,0.19492947097323743,0.02836141901632061,0.14885523237955223,0.02836141901632061,0.22328284856933944,0.02836141901632061,0.22328284856933944,0.02836141901632061
2026-01-09,2026,US_UNEMP_RATE,1.0038095376047689,0.0,0.048557360810330685,0.16210287222993003,0.07285372913954369,0.16210287222993003,0.07285372913954369,0.23296221158792818,0.07285372913954369,-0.2834373574319815,0.3624000233806379,-0.2834373574319815,0.3624000233806379
2026-01-13,2026,US_CORE_CPI_MOM,1.1266014242982167,1.0,0.35601265822784445,0.002884143938008954,0.043280883314733565,-0.09806089389234884,0.14634381167861754,-0.12401818933444053,0.2312651165479851,-0.12113404539642048,0.2834472585636849,-0.12113404539642048,0.2834472585636849
2026-01-14,2026,US_CORE_PPI_MOM,0.5842137905514205,0.0,0.08431049520302158,0.04170586694858258,0.023277693180601133,0.09602048436999633,0.023277693180601133,0.04267577083111318,0.023277693180601133,0.16876327555939152,0.023277693180601133,0.16876327555939152,0.023277693180601133
2026-01-30,2026,US_CORE_PPI_MOM,1.4758786609278485,1.0,0.08126227398930208,0.021300285617464887,0.03388681802778404,-0.07939197366511053,0.09488309047780419,-0.0755191944619149,0.1239289345016159,-0.2914266350389605,0.37565958270804334,-0.2914266350389605,0.37565958270804334
2026-02-11,2026,US_NFP,1.333605231856119,0.0,0.17820899955447445,0.1956811780402301,0.04844961240308976,0.34787764984929304,0.04844961240308976,0.5524534268913417,0.04844961240308976,0.6443642832435703,0.04844961240308976,0.6443642832435703,0.04844961240308976
2026-02-13,2026,US_CPI_MOM,0.947607082958686,1.0,0.38755767829676824,-0.22276653865150875,0.35912272892808517,-0.21167861138831068,0.35912272892808517,0.03326378178958311,0.35912272892808517,-0.23486245930226524,0.46787179097675935,-0.23486245930226524,0.46787179097675935
2026-02-20,2026,US_CORE_PCE_MOM,1.658312395177699,1.0,0.1639443192790524,0.2055187838123751,0.015111675280321535,0.32741963107363325,0.015111675280321535,0.18939966351336768,0.015111675280321535,0.3596578716716481,0.015111675280321535,0.3596578716716481,0.015111675280321535
