sess,yr,day,az,entry,atr,r_ns,r_s5,mae,size
2021-08-11,2021,CPI,0.3838247367893692,15069.25,17.892857142857142,0.15262869751315744,0.15262869751315744,0.07969582759135285,6
2021-08-12,2021,PPI,1.5889827266478729,15008.75,12.232142857142858,0.10660448071958539,0.10660448071958539,0.05663363038228564,6
2021-09-03,2021,NFP,1.854354817740093,15646.5,10.357142857142858,-0.24446361806155226,-0.5,0.5058534470299136,6
2021-09-10,2021,PPI,0.3739391775069527,15630.75,11.089285714285714,-0.046382931081356826,-0.046382931081356826,0.059213263771074054,6
2021-09-14,2021,CPI,0.7876842854151731,15460.0,19.678571428571427,0.14877102199224446,0.14877102199224446,0.06310577498747083,6
2021-10-08,2021,NFP,1.0340772093620425,14914.0,25.696428571428573,0.31346385946091626,0.31346385946091626,0.21670838443059726,6
2021-10-13,2021,CPI,0.478713553878169,14734.25,27.928571428571427,-0.3376486757045605,-0.5,0.5853841690275363,6
2021-10-14,2021,PPI,0.9281669225484848,14939.0,23.178571428571427,-0.10542874355713439,-0.10542874355713439,0.1592329997821107,6
2021-11-05,2021,NFP,0.3338959216379962,16348.75,22.089285714285715,-0.22937533450568814,-0.22937533450568814,0.29971710375411575,6
2021-11-09,2021,PPI,0.2767058461435595,16363.25,16.232142857142858,0.1191694803905019,0.1191694803905019,0.006111628901894761,6
2021-11-10,2021,CPI,1.4526267015050356,16119.5,29.714285714285715,0.032569248425817765,0.032569248425817765,0.0031018331834165025,6
2021-12-03,2021,NFP,1.4036200531950798,16058.25,36.107142857142854,-0.1167624118443844,-0.1167624118443844,0.23719979401071178,6
2021-12-10,2021,CPI,0.4948716593053935,16238.75,22.410714285714285,0.3202216919405698,0.3202216919405698,0.021558029596091544,6
2021-12-14,2021,PPI,1.022631237488531,15966.25,33.535714285714285,0.29750254442965085,0.29750254442965085,0.06106631175135657,6
2022-01-07,2022,NFP,0.895105558326105,15800.0,39.92857142857143,-0.6424050632911404,-0.5,1.1264720942140372,6
2022-01-12,2022,CPI,0.4948716593053935,15869.25,37.42857142857143,-0.641177119271541,-0.5,0.666383099390333,6
2022-01-13,2022,PPI,0.703452458112659,15918.75,26.875,0.13506085590890837,0.13506085590890837,0.04084903140662011,6
2022-02-04,2022,NFP,1.200570988449998,14515.75,57.767857142857146,0.8766340009989104,0.8766340009989104,0.27039594922755317,4
2022-02-10,2022,CPI,1.0115610777177466,14918.25,23.25,1.0071556650411373,1.0071556650411373,0.12903658270910778,6
2022-02-15,2022,PPI,1.6837611310372242,14495.25,55.910714285714285,0.1431503423535263,0.1431503423535263,0.13452682775392244,4
2022-03-04,2022,NFP,0.8264833103086302,13955.0,60.19642857142857,-0.2902185596560414,-0.2902185596560414,0.4661543168769544,4
2022-03-15,2022,PPI,1.5536132999283587,13144.75,57.125,0.02662659997336725,0.02662659997336725,0.09328003045878663,4
2022-04-01,2022,NFP,0.4742069502722874,14943.25,23.267857142857142,0.26935238318304133,0.26935238318304133,0.006691984675355478,6
2022-04-12,2022,CPI,0.8691172572598894,14161.0,36.5,0.7079302309158875,0.7079302309158875,0.1981178801386818,6
2022-04-13,2022,PPI,1.6346451533369355,13948.0,42.32142857142857,-0.05556352165185796,-0.05556352165185796,0.3082879265844607,6
2022-05-06,2022,NFP,0.4754233873720096,12871.75,50.607142857142854,-1.0099636801522704,-0.5,1.222844785215771,4
2022-05-11,2022,CPI,0.8043996665398438,12304.5,41.714285714285715,1.2251615262708793,1.2251615262708793,0.36571985858833145,6
2022-05-12,2022,PPI,0.6538580613347743,11808.0,73.96428571428571,-0.20748644986450238,-0.20748644986450238,0.38895619460561637,4
2022-06-03,2022,NFP,0.5404029961335259,12790.25,33.035714285714285,-0.5668380211489188,-0.5,0.8376695048880389,6
2022-06-10,2022,CPI,2.1375759095832763,12119.5,36.69642857142857,0.3939931515326567,-0.5,0.5136350509509446,6
2022-06-14,2022,PPI,0.3138589853526057,11402.0,48.875,0.27845991931239045,0.27845991931239045,0.004385387887562153,6
2022-07-08,2022,NFP,0.4392310639550297,12048.5,28.625,0.22409428559572175,0.22409428559572175,0.05394862431007397,6
2022-07-13,2022,CPI,1.3470089048297798,11608.75,37.410714285714285,0.4479379778184578,0.4479379778184578,0.2239689889092178,6
2022-07-14,2022,PPI,1.222431847851449,11650.25,41.05357142857143,0.02789639707303504,0.02789639707303504,0.10525863550439052,6
2022-08-05,2022,NFP,1.0932780012733567,13211.0,21.696428571428573,0.4939065929906894,0.4939065929906894,0.1173264703655974,6
2022-08-10,2022,CPI,1.612757024996288,13262.75,27.714285714285715,0.5353339239599686,0.5353339239599686,0.030168756481563364,6
2022-08-11,2022,PPI,2.9564405186880625,13488.0,27.232142857142858,0.053751482799535566,0.053751482799535566,0.258301897311064,6
2022-09-02,2022,NFP,1.4062460986213174,12377.5,31.75,-0.20197939810139287,-0.5,0.6484926104368682,6
2022-09-13,2022,CPI,1.942016624910449,12633.75,25.303571428571427,1.4682893044424605,1.4682893044424605,0.051449490452171176,6
2022-09-14,2022,PPI,0.3715848675706955,12133.0,43.357142857142854,-0.15865820489573412,-0.15865820489573412,0.3729498063133496,6
2022-10-07,2022,NFP,1.2335371226084146,11409.0,33.625,0.5412393724252729,0.5412393724252729,0.4031904636690342,6
2022-10-12,2022,PPI,0.6334159813827913,10862.0,40.892857142857146,-0.14039771681089164,-0.14039771681089164,0.478733198306025,6
2022-10-13,2022,CPI,1.4250506063888508,10553.25,33.94642857142857,-0.004737876957339182,-0.004737876957339182,0.3292824485348067,6
2022-11-04,2022,NFP,0.6633249580710854,10716.75,33.642857142857146,-1.7052744535423603,-0.5,1.8032519187253682,6
2022-11-10,2022,CPI,1.4062460986213052,11163.75,25.089285714285715,1.2115104691523992,1.2115104691523992,0.060500134444740894,6
2022-11-15,2022,PPI,1.181526428122759,12028.0,24.625,0.2972231459926755,0.2972231459926755,0.05615056670480456,6
2022-12-02,2022,NFP,0.3131912348471108,11800.25,18.178571428571427,-0.07838816974217178,-0.07838816974217178,0.45549882417745824,6
2022-12-09,2022,PPI,0.7466928139435463,11542.0,22.089285714285715,-0.6389707156472024,-0.5,0.7364408248137222,6
2022-12-13,2022,CPI,1.261095335723328,12339.0,37.19642857142857,-0.5612286246859499,-0.5,1.630837657524098,6
2024-01-05,2024,NFP,0.5458648159491504,16363.0,23.732142857142858,-0.30862311312107593,-0.30862311312107593,0.32390148505774263,6
2024-01-11,2024,CPI,1.3932610920384736,16956.0,19.75,0.22116065109695215,0.22116065109695215,0.10615711252655036,6
2024-01-12,2024,PPI,1.0725328887197914,16953.25,31.5,0.04718859215784299,0.04718859215784299,0.07821723730814245,6
2024-02-02,2024,NFP,1.6290959388456951,17527.25,21.214285714285715,0.15547219329901107,0.15547219329901107,0.2481849691195137,6
2024-02-13,2024,CPI,1.4957567100278115,17731.25,24.178571428571427,0.4258019034191096,0.4258019034191096,0.04088826224886155,6
2024-02-16,2024,PPI,2.1266132558701933,17948.0,18.785714285714285,0.05153777579675056,0.05153777579675056,0.002785825718754076,6
2024-03-08,2024,NFP,1.192971329492848,18326.0,28.0,0.2264542180508533,0.2264542180508533,0.13523666416228597,6
2024-03-12,2024,CPI,1.3932610920384727,18243.75,22.732142857142858,-0.43713600548132003,-0.5,0.7523124357656785,6
2024-03-14,2024,PPI,1.0435081492551312,18375.75,17.642857142857142,-0.061221990939142046,-0.061221990939142046,0.10475762894031071,6
2024-04-05,2024,NFP,1.2774811175218876,18110.25,21.821428571428573,-0.2967932524399197,-0.2967932524399197,0.44173879432918284,6
2024-04-10,2024,CPI,1.3932610920384727,18168.75,25.964285714285715,0.38527691778466044,0.38527691778466044,0.013759889920872403,6
2024-04-11,2024,PPI,0.3402785236893603,18206.25,26.446428571428573,0.2567799519395786,0.2567799519395786,0.0865836563041178,6
2024-05-03,2024,NFP,0.8957480865859107,17898.25,23.035714285714285,0.18577235204559894,0.18577235204559894,0.1048687043821106,6
2024-05-14,2024,PPI,1.6375944478474411,18222.25,12.75,-0.18246923404079407,-0.18246923404079407,0.2949690625471568,6
2024-05-15,2024,CPI,1.1978241142570365,18523.25,12.321428571428571,-0.14036413696300043,-0.14036413696300043,0.26930467967629657,6
2024-06-07,2024,NFP,1.1424847404586853,19008.25,16.875,0.13283705759341569,0.13283705759341569,0.1920218852340394,6
2024-06-12,2024,CPI,1.3932610920384727,19422.0,16.946428571428573,-0.015446400988572417,-0.015446400988572417,0.18957712693929984,6
2024-06-13,2024,PPI,1.472373326191028,19668.25,24.535714285714285,-0.1830361114995016,-0.1830361114995016,0.2804226734477888,6
2024-07-05,2024,NFP,0.6735044524148958,20470.0,18.428571428571427,-0.23082559843673467,-0.23082559843673467,0.27063765169792475,6
2024-07-11,2024,CPI,2.221391329606817,20955.75,11.964285714285714,-0.34477410734523595,-0.34477410734523595,0.3952427149581439,6
2024-07-12,2024,PPI,0.8951055583261015,20406.0,25.125,-0.18131921983730592,-0.18131921983730592,0.30628246594139874,6
2024-08-02,2024,NFP,1.3355836865519943,18601.5,62.69642857142857,0.15455742816439244,0.15455742816439244,0.19218880197833244,4
2024-08-13,2024,PPI,0.8735020208029405,18796.25,38.642857142857146,0.08778346744695575,0.08778346744695575,0.12118145257944413,6
2024-09-11,2024,CPI,1.261095335723328,18755.25,34.125,-0.6931392543421122,-0.5,0.7571213393583021,6
2024-09-12,2024,PPI,0.4249406492718209,19284.5,34.42857142857143,0.10500661152739177,0.10500661152739177,0.093339210246568,6
2024-10-04,2024,NFP,1.3534154670382343,20119.0,31.678571428571427,0.6312440976191658,0.6312440976191658,0.15307455851056861,6
2024-10-10,2024,CPI,1.261095335723328,20399.25,21.553571428571427,0.18873242888831632,0.18873242888831632,0.09804282020171584,6
2024-10-11,2024,PPI,0.3864211005733587,20395.0,26.446428571428573,-0.10051483206667822,-0.10051483206667822,0.19651191353475816,6
2024-11-01,2024,NFP,1.300664602131441,20093.5,28.892857142857142,-0.05723243835071834,-0.05723243835071834,0.2637668897902401,6
2024-12-06,2024,NFP,0.7625600286907527,21507.0,17.053571428571427,-0.013948946854513977,-0.013948946854513977,0.0942441271946759,6
2024-12-12,2024,PPI,1.1225609997192545,21703.75,18.857142857142858,0.10136497149110246,0.10136497149110246,0.0011518746760419418,6
2026-01-09,2026,NFP,1.0038095376047689,25755.25,28.517857142857142,0.23296221158792818,0.23296221158792818,0.07285372913954369,6
2026-01-13,2026,CPI,1.1266014242982167,26004.25,26.339285714285715,-0.12401818933444053,-0.12401818933444053,0.2312651165479851,6
2026-01-14,2026,PPI,0.5842137905514205,25775.75,39.410714285714285,0.04267577083111318,0.04267577083111318,0.023277693180601133,6
2026-01-30,2026,PPI,1.4758786609278485,25821.25,74.23214285714286,-0.0755191944619149,-0.0755191944619149,0.1239289345016159,4
2026-02-11,2026,NFP,1.333605231856119,25296.25,42.82142857142857,0.5524534268913417,0.5524534268913417,0.04844961240308976,6
2026-02-13,2026,CPI,0.947607082958686,24801.75,70.75,0.03326378178958311,0.03326378178958311,0.35912272892808517,4
2026-02-27,2026,PPI,1.2845232578665131,24850.0,52.339285714285715,-0.0392354124748584,-0.0392354124748584,0.117706237424553,4
2026-03-06,2026,NFP,3.3618277663876084,24760.75,67.57142857142857,0.4523287864866776,0.4523287864866776,0.35237220197288366,4
2026-03-18,2026,PPI,1.018493050689377,24982.0,39.982142857142854,0.4653350412296864,0.4653350412296864,0.0550396285325494,6
2026-04-06,2026,NFP,1.7420135323004964,24212.5,23.821428571428573,-0.35518843572535097,-0.35518843572535097,0.4417987223098052,6
2026-04-10,2026,CPI,1.1266014242982167,25332.25,41.035714285714285,-0.0907933562948382,-0.0907933562948382,0.1601312681012601,6
2026-04-14,2026,PPI,1.4478129468509575,25677.25,32.160714285714285,0.03602410694291125,0.03602410694291125,0.048681225598534716,6
2026-05-08,2026,NFP,0.6975322790331527,28905.5,35.285714285714285,0.07005587171990957,0.07005587171990957,0.025953353173235882,6
2026-05-12,2026,CPI,1.3932610920384734,29144.5,47.55357142857143,-0.28135668822590887,-0.28135668822590887,0.31738406903532024,6
2026-05-13,2026,PPI,2.0516941338556385,29300.25,48.089285714285715,0.09470908951288992,0.09470908951288992,0.0375423417888987,6
2026-06-05,2026,NFP,1.2671925495924583,30096.0,62.964285714285715,0.09801967038809423,0.09801967038809423,0.1312466772993126,4
